0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
-1.16343,0.199165,-0.335685,0.797872,0.04989,-0.486247,-0.38486,-1.35624,-1.14874,-1.22813,-1.29371,0.123005,-0.0328002,0.0580911,1.22407,0.0435482,0.0
-1.12191,-1.58349,0.0759595,-0.248975,1.12009,1.24028,1.58175,1.80696,0.886868,1.49056,0.4466,0.517093,0.942498,-0.325093,0.895369,-0.797669,0.0
-0.357767,-1.63295,0.381665,0.797872,0.081009,1.08281,0.0434487,0.344227,-0.122786,-0.78013,-1.55998,-1.25191,-0.492661,-0.883084,1.22407,-0.684641,0.0
-0.851818,0.731265,0.60917,0.871269,1.14872,0.254063,0.734293,-0.28049,0.025832,-1.24068,1.0391,-0.501243,0.367271,-0.0542016,-1.12718,0.151758,0.0
1.0313,0.809869,2.19392,0.352459,0.516675,1.27415,0.142289,0.840197,1.01717,1.34785,0.863094,-0.373492,-0.538647,-1.00453,-1.14368,-0.0964882,0.0
1.66904,0.731265,0.951949,0.871269,0.404318,0.07143,1.41878,1.74172,1.27285,1.01715,0.554327,-0.537612,-0.60619,-1.07757,-1.12718,-0.378804,0.0
-0.496674,-0.41154,-1.58161,-2.26434,-0.977037,-2.5528,0.933012,-1.10825,1.24516,0.937189,0.437058,2.5673,-1.82626,1.24215,-0.859554,-0.0404736,0.0
-0.221604,-0.0403209,-0.152559,0.871269,0.805152,0.911541,0.147593,0.600151,0.857177,0.616565,1.0391,-0.355766,0.278774,-0.957174,-1.12718,-0.797669,0.0
-1.12191,-0.159026,-0.114473,0.871269,0.404318,0.290589,0.0824038,-0.28049,-0.449223,-1.24068,-1.22317,-0.137551,-0.296452,0.186591,1.28062,0.431001,0.0
-1.12191,-0.515143,0.0759595,0.871269,0.432949,0.363642,-0.178352,-0.215257,-0.419532,-1.24068,-1.06158,-0.61035,-0.429197,0.00599652,1.28062,0.291379,0.0
1.87911,0.909323,0.60917,-0.910937,-1.4567,-1.06089,-1.57991,-0.345723,0.679032,-0.0389338,1.01217,0.66257,0.588512,0.0661947,-0.260372,-0.797669,0.0
0.348589,0.315796,1.56133,0.871269,1.29188,0.144483,0.734293,-0.215257,-0.983659,-0.51235,-1.65408,-0.137551,0.14603,-0.44549,1.28062,-0.797669,1.0
-0.431676,-0.811907,0.037873,0.871269,1.06283,1.02112,0.408348,0.502302,1.24316,0.325232,1.0391,-0.974042,-0.207956,-1.07757,-1.12718,-0.462577,0.0
0.58867,0.909323,-1.52367,-0.401735,0.318425,-0.914787,0.343159,-1.45468,-1.63686,-0.694433,-0.145901,0.626201,2.00445,1.72164,-0.573385,1.85514,0.0
0.138518,0.671912,-0.876203,-0.656336,-1.4567,-1.28005,-0.89543,-1.45468,0.352432,-0.840099,1.0391,0.298878,1.65047,1.45075,0.0526412,1.99476,0.0
-0.357767,0.877725,-1.27957,-1.26216,-1.47494,-1.74914,-0.4837,-1.5688,0.646682,-0.481466,1.10274,0.963232,0.932907,1.84936,-0.457035,1.97605,0.0
-1.12191,0.790618,0.0759595,0.871269,0.404318,-0.0381496,-0.145757,-0.704503,-1.07273,-1.24068,-1.57329,0.153402,-0.163708,0.306987,1.28062,0.570622,0.0
-0.830051,-1.15796,1.74086,-0.0929535,1.63696,1.27415,0.669438,1.26531,-0.26528,1.01186,-0.787795,0.275774,-2.0102,-0.427677,-1.14368,-0.824677,0.0
-1.16343,-0.75082,-0.713238,0.797872,0.485556,0.70011,0.702385,-0.0808892,0.390193,-1.22813,-0.787795,-0.793606,-0.216744,-0.245514,1.22407,0.0715555,0.0
-1.12191,-0.574496,-0.761943,0.718509,0.0607463,1.27681,0.636509,1.05678,-0.241386,0.434482,-0.711469,-0.792196,0.500015,-1.01737,1.28062,-0.797669,1.0
-1.12191,0.19709,0.0759595,0.871269,0.661997,0.911541,0.147593,-0.0195594,-0.68675,-1.24068,-0.953856,-0.173921,-0.163708,0.577879,1.28062,0.794017,0.0
0.258558,0.909323,-1.4475,-0.554496,-1.4567,-0.659101,0.799482,0.110906,1.27285,1.5634,0.4466,1.02626,-0.429197,-0.1144,-0.669697,-0.797669,0.0
-1.16343,0.674157,0.910239,0.797872,0.952341,0.70011,0.405863,-0.0808892,0.162202,-1.22813,-0.73454,-0.526261,-0.998507,0.270614,1.22407,0.407643,0.0
-0.830051,0.809869,0.532686,0.797872,0.205485,0.0112577,-0.58254,-0.399727,-1.31974,-1.22813,-1.55998,0.046621,-0.768577,0.331335,1.22407,0.407643,0.0
0.0784974,0.909323,-1.10472,0.209307,-1.4567,-0.293836,-1.31916,-0.508804,0.263359,0.215983,1.0391,0.808046,1.20799,-0.204697,0.750901,-0.797669,0.0
-0.191079,-0.479396,0.0418676,-1.15081,0.98346,-1.51953,-1.14264,-1.5688,-1.60472,0.0411965,0.0376496,1.34515,2.03657,2.03152,-1.07265,1.75199,0.0
0.0784974,0.909323,-1.40941,-0.707256,-1.4567,-1.46269,-0.243541,-1.45468,1.00563,-0.29385,1.0391,1.20811,0.234526,1.93234,-0.934554,1.54797,0.0
-0.552237,-0.207972,0.759218,0.797872,0.796746,0.0877969,-0.253072,-0.116316,-1.60472,-0.257468,-1.40022,-0.793606,-0.170758,-0.974165,1.22407,-0.824677,1.0
1.87911,0.909323,0.380652,0.871269,-0.483242,-0.184256,0.571321,-0.63927,-0.419532,-1.24068,-1.65408,-0.646719,-1.22566,0.668176,0.437888,1.77137,0.0
-0.857832,-1.63295,-1.58161,0.129753,-0.292419,1.23588,1.62489,1.97384,0.874673,1.68385,0.144159,0.73408,-0.538647,-0.184793,-0.0781942,-0.824677,0.0
1.45897,-0.277732,-0.457251,-0.503576,-0.483242,1.27681,0.832076,1.21986,1.00563,0.543732,1.0391,-0.719458,0.234526,-1.07757,-1.12718,-0.490501,0.0
0.378599,0.909323,-0.457251,-0.656336,0.805152,-0.98784,0.440943,-1.45468,-1.69624,-1.0586,-1.11545,0.335247,-0.783183,1.48085,1.28062,1.88306,0.0
-1.12191,-2.47378,-0.190646,-1.16554,0.46158,0.546275,1.54915,1.80696,1.27285,1.49056,1.0391,0.480724,2.00445,-0.355192,1.25654,-0.797669,0.0
0.108508,-0.396437,1.06621,0.871269,0.776521,0.655855,0.603915,0.404453,1.27285,-0.00251719,0.554327,-1.11952,-0.60619,-1.07757,-1.12718,-0.54635,0.0
-1.12191,0.256443,-0.152559,0.871269,0.203901,0.254063,0.0824038,-0.28049,-0.0335499,-1.24068,-0.899992,-0.901303,-0.296452,-0.264895,1.28062,0.0400606,0.0
-1.16343,-1.22581,-0.599972,0.797872,0.67227,1.04454,0.372917,0.273375,-0.721261,-0.518799,-1.08069,-0.564453,0.19713,-1.00453,1.22407,-0.600619,1.0
-0.551716,0.0783846,0.875776,0.871269,1.09146,0.546275,-0.0153795,0.404453,0.441505,0.106733,1.0391,-0.792196,-0.252204,-1.07757,-1.12718,-0.74182,0.0
0.253424,-0.275828,2.19392,0.797872,0.205485,0.355684,-1.66978,0.344227,-1.37673,-0.0334695,0.676703,0.466735,-0.308717,-0.245514,-0.50439,-0.824677,0.0
-0.821808,0.0783846,-0.228732,-0.860017,0.490211,-1.13395,-0.569485,-1.45468,-1.57748,-0.29385,-1.65408,1.20811,-0.915927,1.78184,1.28062,1.99476,0.0
-0.761788,-0.45579,-0.761943,-1.0637,0.776521,-0.914787,-0.0479739,-1.45468,-1.66655,-0.6216,-1.65408,1.02626,-1.40266,1.87214,1.28062,1.99476,0.0
-1.06189,-0.277732,-0.152559,-1.67474,0.0893773,-1.93753,-1.38435,-1.45468,-1.69624,0.252399,-1.51942,1.53543,-0.252204,1.78184,1.28062,1.99476,0.0
-0.461686,-1.10867,0.266392,0.871269,0.432949,0.107957,-0.439107,-0.541421,-1.69624,-1.20427,-1.46556,-1.22863,-0.0752113,-1.01737,1.28062,-0.797669,1.0
-1.16343,0.470589,0.834728,0.797872,1.63696,0.470493,0.109342,0.379654,-0.949252,0.377194,0.729958,0.046621,0.840935,-0.852723,-0.906909,-0.824677,0.0
0.198538,-0.930612,1.14238,0.871269,1.09146,0.363642,0.245376,-0.150025,-1.13211,-0.73085,-1.65408,-0.828565,-0.163708,-0.74648,1.28062,-0.797669,1.0
-0.0715535,-0.0403209,0.875776,0.871269,1.17735,0.582802,0.440943,0.306604,-0.746132,-0.148184,-1.65408,-1.08315,-0.296452,-1.04747,1.28062,-0.797669,1.0
-1.12191,0.434501,-0.0383,0.871269,1.4064,1.24028,0.864671,0.665384,-0.389841,-0.0753504,-1.4117,-1.30136,-2.24337,-0.355192,0.221187,0.151758,0.0
1.61471,0.945581,0.985749,0.296783,-0.323538,-0.0652815,-1.17558,-0.258021,-1.34824,-1.07879,-0.361759,-1.25191,-0.446675,-0.184793,-1.14368,-0.18051,0.0
-1.12191,0.909323,0.913862,0.871269,1.4064,0.18101,1.19061,-0.410955,-0.00385895,-1.24068,0.931373,-0.21029,1.20799,0.21669,-0.741931,0.431001,0.0
0.288569,0.0190318,0.037873,0.871269,0.74789,0.619328,0.310565,0.273988,1.27285,0.0703161,0.850578,-0.937673,-0.517694,-1.07757,-1.12718,-0.518426,0.0
1.61471,0.945581,0.645952,-0.0372769,1.29465,0.508762,1.09775,0.556786,0.732178,0.115863,0.889721,-0.755414,-0.170758,-0.974165,-1.14368,-0.824677,0.0
-1.16343,0.199165,0.608197,0.797872,1.26353,0.776649,0.307023,-0.0100365,-0.692762,-1.22813,-0.974185,-1.13734,-0.768577,-0.00262985,1.22407,0.295614,0.0
-0.635581,0.402733,-1.58161,-1.59622,0.516675,-1.06029,0.43881,-1.5688,-1.46223,-0.817463,-1.21383,1.116,-1.18245,2.03152,1.22407,1.94804,0.0
1.87911,0.909323,1.06621,-0.0962143,-0.311456,-0.293836,-1.02581,-0.541421,-0.983659,-1.24068,-0.0651051,-0.937673,-0.827431,-0.325093,-1.12718,-0.406728,0.0
-1.12191,0.909323,0.380652,0.412987,0.490211,-0.184256,0.212782,-0.508804,-0.924277,-1.24068,-1.4117,-0.646719,-1.40266,0.276888,1.28062,0.570622,0.0
1.87911,0.137737,-0.000213455,0.871269,-1.4567,0.473222,0.277971,0.665384,1.27285,2.03681,0.87751,1.06263,1.25224,-0.1144,0.774979,-0.797669,0.0
0.0784974,0.909323,-1.52367,0.667588,-1.42806,0.254063,-0.243541,1.51341,0.174287,0.871482,1.0391,-0.246659,1.82746,-1.07757,-0.188138,-0.54635,0.0
-1.12191,-2.47378,-0.266819,-1.11462,0.518842,0.509749,1.58175,1.80696,1.06501,1.63623,0.581259,0.626201,1.03099,-0.294994,0.65459,-0.797669,0.0
0.378599,0.0783846,-0.876203,-1.16554,-1.4567,-1.38963,-0.993213,-1.45468,0.382123,-0.912933,1.0391,0.0442943,1.60622,1.02937,0.389732,1.99476,0.0
-0.161584,-0.0403209,0.990035,0.871269,1.4064,0.546275,0.408348,-0.150025,-0.805514,-1.24068,0.177282,-0.901303,-0.827431,0.487582,-1.12718,1.74344,0.0
-0.551716,0.137737,0.799603,0.871269,1.29188,0.436696,0.669104,0.176139,0.203977,0.179566,1.0391,-0.755827,-0.163708,-1.07757,-1.12718,-0.406728,0.0
-1.12191,0.909323,0.418738,0.107466,1.4064,0.327116,0.375754,-0.247874,-0.924277,-1.24068,-1.25011,-0.864934,-0.738935,-0.144499,1.28062,0.235531,0.0
-1.03188,0.315796,1.10429,0.871269,0.203901,1.20375,-1.6777,1.05678,-0.627368,0.871482,1.0391,0.298878,0.809753,-0.806679,-0.958632,-0.797669,0.0
-1.12191,-1.52414,-0.342992,-0.656336,0.404318,0.801961,1.58175,1.80696,0.886868,1.49056,0.365804,0.553462,0.588512,-0.325093,0.317499,-0.797669,0.0
1.53137,0.0634526,0.532686,-0.649719,-0.416895,1.08281,1.0648,1.97384,1.24516,1.31052,0.783212,0.123005,-0.124772,-0.761642,-1.14368,-0.824677,0.0
1.61471,0.945581,0.155133,0.185429,-1.07039,-0.103551,-1.66978,-0.3643,-0.892254,-0.966795,0.570194,-1.25191,1.11685,-0.275874,-0.528068,-0.0964882,0.0
0.738721,-0.693201,-0.647684,-0.707256,-1.4567,0.911541,0.538726,1.80696,1.27285,1.59981,0.419668,0.517093,-0.517694,-0.355192,-1.07902,-0.797669,0.0
-1.12191,-0.277732,-0.876203,0.871269,0.0607463,1.05765,0.766887,0.926315,0.589959,0.470899,0.0426223,-0.464874,0.278774,-1.04747,1.28062,-0.797669,1.0
0.828752,0.909323,-0.80003,-0.707256,-0.826814,-0.439942,1.41878,0.371837,1.27285,1.38131,-0.361355,2.11734,-1.26991,0.306987,-1.12718,-0.797669,0.0
-0.774488,-0.547252,-1.31732,-2.93246,-0.230181,-2.5528,1.09775,-1.0374,1.24516,1.04919,0.357176,2.5673,-1.3664,2.03152,-1.14368,0.855759,0.0
-0.131574,-2.35508,1.33281,-0.656336,0.805152,1.27681,0.669104,-0.0195594,1.27285,-0.876516,0.87751,-0.974042,-0.783183,-0.836778,-1.12718,-0.797669,0.0
0.781271,0.334877,1.74086,-0.371336,0.827865,1.27415,0.867118,1.22989,1.24516,0.675858,0.916348,-0.755414,-0.584633,-1.00453,-1.14368,-0.292539,0.0
-0.0243901,0.945581,-1.58161,-0.649719,-1.19487,-1.5578,-0.0553917,-1.5688,1.04567,-0.4068,1.10274,1.38335,0.243116,1.9708,-0.906909,1.72398,0.0
1.57901,-0.515143,0.0759595,-0.707256,-0.311456,1.27681,0.962454,1.48079,1.06501,0.725815,1.0391,-0.719458,0.0132851,-1.07757,-1.12718,-0.518426,0.0
0.43862,-0.871259,2.28498,0.311147,-0.0251467,1.27681,-1.6777,1.21986,-0.0632408,1.38131,0.931373,0.66257,0.986746,-0.294994,0.197109,-0.797669,0.0
-0.329986,0.267021,-1.58161,-1.6519,-1.4127,-1.86395,-0.154232,-1.5688,0.874673,-0.182802,1.10274,1.26877,1.02488,2.03152,-0.646456,1.97605,0.0
1.61471,-1.42938,1.89188,0.797872,-0.2613,1.00627,-1.37326,0.627638,-1.60472,-0.220135,-0.73454,-1.25191,0.19713,-0.215153,-0.693811,-0.0404736,0.0
-1.12191,0.909323,-0.342992,-0.809097,1.34914,-0.98784,1.12543,-1.45468,-1.25088,-0.949349,0.096486,0.335247,2.00445,1.45075,-0.501151,1.60382,0.0
1.3369,0.945581,0.34391,-0.538366,-0.821442,-0.677595,-1.30737,-0.895696,-0.179784,-1.22813,1.10274,-0.793606,-0.170758,-0.306235,-1.14368,-0.404568,0.0
0.0784974,0.909323,-0.647684,0.00562609,-1.4567,-0.549521,0.0824038,-0.215257,1.27285,0.652982,0.958305,1.17174,0.588512,0.00599652,0.245265,-0.797669,0.0
-1.12191,-1.88026,-0.952376,-1.01278,0.318425,0.546275,1.58175,1.80696,0.649341,1.52698,-0.172832,0.553462,-0.871679,-0.294994,-0.597463,-0.797669,0.0
1.09884,-0.633848,0.837689,0.871269,-1.17039,0.400169,-0.504296,-0.182641,0.144596,-1.16785,-1.65408,-1.30136,-1.35841,-0.174598,1.28062,0.598547,0.0
-0.431676,0.731265,-1.52367,-1.52198,-0.884076,-2.15669,0.473537,-1.45468,1.27285,0.0338994,0.985237,1.75364,-0.0752113,1.93234,-0.910476,1.4642,0.0
-0.80227,-0.547252,-0.0713983,0.797872,0.174366,0.164336,-0.615487,-0.3643,-1.60472,-0.742797,-0.894304,-0.984567,0.289102,-1.00453,1.22407,-0.79667,1.0
-0.857832,-0.75082,-0.599972,0.797872,-0.0434669,0.547032,-0.747274,0.0608163,-1.60472,-0.593465,-1.00081,-0.526261,0.151144,-1.00453,1.22407,-0.516597,1.0
-0.371655,-0.752554,0.72343,0.871269,0.146639,0.911541,0.0172149,0.273988,-0.478914,-0.658016,-1.65408,-1.30136,-0.429197,-1.01737,1.28062,-0.74182,0.0
-1.12191,-2.53314,0.0759595,-1.42014,0.633366,0.436696,1.58175,1.80696,0.708723,1.5634,-0.0112414,0.589831,-0.384949,-0.294994,-0.188138,-0.797669,0.0
1.87911,0.909323,0.532997,0.0565463,-0.941338,-0.257309,-1.6777,-0.574037,-0.983659,-1.24068,0.4466,-1.26499,0.323023,-0.204697,-0.98271,0.151758,0.0
0.17008,-2.31151,2.19392,-0.482689,-0.0745859,1.27415,-1.538,0.91105,0.190701,0.750524,0.596821,0.772272,0.289102,-0.6402,-1.14368,-0.824677,0.0
-1.12191,0.731265,0.152133,0.820349,1.4064,1.27681,1.38618,1.74172,0.322741,1.49056,-0.145901,0.517093,-0.11946,-0.325093,0.173031,-0.797669,0.0
-0.079953,-0.275828,0.985749,0.797872,1.63696,0.73838,0.702385,0.592212,0.988668,0.414527,0.650076,-0.67903,-0.676605,-1.00453,-1.14368,-0.432575,0.0
0.138518,-0.337085,0.494911,0.871269,0.490211,0.363642,-0.113163,0.110906,-1.1915,-0.366683,-1.65408,-0.937673,-0.207956,-0.866877,1.28062,-0.797669,1.0
-1.12191,-2.65184,-0.952376,-0.961857,0.00348431,0.801961,1.02764,1.80696,0.530577,1.49056,0.338873,0.517093,1.16374,-0.325093,1.28062,-0.797669,0.0
-0.941177,0.267021,-0.109154,-1.37351,-0.105705,-1.78741,-1.66978,-1.5688,-1.29124,0.153196,-0.0954866,1.30696,2.03657,1.91008,0.205937,1.97605,0.0
-1.12191,-1.28673,0.114046,-0.299895,0.547473,1.27681,0.343159,0.600151,-0.0929317,-0.330267,-0.926924,-1.26499,-0.252204,-1.01737,1.28062,-0.797669,0.0
-1.12191,0.909323,-0.495338,0.871269,0.375687,1.24028,1.58175,1.67649,0.61965,1.41773,-0.307492,0.407986,-0.960176,-0.686282,-0.260372,-0.797669,0.0
0.678701,0.909323,-0.761943,-0.350815,-1.4567,-0.951314,-1.35175,-1.42206,0.352432,-1.24068,1.0391,-0.101182,0.0575333,0.126393,-0.766009,-0.518426,0.0
-0.385548,0.470589,-0.411196,-1.81893,0.205485,-1.97876,-1.66978,-1.5688,-1.29124,0.115863,0.0642768,1.30696,2.03657,2.03152,-0.433358,1.92004,0.0
1.87911,0.909323,0.837689,0.362067,-0.569135,-0.147729,-1.28656,-0.541421,-0.716441,-1.24068,0.4466,-0.828565,-0.473445,-0.264895,-1.12718,-0.518426,0.0
0.781271,0.945581,1.13677,0.630842,-0.0745859,-0.371438,-0.38486,-1.10825,0.988668,-1.22813,1.10274,0.237582,-0.676605,0.331335,-1.14368,-0.516597,0.0
-1.12191,0.909323,-1.40941,0.0565463,-1.31354,-0.184256,-1.15619,-0.247874,0.0852138,0.0338994,0.500464,0.335247,1.11949,-0.44549,1.28062,-0.797669,0.0
1.87911,0.553207,1.90411,0.871269,-0.168302,0.875014,-0.89543,0.469686,0.263359,0.470899,0.635123,-0.573981,-0.340701,-0.987273,-1.12718,-0.797669,0.0
0.55866,0.434501,2.28498,0.871269,1.0342,1.24028,-0.243541,1.38294,-0.864895,0.725815,0.177282,0.00792512,-0.429197,-0.896976,-1.12718,-0.797669,0.0
-0.641747,0.909323,-0.952376,0.565748,-1.28491,0.0349035,-1.6777,-0.215257,0.352432,-0.00251719,0.904441,0.735308,1.65047,-0.234796,1.28062,-0.797669,0.0
-0.0715535,-0.930612,0.571084,0.871269,1.0342,0.582802,0.603915,-0.0195594,-0.68675,-0.6216,-1.65408,-1.15589,-0.207956,-0.927075,1.28062,-0.797669,1.0
-1.12191,-0.752554,-1.48559,0.871269,-0.0537776,1.27681,0.669104,0.861082,-0.419532,0.179566,-1.38477,-0.937673,-0.163708,-1.07757,1.28062,-0.769744,1.0
1.61471,0.877725,0.759218,0.797872,-0.354657,0.432223,-0.121285,0.237948,0.732178,0.414527,0.277295,-0.717222,-0.998507,-1.00453,-1.14368,-0.432575,0.0
1.33893,0.909323,-0.381078,0.362067,-1.4567,-0.220782,-1.6777,-0.63927,-0.36015,-1.24068,1.0391,-0.755827,0.721257,0.126393,-0.886398,0.123834,0.0
-1.0523,0.742013,-1.58161,-1.93028,-0.914799,-2.24665,0.570597,-1.5688,1.24516,0.115863,0.863094,1.84165,-0.538647,2.03152,-0.883231,1.07982,0.0
1.55915,-2.04008,1.55208,0.797872,-0.448014,1.15935,-1.66978,0.41508,-1.57623,-0.892129,-0.122114,-1.25191,2.03657,-0.245514,1.22407,1.05181,0.0
1.61471,0.674157,0.759218,0.797872,-0.448014,0.623571,-0.813168,0.0253899,0.019708,0.339861,0.437058,-0.526261,-0.722591,-1.00453,-1.14368,-0.79667,0.0
0.318579,0.19709,-0.457251,-1.26738,-0.483242,-2.04711,-1.6777,-1.45468,-0.953968,0.288816,0.123418,1.49906,2.00445,1.93234,0.0526412,1.38043,0.0
0.0484872,0.434501,1.86602,0.871269,1.26325,0.436696,0.0498094,0.404453,1.00563,0.398066,1.0391,-0.683089,0.0132851,-1.07757,-1.12718,-0.74182,0.0
0.318579,-0.989965,0.72343,0.616668,1.4064,1.27681,0.864671,0.567535,-0.419532,-0.111767,-1.65408,-0.974042,-0.650438,-0.74648,0.991681,-0.797669,1.0
0.738721,0.0783846,1.78985,0.871269,1.4064,0.509749,1.09283,0.306604,0.827487,-0.330267,0.0695542,-1.15589,-1.13717,-1.07757,-1.12718,-0.462577,0.0
0.43862,0.909323,-0.80003,-0.503576,-1.4567,-0.768681,-1.48213,-0.99805,0.025832,-1.24068,1.0391,-0.683089,0.234526,0.00599652,-0.669697,-0.239182,0.0
0.768732,0.790618,-1.21898,0.00562609,0.633366,-0.805207,1.58175,-1.45468,-1.69624,-1.0586,-0.711469,0.480724,1.87171,1.63135,-0.814165,1.99476,0.0
-1.12191,0.909323,0.761516,0.718509,1.4064,0.290589,0.995048,-0.28049,0.203977,-1.24068,0.715918,-0.755827,1.51772,0.0661947,-0.573385,0.319304,0.0
1.75907,0.909323,0.342565,-0.299895,-0.9986,-0.622575,-1.6777,-0.900201,-0.449223,-1.24068,1.0391,-0.755827,0.278774,-0.1144,-1.1031,-0.239182,0.0
-0.161584,-0.159026,0.875776,0.871269,1.4064,0.875014,0.440943,0.600151,1.00563,0.725815,0.87751,-0.428505,-0.163708,-0.927075,-1.12718,-0.797669,0.0
-1.10787,-1.36152,-1.58161,-3.09949,-0.914799,-2.5528,0.241129,-1.35624,0.903171,-0.0334695,1.10274,1.23058,1.25481,1.87972,-0.125549,1.97605,0.0
-0.0115331,-0.0403209,-1.52367,-1.62382,-1.39943,-2.12016,0.0498094,-1.45468,1.21347,-0.257434,1.0391,1.24448,0.14603,1.93234,-0.958632,1.96684,0.0
1.69905,0.731265,0.60917,0.667588,-1.4567,1.27681,-1.51472,0.730616,0.025832,0.689399,1.0391,-0.319397,0.367271,-1.07757,-0.862321,-0.769744,0.0
-1.12191,-2.35508,-0.80003,-0.961857,0.232532,0.655855,1.58175,1.80696,0.94625,1.5634,0.15035,0.553462,-0.384949,-0.325093,-0.501151,-0.797669,0.0
-0.691144,-0.818676,-1.5061,-2.93246,-0.696966,-2.5528,0.801225,-0.789417,1.24516,0.974522,0.99623,2.52911,-0.722591,2.03152,-1.14368,1.16384,0.0
-0.107734,0.945581,-0.524462,-0.872425,-1.47494,-0.983751,-0.4837,-0.151742,1.24516,0.190529,0.756585,1.07781,1.53073,-0.154432,1.05833,-0.824677,0.0
0.618681,-0.0996736,1.71368,0.871269,1.20599,0.436696,-0.0479739,0.404453,1.0947,0.215983,1.0391,-0.901303,-0.207956,-1.07757,-1.12718,-0.490501,0.0
-0.468893,-2.10794,1.21228,-1.26216,0.547794,1.27415,-1.63684,1.08818,-0.892254,0.377194,1.10274,1.26877,-0.308717,0.0277306,-1.14368,-0.824677,0.0
0.828752,0.909323,-0.152559,0.209307,-1.4567,-0.220782,1.15802,0.600151,1.27285,1.74548,0.365804,1.71727,-0.163708,0.156492,-0.428918,-0.797669,0.0
-1.12191,0.315796,0.037873,0.871269,1.12009,0.327116,0.962454,-0.28049,-0.182004,-1.24068,-0.684538,-1.26499,-1.35841,0.00599652,1.28062,0.319304,0.0
0.531238,0.945581,-0.713238,-0.538366,-1.47494,-1.09856,-1.17558,-1.5688,0.532687,-0.817463,1.10274,0.581311,0.794949,1.57612,-0.812199,1.72398,0.0
-1.16343,-0.343684,-0.486706,0.797872,0.516675,0.585301,0.537651,-0.151742,-0.179784,-1.22813,-0.947558,-0.0297632,0.19713,0.300975,1.22407,0.603694,0.0
0.52865,-0.337085,1.59942,0.871269,1.34914,0.582802,0.571321,0.502302,1.27285,0.288816,0.635123,-0.61035,-0.429197,-0.927075,-1.12718,-0.797669,0.0
-0.311635,0.909323,-0.457251,0.667588,-1.4567,-0.0381496,-1.57991,-0.247874,0.916559,0.325232,1.0391,1.17174,1.73897,-0.0843007,1.28062,-0.797669,0.0
-0.761788,-0.396437,-1.52367,-2.64222,-0.597766,-2.37585,0.506132,-1.42206,1.27285,-0.257434,0.931373,1.46269,0.367271,1.93234,-0.188138,1.24081,0.0
-1.16343,-0.343684,0.457176,-0.816749,1.0457,1.27415,-1.30737,1.86756,-0.778259,1.53452,1.10274,1.87984,1.3008,0.240254,0.821553,-0.824677,0.0
1.21888,-1.34608,0.761516,0.871269,-1.11312,-0.00162308,1.38618,-0.410955,1.27285,-1.24068,-1.65408,-0.792196,0.234526,0.517681,0.606434,1.52005,0.0
-1.12191,-3.00796,0.571084,-0.910937,1.09146,1.27681,0.995048,0.437069,0.738414,-0.6216,-0.603742,-1.26499,-2.02213,-1.07757,1.28062,-0.769744,0.0
1.61471,0.742013,1.17453,0.797872,-0.416895,0.814919,-0.417806,0.521359,0.760677,0.638525,0.70333,-0.564453,-0.492661,-1.00453,-1.14368,-0.740655,0.0
1.78908,0.909323,0.875776,0.362067,-0.597766,-0.330362,-1.31916,-0.802352,-0.271077,-1.24068,1.0391,-0.501243,-0.694686,-0.264895,-1.12718,-0.685971,0.0
0.0311727,-0.343684,-1.1663,-0.928102,0.952341,-0.601056,1.62489,-0.966549,-0.835256,-1.22813,-1.55998,-0.0297632,-1.91823,1.42431,0.845231,1.97605,0.0
-0.191594,0.790618,0.380652,0.871269,1.4064,0.619328,0.310565,0.469686,-0.835204,0.325232,0.904441,-0.137551,0.455767,-0.716381,-1.12718,-0.797669,0.0
-0.135516,0.606301,-1.31732,-1.42919,0.547794,-0.256629,0.471757,-1.17911,-1.60472,-1.22813,-1.13395,0.657695,-1.18245,1.87972,1.22407,1.97605,0.0
1.33893,0.553207,2.28498,0.871269,1.29188,0.509749,1.2558,0.33922,1.24316,-0.148184,0.338873,-0.901303,-0.783183,-0.896976,-1.12718,-0.797669,0.0
0.0484872,0.553207,-1.52367,-1.01278,0.432949,-0.768681,0.603915,-1.42206,-1.39933,-1.24068,-1.25011,0.589831,-1.13717,1.90224,1.28062,1.99476,0.0
-0.221604,-0.811907,-0.761943,-1.5729,-0.311456,-1.93753,-1.44954,-1.45468,-1.69624,0.652982,-1.00772,1.75364,0.278774,1.78184,1.28062,1.99476,0.0
-0.885614,-0.343684,0.00411228,0.797872,0.018771,0.0112577,-0.516647,-0.3643,-1.40523,-1.07879,-1.55998,-0.984567,-0.308717,-1.00453,1.22407,-0.824677,1.0
0.798742,0.909323,2.28498,0.463908,1.23462,-0.330362,0.669104,-0.737119,0.441505,-1.24068,0.796714,-0.173921,-0.11946,0.698275,-1.12718,1.43628,0.0
1.05908,0.809869,-1.58161,0.519489,0.236604,0.0495273,1.62489,-0.3643,-0.122786,-1.22813,-1.55998,-0.3353,-1.13647,0.938545,-0.457035,1.97605,0.0
-0.357767,-0.682964,0.306155,0.797872,0.703389,0.279145,-0.0224449,-0.0808892,-1.09175,-0.630798,-1.55998,-1.25191,-0.26273,-0.792002,1.22407,-0.628626,1.0
-1.12191,-0.277732,-0.190646,0.871269,-0.0251467,-0.147729,-0.60208,-0.932817,-1.39933,-1.24068,-1.16931,-0.283028,0.190278,0.0962938,1.28062,0.68232,0.0
