0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
-0.126501,-0.196852,-0.458008,-0.272421,0.215112,-1.91229,-1.84784,-1.72323,-0.484694,-0.750688,-0.469213,-2.12518,-0.490141,0.589986,-0.0988359,-0.43693,-1.96317,-0.256399,0.237919,-0.204768,0.0576784,-1.34549,-0.14552,0.256899,-0.221648,0.194693,-0.134396,-0.609206,-0.703724,-0.684185,-0.670272,-0.65563,1.0
-0.524003,0.187607,-0.543691,0.0495828,-0.0431863,0.159313,0.172445,0.198681,-0.537895,-0.641518,-0.703714,0.962262,-0.458329,-0.213003,-0.54643,0.104662,-0.0191494,0.307441,0.427225,-0.267084,0.834322,-0.479287,-0.0541905,0.367438,-0.407146,0.631913,0.0448853,-0.288102,-0.458498,-0.485904,-0.467264,-0.424877,0.0
0.138724,-0.498227,-0.497267,-0.658109,0.0335816,0.506602,0.538015,0.591955,-0.403668,-0.259548,-0.559363,0.384379,-0.614283,0.167538,-0.541363,-0.649873,0.63833,-0.666674,0.166139,-0.556595,-0.597732,0.626766,-0.664745,0.353056,-0.515217,-0.655301,0.0171905,-0.339264,-0.479057,-0.524093,-0.548649,-0.571117,1.0
-0.0204088,-0.411914,-0.225096,-0.733757,-0.177473,-0.330379,-0.373165,-0.331108,0.362271,-0.320174,-0.448884,-0.386788,-0.585019,0.453961,-0.371097,-0.65663,-0.193544,-0.675589,0.186088,-0.494349,-0.746401,0.464415,-0.578243,0.329089,-0.40031,-0.65708,0.226106,-0.0975565,-0.305882,-0.342422,-0.377043,-0.390126,1.0
0.457999,-0.962482,-0.715327,-0.865745,0.125901,0.156094,0.189136,0.202869,-0.552567,-0.662616,-0.745011,-0.115227,-0.967999,-0.00675632,-0.664875,-1.34141,0.388927,-0.834012,0.0990355,-0.603029,-1.18118,0.43805,-0.799741,0.356434,-0.558483,-1.14362,-0.0273651,-0.554266,-0.74691,-0.798532,-0.828745,-0.858479,1.0
0.870672,-1.11268,-0.702584,-0.837321,0.304963,-2.13928,-2.16336,-2.14056,-0.726781,-0.675629,-0.722563,-2.51935,-0.971847,0.067353,-0.645316,-1.71834,-1.99356,-0.810296,0.214612,-0.584519,-1.31967,-2.22865,-0.78328,0.447984,-0.547869,-1.21288,-0.214732,-0.709761,-0.823168,-0.859049,-0.879378,-0.896868,1.0
-0.907452,2.16622,3.72503,4.39716,-1.27738,-1.13608,-1.19114,-1.29895,2.3448,2.99719,3.69469,-0.806488,3.73171,1.23173,3.52517,2.31855,-1.67477,4.37773,4.20702,5.33651,2.07587,-1.73059,4.50667,2.38984,4.47745,2.42933,1.16772,1.93676,2.40334,2.70477,2.88003,2.96068,0.0
0.0904404,-0.299955,-0.102763,-0.575664,-0.231033,0.554456,0.617661,0.880087,0.757174,0.162451,-0.361392,0.519415,-0.681746,-0.0640149,-0.491451,-0.655021,0.60057,-0.432703,-0.45592,-0.362881,-0.666844,0.553126,-0.34702,-0.271921,-0.206906,-0.443537,0.297217,0.0487831,-0.0298136,-0.0796466,-0.154545,-0.221728,1.0
-0.0485334,-0.535496,-0.644536,-0.766899,-0.105952,0.149018,0.162301,0.149728,0.107231,-0.51089,-0.648074,0.361712,-0.904724,-0.0410075,-0.659688,-0.971767,0.2739,-0.724982,0.0519614,-0.587608,-0.608726,-0.185888,-0.723053,0.303354,-0.547509,-0.772046,0.187637,-0.199211,-0.433742,-0.485544,-0.503004,-0.509041,0.0
-0.83782,1.47566,1.68157,0.530879,-1.21028,-0.239878,-0.29176,-0.366709,1.09862,3.12355,1.52272,0.0424767,0.597072,-0.570077,0.25442,1.21928,-0.253261,0.803479,-0.597722,0.296757,1.28137,-0.650913,0.80107,-0.407266,0.258498,1.36321,1.1256,1.79875,2.05189,2.05595,1.97625,1.91338,0.0
-0.83757,1.67593,2.38205,2.63608,-0.942063,0.547919,0.498706,0.415352,1.32493,2.41512,2.44843,0.784999,1.98524,-3.49996,2.9069,1.5974,0.274459,2.83909,-3.78316,3.31172,1.69952,-0.212693,2.47392,-3.50171,2.80889,1.82594,0.879098,1.35695,1.6584,1.83136,1.9451,2.01658,0.0
-0.222118,-0.349768,-0.591145,-0.685904,-0.150707,0.298166,0.296117,0.285064,-0.47393,-0.412644,-0.587927,-0.248834,-0.667044,-0.00231875,-0.613064,-0.303004,0.604218,-0.712039,0.115417,-0.5839,-0.531169,0.671721,-0.680527,0.357174,-0.537855,-0.576654,0.204718,-0.146859,-0.396313,-0.444766,-0.440159,-0.422298,1.0
-0.420779,0.067333,-0.286153,-0.477828,-0.540653,1.24146,1.23464,1.17602,0.277228,-0.214332,-0.314407,1.33826,-0.47375,-0.561492,-0.337145,-0.120704,1.21652,-0.458858,-0.356874,-0.290981,-0.0962072,0.247164,-0.493749,0.0489132,-0.371666,-0.232193,0.492999,0.491,0.221069,0.101704,0.0786969,0.0604168,0.0
2.68397,-1.73451,-0.944522,-0.626007,3.2141,-0.855191,-0.859888,-0.823178,-1.16106,-0.80233,-0.45641,-0.895529,-0.335986,0.392475,-0.498916,-0.514058,-0.670282,-0.785289,0.154545,-0.60104,-1.30985,-0.523523,-0.761432,0.38281,-0.556684,-1.00721,-3.31915,-2.26008,-1.63905,-1.43146,-1.33952,-1.27646,1.0
0.0629855,-0.587678,-0.723183,-0.471511,0.336975,2.28768,2.26986,2.25549,-0.362651,-0.706232,-0.744481,2.00264,-0.873391,-0.159762,-0.633103,-1.00492,2.0929,-0.430754,-0.242027,-0.487992,-0.366559,1.02056,-0.58356,0.149678,-0.470951,-0.423438,-0.278767,-0.784839,-0.900686,-0.933888,-0.961513,-0.987208,0.0
0.150048,-0.610715,-0.804738,-0.551457,1.22112,-0.636521,-0.611824,-0.652492,-1.13152,-0.65519,-0.339314,-0.395253,-0.719215,0.0797562,-0.62087,-0.487493,-0.568868,-0.512829,0.153246,-0.52809,-0.0707212,-0.314527,-0.659448,0.389906,-0.537235,-0.532468,-1.22007,-0.96568,-0.764581,-0.691411,-0.631114,-0.567689,0.0
-0.0671032,-0.303703,-0.537625,-0.349368,0.00451757,-0.365549,-0.389506,-0.371296,-0.102904,-0.550458,-0.501415,-0.865455,-0.416252,0.40068,-0.450613,-0.361012,0.0591676,-0.414423,0.466454,-0.451323,-0.25601,-0.0363901,-0.518266,0.486273,-0.49136,-0.279257,0.0821649,-0.323932,-0.463756,-0.487813,-0.519075,-0.561802,1.0
-0.588037,0.316946,-0.504473,0.16349,0.155685,0.387717,0.470372,0.713938,-0.942833,-0.47324,-0.0305333,0.280276,0.0748288,0.176573,-0.381671,0.654211,0.450583,0.0958673,0.485873,-0.333997,0.645986,0.560652,-0.184119,0.540064,-0.43768,0.412334,-0.138494,0.0910599,0.143421,0.0758381,0.0319425,0.0108041,0.0
-0.610675,0.524782,0.0239371,-0.296277,-0.591166,-0.367718,-0.384759,-0.410415,-0.428385,-0.0774875,-0.104693,-0.00160916,-0.23706,-0.0462646,-0.392705,0.469962,-0.334127,-0.257239,-0.0106943,-0.43801,0.45666,-0.603589,-0.139724,0.0166809,-0.328949,0.5095,0.554106,0.641698,0.550558,0.488402,0.471292,0.475129,0.0
0.00174905,-0.576854,-0.800221,-0.568678,0.589637,-0.155994,-0.140653,-0.105112,-1.06375,-0.776394,-0.494569,0.0403278,-0.791506,-0.0300136,-0.641748,-0.590726,-0.0369996,-0.527421,0.092729,-0.508971,-0.092849,-0.298886,-0.668274,0.331658,-0.527121,-0.576594,-0.564131,-0.678877,-0.63868,-0.589237,-0.530359,-0.453041,0.0
-0.325012,0.119464,-0.249953,-0.115037,-0.0310529,-1.22343,-1.20273,-1.18673,-0.0445256,-0.417651,-0.323622,-1.33206,-0.0604569,0.800121,-0.0262557,0.290111,-1.20525,-0.176443,0.323872,-0.122873,0.231973,-0.343362,-0.0231375,0.139573,-0.0118433,0.391185,0.0420569,-0.281126,-0.381661,-0.36449,-0.381561,-0.38298,1.0
-0.871232,1.77909,2.45153,1.61918,-1.1677,0.18192,0.165749,0.148329,0.522883,1.73111,2.71889,0.589227,1.93431,-2.49032,2.41221,1.78405,-0.0806457,1.74804,-1.08704,1.36228,1.69602,-0.172705,2.061,-1.68313,1.77033,1.88737,1.08024,1.73259,2.07859,2.1999,2.24337,2.27865,0.0
-0.49298,0.0314827,-0.636341,-0.321274,-0.221029,0.612344,0.60083,0.652442,-0.941343,-0.552867,-0.170167,0.814503,-0.560772,-0.0989757,-0.592685,-0.0429465,0.584129,-0.235011,0.156544,-0.462337,0.477108,0.592095,-0.462386,0.285034,-0.493179,-0.00500739,0.278347,0.139184,0.0530909,-0.020629,-0.0132027,0.0130728,0.0
-0.434132,0.249713,-0.259367,0.252032,-0.0401379,-1.48003,-1.48501,-1.49975,-0.391325,-0.717007,-0.705853,-1.60047,1.11126,1.90078,0.672681,0.925262,-1.50255,-0.135256,0.781381,-0.288412,0.249873,-0.960103,-0.0410477,0.906842,-0.259258,0.392025,0.0808556,-0.177293,-0.267203,-0.282435,-0.276129,-0.259108,1.0
0.835841,-1.06961,-0.799771,-0.644636,0.466764,-0.589976,-0.595753,-0.670182,-0.413883,-0.789727,-0.657959,-0.0193494,-0.635541,0.34615,-0.530579,-0.951098,-0.403249,-0.715068,0.308561,-0.553157,-1.1476,-1.84533,-0.796173,0.412544,-0.559243,-1.1718,-0.381001,-0.916797,-0.992216,-1.00092,-1.0076,-1.01883,1.0
-0.809476,1.3132,1.2972,0.375174,-1.07984,-0.247064,-0.284924,-0.339244,0.837101,1.86843,2.02242,0.261387,0.283544,-0.466444,-0.113738,1.00588,-0.298526,0.640259,-0.569048,0.190475,1.21444,-0.915578,0.630504,-0.406467,0.165819,1.2556,1.00503,1.55823,1.74893,1.73497,1.72371,1.73158,0.0
-0.879258,1.83269,2.16227,2.53101,-1.09532,-1.55623,-1.59213,-1.59644,0.804329,1.51382,2.23342,-1.07083,2.14455,0.610895,1.44535,1.95949,-2.04336,2.51494,2.2624,2.48081,1.85473,-1.94272,2.7077,1.34368,1.99506,2.13193,1.01016,1.61344,1.92323,2.04396,2.09756,2.11876,0.0
-0.753237,1.00758,0.320824,0.847875,-0.680597,-1.32522,-1.27904,-1.21414,-0.330479,-0.0604868,-0.208116,-0.894379,0.900676,1.16635,0.387307,1.21177,-1.56645,0.69155,1.18615,0.447674,1.21689,-1.22574,0.913329,0.460327,0.508361,1.47671,0.620999,0.70971,0.543822,0.484984,0.489322,0.531218,0.0
-0.860908,1.65377,1.88765,1.16164,-1.16096,-0.572736,-0.609206,-0.666714,0.173345,1.60485,2.03847,0.573355,1.94229,-0.805258,1.34458,1.79802,-0.934057,1.10919,0.197462,0.552727,1.51009,-1.619,1.25806,-0.0938984,0.600891,1.6795,1.08249,1.72543,1.97914,2.01055,1.99607,1.98988,0.0
-0.562471,0.434282,-0.149668,-0.129709,-0.435081,-0.301884,-0.294409,-0.241707,0.421828,-0.1824,-0.436271,0.586548,-0.0845437,0.21781,-0.344151,0.470872,-0.407017,-0.150997,-0.188527,-0.321474,0.484734,-1.24607,-0.133557,-0.0434461,-0.258498,0.395593,0.466194,0.340343,0.156304,0.0710307,0.0575884,0.0660238,0.0
-0.777673,1.11324,0.724113,0.417341,-0.952777,-0.100525,-0.134146,-0.183619,1.06112,0.641648,0.0732198,0.355735,0.792115,0.934797,0.275769,1.08267,-0.29187,0.373705,0.642767,0.0418268,1.03847,0.324092,0.426306,0.304123,0.00301854,1.01592,0.890371,1.21941,1.11628,1.00418,0.975645,1.0142,0.0
0.0987658,-0.475259,-0.627356,-0.139224,0.230614,2.26194,2.27149,2.27583,-0.264455,-0.643067,-0.543732,2.32054,-0.54664,-0.902735,-0.114857,-1.04162,1.85688,-0.153536,-0.880587,0.00597651,-0.122473,1.16078,-0.280606,-0.664715,0.147859,-0.249303,-0.158373,-0.676059,-0.815373,-0.836182,-0.85735,-0.879507,0.0
0.449284,-0.940444,-0.742332,-0.803409,0.161441,0.0148918,0.00675622,-0.0173904,-0.631583,-0.569527,-0.72913,-0.052871,-0.813074,0.0945881,-0.617601,-0.886054,0.280986,-0.817941,0.154435,-0.595853,-1.17173,-0.223797,-0.788468,0.394044,-0.557144,-1.06885,-0.063845,-0.593474,-0.753916,-0.786359,-0.796263,-0.809586,0.0
0.00263856,-0.556964,-0.56528,-0.303673,0.124632,-1.72987,-1.66474,-1.6452,-0.526181,-0.625657,-0.566849,-2.00932,-0.293839,1.54581,0.694029,-0.58294,-1.76263,-0.304613,1.5676,0.452042,-0.575474,-0.815333,-0.403069,0.873231,-0.203758,-0.472761,0.0461246,-0.526531,-0.694529,-0.757155,-0.816162,-0.840279,1.0
-0.246465,-0.294449,-0.543971,-0.715747,-0.268683,-0.305282,-0.300345,-0.315387,-0.206497,-0.629535,-0.623188,0.081925,-0.852342,-0.029164,-0.651073,-0.753387,-0.21889,-0.662197,0.0970067,-0.581901,-0.353336,-0.566979,-0.626287,0.311179,-0.538095,-0.385039,0.278987,0.050872,-0.185009,-0.260587,-0.279657,-0.304743,0.0
-0.408106,0.186458,0.174195,-0.443067,-0.319884,-0.360172,-0.396133,-0.415912,0.394893,-0.219859,-0.385189,-0.231863,-0.131678,0.621569,-0.171306,0.324012,-0.318315,-0.40051,0.429024,-0.350148,-0.104163,0.385369,-0.296328,0.406617,-0.242837,-0.0466645,0.318215,0.189596,0.071141,0.0483132,0.0485134,0.0864825,1.0
-0.860368,1.8683,3.22285,1.95987,-1.11464,-0.112039,-0.187297,-0.265005,1.46656,3.30185,4.12443,0.909801,3.09775,-3.2848,3.60618,1.80226,-0.525132,1.99495,-0.65643,1.9284,1.74768,-1.2859,2.14154,-1.4139,2.07216,1.94735,1.04421,1.7186,2.19127,2.39905,2.43909,2.38732,0.0
0.351167,-1.02772,-0.785049,-0.863046,0.138374,0.0596773,0.0917496,0.1638,-0.10942,-0.680417,-0.664635,-0.156734,-1.01052,-0.0285644,-0.678228,-1.54364,0.251312,-0.808147,0.0980161,-0.607497,-0.997163,0.585519,-0.822379,0.361492,-0.567998,-1.24845,-0.147609,-0.556415,-0.826367,-0.866995,-0.852143,-0.888952,1.0
-0.666534,0.641998,-0.352197,0.686843,-0.277048,0.665865,0.712189,0.669782,-1.05032,-0.441918,0.317276,0.63729,0.908481,-1.57525,0.860868,1.20193,0.566959,0.475479,-0.398032,0.12696,0.993945,0.665055,0.278417,-0.664255,0.297327,0.805948,0.260917,0.495238,0.475729,0.470102,0.47433,0.521714,0.0
0.389147,-0.886844,-0.670422,-0.800441,0.116826,0.450923,0.420729,0.433472,-0.384489,-0.811615,-0.76626,0.448314,-0.723453,0.279637,-0.523803,-0.825247,0.574165,-0.821959,0.189176,-0.594054,-1.26142,0.478657,-0.778883,0.41901,-0.553316,-1.07253,-0.045755,-0.519725,-0.718016,-0.735197,-0.744871,-0.757244,1.0
0.939654,-0.771937,-0.776134,-0.4738,1.86072,-0.1462,-0.148109,-0.133107,-1.06981,-0.730519,-0.525352,0.0365499,-0.712049,0.0705313,-0.597902,-0.536046,-0.060007,-0.402089,0.089051,-0.432593,-0.234561,0.0323322,-0.58373,0.34614,-0.501355,-0.467624,-1.89873,-1.23184,-0.894349,-0.808447,-0.758314,-0.707212,0.0
0.0394883,-0.505053,-0.578552,-0.698887,-0.0170206,0.513868,0.541153,0.596093,-0.0640949,-0.481056,-0.680886,0.485654,-0.52823,0.221219,-0.539684,-0.203548,0.62049,-0.687903,0.104752,-0.560912,-0.631174,0.40125,-0.591326,0.282645,-0.498057,-0.414942,0.0594073,-0.332498,-0.52926,-0.574985,-0.587318,-0.597772,1.0
-0.851903,1.56663,1.40968,1.59955,-1.0642,-0.513908,-0.575374,-0.660877,2.61352,1.40567,0.595473,-0.0396783,1.63693,1.5024,1.09205,1.48438,-0.811365,1.54625,1.9338,1.35574,1.49883,-0.101774,1.39855,0.894429,0.603679,1.41579,0.913889,1.58398,1.70401,1.63384,1.59485,1.58268,0.0
-0.596203,0.592715,-0.0432361,0.189706,-0.49284,0.0862926,0.111909,0.130708,-0.261906,-0.343811,-0.461847,-0.316836,-0.124722,-0.249543,-0.144681,0.472081,0.243307,0.217481,-0.381671,0.100275,0.792116,0.574325,0.30913,-0.65527,0.242307,0.805638,0.502594,0.43627,0.264825,0.215531,0.196092,0.18307,1.0
-0.561172,0.370257,-0.03619,-0.453541,-0.708491,-0.193364,-0.191235,-0.180881,-0.101244,0.430444,-0.194213,-0.268583,-0.153826,0.224897,-0.414103,0.531048,-0.0857329,-0.330469,0.169057,-0.414323,0.307991,0.307381,-0.106242,0.20015,-0.302354,0.54665,0.723263,0.724512,0.512449,0.390306,0.385009,0.388057,0.0
-0.250862,-0.142092,-0.537785,-0.460977,-0.235431,0.0133427,0.0238368,0.0160212,-0.49241,-0.556065,-0.605868,-0.757045,-0.565,-0.0690921,-0.51004,-0.187637,0.405198,-0.49284,-0.0353907,-0.47377,-0.144141,0.65627,-0.47446,0.211144,-0.45505,-0.14588,0.292879,-0.0208886,-0.260567,-0.323703,-0.350168,-0.396133,1.0
-0.366619,-0.089451,-0.563151,-0.481686,-0.18216,-0.584859,-0.596443,-0.587318,-0.522553,-0.362921,-0.424177,-0.566449,-0.307551,0.150997,-0.483515,0.226276,-0.373325,-0.590556,0.0986458,-0.567449,-0.149868,-0.700546,-0.404228,0.188207,-0.471461,0.0731697,0.219919,-0.0884715,-0.315037,-0.379772,-0.387447,-0.385738,0.0
-0.177513,-0.453581,-0.67459,-0.67508,-0.0897807,1.28332,1.28125,1.31199,-0.487463,-0.547699,-0.756225,0.350138,-0.713698,0.029134,-0.63739,-0.469912,1.48233,-0.704773,0.147469,-0.592135,-0.504453,1.71814,-0.732248,0.367259,-0.557984,-0.818631,0.151917,-0.292709,-0.554826,-0.597722,-0.60157,-0.607117,1.0
-0.85613,1.76724,2.74581,1.61321,-1.08786,0.284004,0.242397,0.165789,2.81223,2.36958,3.00693,0.65627,1.72406,-2.41785,1.9825,1.63857,0.029374,1.86334,-2.06612,1.78636,1.65203,-0.0165909,1.85389,-2.07653,1.68355,1.69041,1.00316,1.68041,2.11971,2.28977,2.32337,2.30195,0.0
-0.909941,2.18846,3.87763,3.07309,-1.34642,-1.4602,-1.50495,-1.61993,4.57607,2.72766,4.05678,-1.14868,3.42454,1.06622,3.45685,2.33435,-1.94796,3.03431,2.43196,3.33408,2.01584,-1.75527,3.95756,1.53421,3.9065,2.41583,1.22309,2.09567,2.63348,2.90034,3.00816,3.02077,0.0
-0.803409,1.31501,1.4858,0.275979,-1.14623,0.154035,0.1277,0.123402,0.875839,2.35318,1.74743,0.606827,0.366998,-0.551567,-0.0109441,1.05375,0.0663237,0.548579,-0.672591,0.152936,1.1363,-0.435441,0.756795,-0.70985,0.340913,1.27911,1.05239,1.66173,1.84605,1.84516,1.82888,1.81038,0.0
-0.391495,0.194563,-0.360712,0.148988,-0.00801556,-1.37526,-1.35629,-1.2966,-0.286983,-0.575424,-0.58389,-1.43999,0.632653,1.52652,0.277917,0.562371,-1.33765,-0.108111,0.543462,-0.296058,0.427665,-0.943053,-0.113168,0.654961,-0.32719,0.417631,0.0604668,-0.251122,-0.357194,-0.376304,-0.369567,-0.339754,1.0
-0.445805,0.0622158,-0.29172,-0.615083,-0.526491,0.389676,0.362061,0.349488,-0.156834,-0.45542,-0.518066,-0.257299,-0.653741,0.0758484,-0.582161,-0.247984,0.703724,-0.563231,0.247364,-0.5479,-0.134146,0.842028,-0.516107,0.470822,-0.512669,-0.137964,0.543802,0.468103,0.260147,0.18251,0.16465,0.104043,1.0
0.149608,-0.556775,-0.605697,-0.526241,0.148159,-0.0190895,-0.00588685,0.0129229,-0.140823,-0.61867,-0.58348,-0.192984,-0.433052,0.174584,-0.489731,-0.414373,0.235851,-0.613983,0.150707,-0.534697,-0.576834,0.0271651,-0.658489,0.305013,-0.493619,-0.650423,-0.0414873,-0.535036,-0.648694,-0.650733,-0.644027,-0.629924,1.0
-0.712539,0.900646,0.379922,0.569937,-0.633043,-0.521344,-0.536026,-0.608966,0.36468,-0.0610365,-0.159163,-0.442647,1.29968,1.60068,0.852322,1.37324,-0.589087,0.299276,1.02016,0.00973445,0.836681,0.212154,0.3459,0.784919,-0.0910798,0.821579,0.607207,0.653571,0.548349,0.507811,0.520904,0.567309,1.0
0.830934,-0.921714,-0.794404,-0.477528,2.12794,-0.209225,-0.0593975,0.0690921,-1.10372,-0.840589,-0.479117,-0.179691,-0.375404,0.421939,-0.498617,-0.506842,-0.189356,-0.558334,0.183779,-0.533957,-0.34593,0.409655,-0.570637,0.408776,-0.505612,-0.34694,-2.18558,-1.566,-1.11656,-1.00949,-0.986099,-0.973586,1.0
-0.571476,0.280516,-0.492979,-0.175134,-0.342742,0.306682,0.422108,0.451982,-1.06482,-0.257549,0.003538,0.605348,-0.439979,-0.104423,-0.534197,0.197591,0.213853,0.0664834,-0.199421,-0.282315,0.74727,0.260737,-0.151387,0.203089,-0.390925,0.504303,0.347569,0.398571,0.240268,0.156794,0.12802,0.147679,0.0
-0.775944,1.03334,0.372356,0.426366,-0.829395,-0.376094,-0.403828,-0.470402,-0.129319,0.743192,-0.0417371,0.41852,0.690321,0.456949,0.0803658,1.17233,-0.731648,0.332977,0.349098,-0.104123,1.02452,0.0810055,0.448624,0.298396,-0.106381,1.12238,0.770927,1.0136,0.890941,0.774175,0.739265,0.751118,0.0
-0.83858,1.51773,1.43743,1.27773,-1.07938,-0.112618,-0.25618,-0.385169,0.962142,1.61257,1.36825,0.359843,1.35992,0.69229,0.826446,1.397,-0.405657,1.36423,1.32931,1.24516,1.40241,0.118865,1.18592,0.211094,0.574215,1.28713,0.957944,1.57358,1.76772,1.73674,1.72772,1.73683,0.0
7.79999,-2.78541,-0.996483,-0.925372,4.03091,-2.30016,-2.27077,-2.22285,-1.16796,-0.970787,-0.74653,-2.74347,-1.08468,-0.0122933,-0.679427,-2.45952,-2.28357,-0.932339,0.12792,-0.614233,-2.33749,-2.16843,-0.900536,0.385918,-0.571986,-1.98055,-4.20237,-2.74775,-1.94254,-1.68345,-1.58148,-1.52963,1.0
0.726751,-1.03866,-0.760403,-0.786468,0.309001,0.989757,1.02725,1.15232,-0.264365,-0.827026,-0.853222,0.958624,-0.69327,0.14563,-0.605918,-0.760143,0.953727,-0.80239,0.106691,-0.597562,-1.15447,0.994334,-0.746071,0.301734,-0.545011,-0.967169,-0.210645,-0.760803,-0.921245,-0.970758,-1.00201,-1.02271,1.0
-0.895409,1.98321,2.9515,2.3401,-1.26054,-0.283434,-0.349119,-0.438479,1.71441,2.78968,3.35254,0.570147,2.60613,-1.41517,2.03256,1.97037,-0.590526,2.45234,-0.717866,2.06934,1.88549,-1.75532,1.96041,-0.751737,1.30082,1.92337,1.14877,1.98012,2.48048,2.63915,2.6314,2.58131,0.0
-0.862427,1.70774,2.32847,1.11635,-1.18946,0.129339,0.0885313,0.0422868,0.845856,2.6082,2.51516,0.697247,1.30275,-0.864596,0.860128,1.57661,-0.135106,1.3874,-0.215972,0.900396,1.60865,-0.261367,1.63385,-0.803109,1.12252,1.78254,1.10247,1.7759,2.11423,2.20237,2.20391,2.20217,0.0
0.824118,-1.27368,-0.805408,-0.906513,0.322723,-0.267323,-0.246285,-0.196882,-0.740694,-0.750508,-0.820989,-0.949469,-1.06195,-0.0363801,-0.682816,-1.88404,0.204998,-0.872052,0.118435,-0.611095,-1.39437,0.139863,-0.85648,0.373495,-0.570167,-1.45382,-0.203668,-0.790536,-0.923773,-0.956745,-0.953337,-0.955965,1.0
-0.683775,0.849724,0.362571,0.51018,-0.552137,1.27053,1.27099,1.25039,0.790796,0.308061,1.11652,1.80855,0.120973,-0.390616,-0.223867,0.670702,0.859388,0.736506,0.0852931,0.271191,1.13493,0.660368,0.435541,0.0323623,-0.0164508,0.989587,0.54633,0.562451,0.590526,0.596173,0.586688,0.586148,0.0
-0.445226,0.407696,0.0886016,0.744701,-0.174654,-0.885264,-0.738875,-0.620939,-0.0105143,-0.453731,-0.395103,-1.13883,1.79981,2.5992,1.44445,0.863946,-0.964361,0.225006,0.868493,0.0529507,0.480736,-0.1814,0.414342,0.348879,0.208986,0.72919,0.153386,0.012653,-0.0659238,-0.0822452,-0.0538704,-0.0381191,1.0
0.584399,-1.07794,-0.916947,-0.605948,1.69502,-1.69251,-1.62686,-1.5489,-1.14868,-0.876489,-0.552937,-1.5262,-0.329939,0.281236,-0.489911,0.0910899,-1.76589,-0.759303,0.147549,-0.600051,-0.786209,-1.32941,-0.702964,0.404818,-0.553416,-0.661907,-1.64356,-1.57828,-1.25135,-1.10388,-1.03499,-0.985769,0.0
-0.8205,1.36616,1.32845,0.58259,-1.02368,1.10271,1.08259,1.04739,1.63245,1.49242,0.69141,1.40032,0.757544,-0.693749,0.290201,1.15223,0.750718,0.69252,-0.573935,0.265324,1.18214,1.06252,0.734007,-0.919356,0.330619,0.886543,0.913179,1.49869,1.69659,1.6726,1.61281,1.54628,0.0
0.654081,-0.981851,-0.711749,-0.78302,0.122463,-0.0870123,-0.0707812,-0.056449,-0.427855,-0.681366,-0.715827,-0.179641,-0.825107,0.234821,-0.570107,-1.36357,0.14668,-0.787218,0.213253,-0.579132,-1.19653,0.115337,-0.80265,0.408436,-0.559113,-1.21074,-0.0679128,-0.531388,-0.708991,-0.764561,-0.822089,-0.852742,1.0
1.61642,-1.33436,-0.905453,-0.216111,2.54703,-1.03862,-1.00864,-0.914908,-1.12691,-0.923543,-0.675689,-1.0506,0.0863925,0.964881,-0.243616,-0.514118,-1.00742,-0.477668,0.442937,-0.521714,-0.730909,-0.380151,-0.502914,0.575794,-0.504643,-0.509541,-2.66376,-1.92064,-1.41612,-1.26184,-1.19745,-1.14655,1.0
0.453791,-0.889902,-0.671381,-0.819091,0.179062,-0.719345,-0.697317,-0.717496,-0.38269,0.286033,0.0797562,-0.932638,-0.868124,0.0802859,-0.617431,-1.14605,-0.399601,-0.793405,0.129679,-0.585589,-1.06931,-0.590886,-0.780312,0.370877,-0.548769,-1.10611,-0.00242873,-0.590016,-0.732038,-0.787558,-0.840449,-0.862956,1.0
-0.125751,-0.178412,-0.321274,-0.435241,-0.122373,0.239988,0.280366,0.299566,-0.41996,-0.571027,-0.723343,-0.580981,-0.539594,-0.183919,-0.349918,-0.354536,0.600311,-0.394414,-0.399631,-0.184409,-0.265324,0.730629,-0.372346,-0.25433,-0.132237,-0.303234,0.172785,-0.112958,-0.285613,-0.306102,-0.31054,-0.342322,1.0
-0.755056,0.942983,-0.115317,1.19273,-0.653931,0.25551,0.283684,0.207776,-0.683675,0.266544,1.59198,0.673201,0.067193,-0.318425,-0.331568,0.756415,0.00296845,1.44389,-1.79355,1.06592,1.35997,0.239628,1.24154,-1.65054,0.827156,1.28981,0.631284,0.869533,0.967279,0.881886,0.815893,0.814353,0.0
-0.715138,0.713209,-0.387407,0.814863,-0.43733,0.433042,0.452851,0.417751,-0.868593,-0.334197,0.224747,0.5472,0.09082,-0.23781,-0.288952,0.800611,0.303404,0.932908,-0.731799,0.404818,1.25274,0.413033,0.376743,-0.229944,-0.0836839,0.98403,0.449703,0.566059,0.559233,0.458728,0.430934,0.43667,0.0
0.808057,-1.01375,-0.736106,-0.698577,0.390466,-0.80176,-0.780632,-0.762082,-0.60123,-0.623208,-0.557684,-0.926662,-0.643807,0.396243,-0.495318,-1.0024,-0.513598,-0.74786,0.249043,-0.573136,-1.1572,-0.734977,-0.753487,0.432443,-0.550788,-1.05075,-0.299786,-0.763321,-0.836821,-0.874241,-0.898567,-0.923543,1.0
