0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
-1.47014,-0.288099,-2.2867,-1.79694,-1.80732,0.774131,1.77951,2.51488,3.14187,-0.154994,1.55881,-0.660457,-0.000789545,-0.368639,-1.30502,1.32899,-0.61246,0.246759,-0.453178,-1.13756,1.18399,-0.695889,0.136503,-0.384492,-1.4109,0.0
-0.0682665,1.26431,-0.153495,-1.60066,-1.78213,0.0390409,2.11182,1.65699,0.51016,1.26097,-0.949415,-1.11791,0.594889,-0.665514,-2.24216,-0.0419094,-1.1765,0.634229,-0.772312,-2.47298,-0.246529,-1.10864,0.680487,-0.692521,-2.27718,0.0
2.10965,1.51498,0.616078,0.644364,-1.13216,-1.42903,-1.05833,0.191516,0.0785816,1.42198,-0.440714,3.70601,-3.47465,4.21334,1.65274,-0.822277,3.34908,-2.32418,4.00824,1.44463,-0.851663,3.65225,-3.32719,4.34031,1.63663,1.0
0.336875,0.517786,0.318524,-0.505572,-0.601745,0.467071,0.707604,-0.432988,-0.180781,0.381643,0.126568,-0.410539,0.522674,-0.446981,0.109706,0.725745,-0.712051,0.560545,-0.629072,-0.213755,0.639947,-0.579246,0.546013,-0.513069,-0.14333,1.0
0.382663,0.181411,-0.16312,-0.894362,-0.518376,0.962899,0.787055,-0.20488,0.090066,0.0760728,-0.67427,-0.516007,0.578447,-0.519406,-0.0990513,-0.0189307,-0.829994,0.584754,-0.686254,-0.49019,-0.178672,-0.738828,0.638767,-0.603065,-0.436087,1.0
1.95785,1.31206,-0.157783,0.034493,-0.546193,-1.44442,-0.605803,0.128587,-0.0984517,1.92175,0.432378,0.988946,-0.0844886,0.331668,1.0997,-0.589012,1.34382,0.376236,0.697449,1.17597,-0.22513,1.26706,0.0978622,0.526512,1.22326,1.0
-0.222271,0.354157,-0.785256,-0.617018,-0.416206,1.12159,0.948985,0.505752,0.0274666,-0.581605,-0.51118,-0.834671,0.650302,-0.628932,-0.825176,-0.630751,-0.977991,0.689132,-0.747574,-1.01016,-0.263641,-0.901309,0.703875,-0.665074,-0.890924,0.0
0.921329,0.987377,0.0943638,-1.11404,-0.711312,0.784696,0.389579,-0.300113,-0.480495,1.20268,1.2238,-0.822777,0.474248,-0.577227,-0.819179,1.93414,-0.925887,0.506622,-0.697528,-0.995413,1.81611,-0.811213,0.524403,-0.595938,-0.839579,0.0
-0.0726244,0.646244,-0.526432,-1.042,-0.597368,-0.118352,0.903278,1.1186,0.722836,0.430989,-0.141661,-0.688183,0.432158,-0.545183,-0.576687,0.271737,-0.7562,0.28668,-0.573989,-0.608792,0.145599,-0.75658,0.393757,-0.540985,-0.717799,0.0
0.425872,-0.599996,1.29993,1.53316,0.220212,-1.08564,-0.930325,-0.638897,-0.627822,-0.0110145,-0.484493,0.381893,-0.177393,0.0290859,0.823297,-0.433898,0.439935,-0.454168,0.157513,0.846216,-0.482244,0.459775,-0.294246,0.0816102,0.827445,1.0
1.9446,1.29698,0.10234,0.158152,-1.07418,-1.26945,-0.747214,0.624924,0.382043,1.43703,-0.2662,3.80834,-5.20905,5.18493,1.44795,-0.506532,3.54307,-3.88902,4.79936,1.30657,-0.637688,3.81098,-5.11261,5.47252,1.50923,1.0
-0.95909,-1.35262,0.583504,0.867165,1.06637,0.377575,0.10285,-0.965847,-0.626223,-1.51244,1.28079,-0.36738,-0.179252,-0.028206,-0.00573699,0.125199,-0.146888,0.374187,-0.169197,0.396656,0.59343,-0.310428,0.116473,-0.158702,0.153595,1.0
-1.39212,-1.15397,0.0577917,0.909154,2.55336,0.680807,-0.859089,-1.15355,-1.21517,-2.19692,-0.0943438,-0.0268667,0.304491,-0.290927,0.559966,-0.141241,-0.0703955,0.281272,-0.324181,0.534548,0.0236285,-0.126248,0.30698,-0.380753,0.419105,1.0
0.0958931,0.185559,-0.544104,-1.04736,-1.2463,0.590141,1.01949,1.06371,0.524283,0.736739,0.272457,-0.917051,0.630671,-0.645914,-0.993483,0.897531,-1.05958,0.6525,-0.761527,-1.28124,0.692401,-1.00158,0.681376,-0.681656,-1.30757,0.0
0.26521,-0.701446,1.91884,1.68021,-0.488271,-0.801068,-0.354187,-0.955762,-0.606603,-0.103669,0.287359,0.0675371,0.24491,-0.24457,0.642726,0.1847,-0.0477066,0.349399,-0.315795,0.583335,0.334656,0.0900759,0.253446,-0.234485,0.640396,1.0
-0.289868,-0.182091,-0.421204,0.206519,1.53292,-0.638257,-0.932104,-0.202661,-0.207878,-0.197663,1.15902,-0.237544,0.277844,-0.372228,0.30778,0.805166,0.136963,0.294796,-0.111036,0.534768,0.953243,-0.158382,0.281712,-0.330278,0.384851,1.0
-0.782877,-1.42344,0.0443683,1.11348,1.82919,-0.378555,-0.771842,-0.758379,-0.726414,-1.06692,0.580376,-0.291767,0.377455,-0.437406,0.335566,0.459425,-0.10287,0.395706,-0.361243,0.500295,0.500245,-0.271047,0.423673,-0.452778,0.352227,1.0
-1.56276,-0.507082,-2.34453,-1.70888,-1.7976,0.560636,1.42806,2.43959,3.85859,-0.352527,2.14319,-0.873412,0.270548,-0.5105,-1.96038,2.25206,0.0455277,-0.146648,-0.380214,-1.2076,1.96093,-0.647133,0.301043,-0.501524,-1.12969,0.0
0.103849,-0.683665,0.304391,1.54002,0.937961,-1.27001,-0.759368,-0.69517,-0.630531,-0.166179,-0.205309,0.0283762,0.345191,-0.359774,0.611561,-0.67478,0.217394,0.578936,-0.243511,0.773671,-0.532699,0.16418,0.45034,-0.308769,0.729413,1.0
1.97175,1.45786,-0.270078,0.587032,-0.00886566,-1.91527,-1.68768,0.297454,-0.000139863,1.60184,0.0999911,1.12711,-0.513049,0.616538,1.18052,-0.549241,1.52934,-0.424822,1.0869,1.25456,-0.471609,1.4659,-0.521465,0.870284,1.30531,1.0
-2.08098,-1.82985,-1.89809,-1.13115,0.214125,1.37536,1.28496,1.19642,1.58021,-1.3073,1.61616,-1.0673,0.577117,-0.662206,-1.6934,1.52063,-1.01655,0.617338,-0.751462,-1.0629,1.36794,-1.02891,0.648732,-0.684015,-1.52142,1.0
-1.28139,-1.51497,-1.3414,-0.518556,0.973913,1.64277,1.38139,-0.10259,-0.372517,-1.48832,-0.55056,-0.828624,0.651171,-0.641516,-0.905536,-0.415836,-0.97943,0.665804,-0.757989,-1.04696,-0.0567821,-0.955522,0.679487,-0.682376,-1.08143,0.0
-1.80456,-0.756,-2.27185,-1.41449,-0.48985,0.63287,0.557407,1.80926,3.10896,-0.738758,1.88296,-0.606693,0.159872,-0.421034,-0.867925,2.10864,0.229508,-0.517117,-0.128137,-0.830363,1.83206,-0.365191,-0.0465671,-0.317594,-0.762907,0.0
-0.000539706,-0.337974,1.01366,1.54905,-0.191616,-0.972434,-0.591271,-0.32726,-0.332127,-0.116013,-0.839059,-0.312777,0.182131,-0.370039,0.138532,-0.556438,-0.446261,0.155274,-0.456347,0.0128738,-0.486112,-0.292567,0.133755,-0.356116,0.104179,1.0
0.952973,0.733771,0.145459,0.833442,0.506942,-1.40514,-1.63175,-0.175794,-0.311397,0.852973,0.720227,0.537957,-0.406381,0.200972,0.861768,0.194125,0.795311,-0.811892,0.533159,0.970215,0.239053,0.658248,-0.444642,0.283871,0.941859,1.0
0.998701,1.45142,0.314416,-0.75639,-1.51488,-0.22505,0.464922,0.586493,0.194225,1.49725,0.426241,-0.676948,0.358894,-0.38816,-0.431868,0.91943,-0.848974,0.34649,-0.542684,-0.626173,0.762397,-0.746625,0.277834,-0.266749,-0.63287,1.0
-1.12883,-0.351098,-1.07566,-0.991744,-0.321453,1.12487,1.24356,0.767264,0.414737,-0.243551,0.200002,-0.849984,0.670472,-0.635769,-1.17072,0.595219,-1.01035,0.668153,-0.756739,-1.38773,0.670112,-0.973184,0.67401,-0.680497,-1.24154,0.0
1.77946,1.46173,-0.289578,0.422083,-0.283121,-1.59592,-1.01754,0.0804905,-0.228078,1.76963,0.362383,0.623745,0.392098,-0.00223876,0.992464,-0.464483,0.668493,0.79695,0.137983,0.973783,-0.0988815,0.741857,0.518476,0.088067,1.03257,1.0
-0.196714,0.534858,-0.424872,-0.89783,-0.638697,1.0667,0.617787,0.478256,-0.178712,0.382813,-0.330158,-0.668263,0.638767,-0.61162,-0.506242,-0.393887,-0.894472,0.655079,-0.743036,-0.733981,-0.105928,-0.831453,0.677408,-0.659167,-0.676139,0.0
0.00141933,0.337565,0.544653,0.425342,0.0229088,-0.463843,0.10236,-0.324641,-0.323671,-0.00902551,1.1534,-0.252386,-0.426671,0.0530042,-0.161961,1.70256,-0.0809604,-1.3214,0.438335,-0.176783,1.18144,-0.196744,-0.623335,0.248049,-0.167388,1.0
0.377525,-0.406341,1.3616,1.26794,-0.0206699,-0.716809,-0.730372,-0.622355,-0.483463,-0.172026,-0.566633,1.26524,-0.436256,0.773701,1.28334,-1.0288,0.690792,0.120191,0.375066,1.02652,-0.736599,0.933933,-0.246539,0.508761,1.1452,1.0
-1.70513,-1.50085,-1.29094,-0.06143,2.44555,0.394597,-0.193295,-0.014313,-0.125588,-1.65888,0.933403,-0.594379,0.434737,-0.569241,-0.161331,0.396146,-0.0879869,0.401763,-0.479415,0.373787,0.30649,-0.422383,0.539956,-0.570081,0.129716,1.0
0.871313,0.746155,0.452928,-0.352018,-0.290048,0.380234,-0.239123,-0.457836,-0.34743,0.380184,-0.513788,0.385751,0.559956,-0.0850282,0.726205,-0.801588,-0.00524744,0.83701,-0.275225,0.564344,-0.498876,0.0519846,0.675699,-0.250807,0.620066,1.0
1.8936,1.49003,-0.385751,0.342692,-0.0400604,-1.88423,-1.44702,0.242881,-0.124419,2.01305,-0.0434387,1.0928,-0.0907255,0.467751,1.21566,-0.884357,1.48759,0.377145,0.895901,1.23844,-0.658877,1.36602,0.137543,0.598717,1.28628,1.0
0.866656,0.405631,0.732961,-0.672631,-0.688283,0.98109,0.461604,-0.652361,-0.689352,0.55267,-0.637658,-0.415417,0.681107,-0.485662,0.107278,-0.652591,-0.554828,0.645124,-0.583604,0.0673171,-0.312307,-0.459935,0.713131,-0.51085,0.0986116,0.0
1.08644,0.108587,1.94463,0.846945,-0.818279,-0.77624,-0.648952,-0.684465,-0.596628,0.918171,-0.63254,1.25567,-0.267899,0.897441,1.29052,-1.13125,0.851703,0.287939,0.610321,1.12979,-0.724175,1.13692,-0.296905,0.849714,1.2475,1.0
-1.39264,-0.409649,-1.63285,-1.30871,-0.993024,0.729293,1.78143,2.07997,1.52382,-0.273696,2.0568,-0.869604,0.296195,-0.518136,-1.59116,1.21754,-0.79678,0.339214,-0.589122,-0.686174,1.39507,-0.844307,0.377125,-0.536657,-1.25734,0.0
1.11587,0.934512,-0.179372,0.42769,-0.0622495,-1.19575,-0.790883,0.349539,0.120021,0.619567,0.032654,0.568592,-0.0206998,0.136483,0.942039,-0.651691,0.964098,-0.120421,0.373087,0.982109,-0.405072,0.917771,-0.134104,0.270937,1.03729,1.0
1.42092,0.95933,-0.0290158,0.853882,0.0134034,-2.05616,-1.83703,0.579786,0.131796,1.4269,0.853052,1.66474,-2.24235,1.77168,1.06629,0.504293,1.74525,-2.34529,1.8976,1.10471,0.40837,1.51994,-1.75903,1.39436,1.1237,1.0
-0.646883,-1.08574,0.988176,0.838709,1.03855,0.406241,-0.0730143,-1.34036,-0.975762,-1.19264,1.01815,-0.576788,0.523824,-0.566922,-0.0303649,0.417616,-0.488331,0.763776,-0.588782,0.0985518,0.929915,-0.583774,0.652111,-0.595548,-0.0520746,1.0
0.855041,0.348889,1.4514,0.222121,0.124249,-0.193205,-0.514238,-0.655889,-0.765935,0.0702757,-0.931904,0.337225,0.453048,-0.130716,0.851983,-1.18283,0.335916,0.761207,-0.0678767,0.855311,-0.832053,0.24557,0.517827,-0.177473,0.812672,1.0
-0.113874,0.125379,-0.0425192,-0.582315,-0.0226689,0.349749,0.976182,-0.0495758,-0.415886,0.172706,-1.72425,-0.902838,0.654669,-0.640666,-0.934352,-1.31797,-1.01672,0.679417,-0.75546,-1.08551,-1.95514,-0.946597,0.709343,-0.675339,-1.05373,0.0
0.206699,1.21708,-0.0173215,-1.06073,-0.63253,0.394547,0.586363,0.32696,-0.0249377,0.75558,0.876711,-0.895561,0.528021,-0.619467,-0.914742,1.75996,-0.981599,0.540105,-0.720427,-1.05088,1.40342,-0.901499,0.595778,-0.642945,-0.979041,0.0
-0.683635,-0.749813,1.22875,1.00299,0.915852,-0.32741,-0.516327,-0.558716,-0.684825,-1.0043,-0.109396,-0.400824,0.284001,-0.466132,0.120041,-0.377565,-0.0244181,0.272357,-0.366461,0.42831,-0.393957,-0.349199,0.382243,-0.48947,0.182101,1.0
-0.933873,-0.97921,0.130136,1.31092,2.06375,0.0680367,-0.439855,-0.849504,-0.932053,-2.34763,0.12263,0.0475768,0.180222,-0.241302,0.616159,-0.461364,0.49048,0.247259,0.0468871,0.926617,-0.2653,0.323312,0.0372519,-0.0924546,0.780808,1.0
0.130176,-0.908155,0.9817,2.12443,0.369809,-1.34449,-1.29638,-0.603934,-0.642465,-0.0394006,-0.335636,0.237274,0.00470776,-0.115483,0.713391,-0.585953,-0.0166619,0.0652879,-0.260732,0.534039,-0.340743,0.24554,-0.057112,-0.109826,0.674869,1.0
1.7898,1.30915,-0.316675,0.320193,-0.0865676,-1.72969,-1.4678,0.457116,0.253606,1.46224,-0.0337635,1.04547,-0.392238,0.525283,1.15171,-0.481994,1.39809,-0.698978,0.935802,1.13637,-0.491219,1.32174,-0.594609,0.723216,1.212,1.0
-2.23228,-1.48529,-2.79455,-1.65547,-1.42534,1.58904,1.60426,1.83765,4.057,-1.38789,1.78878,-0.907606,0.437376,-0.61258,-1.38195,0.770853,-0.926536,0.621146,-0.718858,-0.991505,1.24308,-0.963838,0.583764,-0.662166,-1.43326,0.0
-1.08006,-1.38294,-0.210717,0.0298653,1.1703,1.555,0.253496,-1.22829,-0.589751,-1.4765,1.19247,-0.69475,0.566403,-0.596768,-0.289318,1.10075,-0.679197,0.664445,-0.670862,-0.213076,1.23446,-0.748684,0.651041,-0.635199,-0.40821,1.0
-0.114184,-0.546722,-0.188778,-0.605144,0.354047,1.01709,0.0848184,-0.743446,-0.198533,-0.024418,1.01236,-0.644065,0.541015,-0.523893,-0.261452,0.668943,-0.651141,0.756849,-0.645894,-0.312467,0.829694,-0.683166,0.624944,-0.543904,-0.34757,1.0
-0.341453,-0.77643,0.934663,1.22463,1.34266,0.0137033,-1.11238,-1.21519,-0.870084,-1.26773,-0.376856,0.795771,-0.114794,0.318034,1.07891,-0.274396,0.519666,-0.134074,0.156134,0.932054,-0.240932,0.683805,-0.219892,0.263011,1.00659,1.0
2.05409,1.19086,0.412638,0.318264,-1.35344,-1.22797,-0.963158,0.454847,0.401144,1.61132,0.0534938,3.57882,-4.80191,5.02458,1.5152,-0.161991,2.82447,-3.55636,3.94453,1.34018,-0.256534,3.23349,-4.55551,4.77287,1.49433,1.0
2.15678,2.05851,0.350219,-0.882188,-1.1495,-0.861338,-0.249278,0.362213,-0.22425,2.4015,1.13015,-0.500505,0.159462,-0.400974,-0.189247,1.63226,-0.685135,0.20476,-0.546552,-0.365031,1.49129,-0.525813,0.226349,-0.420914,-0.235215,1.0
0.439455,0.149277,0.750303,0.311837,0.732232,0.0138833,-0.934133,-0.759648,-0.745035,-0.194155,-0.270957,0.477107,0.524983,-0.00977507,0.863797,0.336215,0.00655678,0.473028,-0.269638,0.594259,0.185559,0.144709,0.358445,-0.160551,0.698218,1.0
-1.55505,-0.384032,-2.37688,-1.79551,-1.52918,0.778249,1.38905,2.44517,3.20168,-0.174255,2.14586,-0.882978,0.322392,-0.522674,-1.66557,2.50266,-0.786185,0.181051,-0.496817,-1.06171,2.19009,-0.848585,0.32758,-0.50996,-1.40452,0.0
1.70912,1.72508,0.726275,-0.829444,-0.986267,-0.545583,0.231277,0.0531239,-0.261532,1.63116,0.0185709,-0.289048,0.814021,-0.446251,0.190027,-0.0596008,-0.321663,1.10947,-0.456766,0.0895363,0.28551,-0.386741,0.793252,-0.507122,0.146548,1.0
-2.14411,-3.05045,-0.453538,1.73355,3.33429,0.622585,-0.827525,-1.74193,-1.11739,-2.89855,0.736609,-0.665514,0.457836,-0.584654,-0.235105,0.471479,-0.399794,0.358824,-0.533009,0.260842,0.498726,-0.514158,0.460525,-0.559686,-0.00444794,1.0
0.846336,0.368839,1.10851,0.106688,0.059191,0.030675,-0.359324,-1.03055,-0.69494,0.254645,-0.12159,0.156603,0.59232,-0.207348,0.698328,0.548442,-0.232546,0.59212,-0.430239,0.430309,0.46973,-0.0890464,0.487052,-0.331657,0.524363,1.0
-1.37988,1.09522,-1.868,-1.57241,1.47854,1.14198,-0.156763,0.931144,0.495248,-1.1179,-0.103869,-0.513908,0.536387,-0.515428,-0.219732,-0.169247,0.123899,-0.383172,-0.238643,-0.176144,-0.0419394,-0.220292,0.140411,-0.452838,-0.302502,1.0
-2.19379,-1.39382,-2.78592,-1.96355,-2.27396,1.49253,2.47731,2.64251,4.23829,-0.999261,1.74786,-1.05065,0.53117,-0.638887,-1.84503,1.77567,-1.01311,0.607113,-0.729713,-1.51535,1.45664,-1.0348,0.617068,-0.663075,-1.77161,0.0
1.56015,0.845576,0.681546,-0.807684,-0.336046,0.77577,-0.0445482,-1.29335,-0.847435,1.02745,-1.28365,0.240882,0.889574,-0.123849,0.671142,-1.46295,0.0784916,1.01933,-0.218623,0.568042,-1.20651,0.207948,0.849064,-0.112175,0.670022,0.0
0.843447,-0.558616,2.07022,1.46045,-0.36866,-1.0834,-1.14785,-0.692391,-0.599027,0.459895,-0.00344829,1.72156,-0.785025,1.24864,1.39456,-0.569931,1.37642,-0.211756,1.01982,1.28102,-0.127807,1.61462,-0.716629,1.1221,1.32309,1.0
-0.71412,0.404842,-0.38887,-1.09042,-1.10938,-0.00462769,1.30171,1.20939,1.02344,0.642276,-1.64124,-1.07746,0.602905,-0.660896,-1.87343,-1.04841,-1.15932,0.636398,-0.769713,-2.26212,-0.910194,-1.09421,0.675299,-0.690702,-2.15656,0.0
0.103529,-0.438975,0.621816,0.116463,-0.806185,0.271717,0.683036,-0.522864,-0.048876,0.239833,0.651811,-0.751322,0.418305,-0.580216,-0.502814,1.34572,-0.811453,0.370508,-0.654939,-0.562684,1.08957,-0.769633,0.479875,-0.59256,-0.603824,1.0
-1.49666,-2.45075,0.65328,1.62138,2.14883,0.719098,-0.445082,-1.62764,-1.17512,-2.57249,-0.554698,-0.359494,0.42963,-0.505982,0.261872,-0.764756,-0.247569,0.554408,-0.478886,0.460315,-0.506052,-0.423223,0.502894,-0.538166,0.176044,1.0
-2.08016,-1.50547,-2.3161,-1.54678,-1.06605,1.25892,1.45822,1.7896,3.45814,-1.16853,2.10525,-1.05022,0.554459,-0.656978,-1.74315,2.17791,-0.975222,0.568092,-0.730642,-1.09604,1.88687,-1.01211,0.608772,-0.671171,-1.63026,1.0
0.508141,0.0904358,0.743296,0.59222,0.0111445,-0.703206,-0.787524,0.08162,-0.553979,0.542015,-0.153845,-0.063079,-0.00562718,-0.150576,0.378815,0.127837,-0.3271,-0.0575619,-0.319813,0.087967,0.161751,-0.085778,-0.075373,-0.152915,0.301812,1.0
-1.27365,-1.45712,0.180752,0.814161,0.996472,1.00507,0.38707,-1.19825,-0.806175,-1.62592,1.29913,-0.849034,0.509501,-0.626633,-0.69308,1.88004,-0.802227,0.476117,-0.696369,-0.384332,1.5385,-0.805346,0.559066,-0.637238,-0.608272,1.0
0.404912,0.119761,-0.386381,0.153735,0.409929,-0.738598,-0.75645,0.00510745,0.0397406,0.682656,0.790483,-0.0313845,-0.0751131,-0.119621,0.474378,0.390739,0.115983,-0.117872,-0.0230886,0.538546,0.542834,-0.024578,-0.0277363,-0.12257,0.466322,1.0
-0.893343,-0.846945,-1.01554,-1.05511,0.381153,2.13517,0.944518,-0.522604,-0.215584,-0.718448,-1.7179,-0.79693,0.703196,-0.630891,-0.890434,-1.36716,-0.976112,0.69359,-0.753911,-1.09817,-2.05592,-0.942928,0.710682,-0.678828,-1.06886,0.0
-0.403173,-0.594309,1.07111,0.753061,0.790703,0.582185,-0.291827,-0.937471,-1.00119,-1.29921,-0.648672,0.40867,0.483203,0.0698959,0.847155,-0.883398,-0.0124539,0.323771,-0.208698,0.579177,-0.44932,0.255585,0.170047,-0.00395793,0.721017,1.0
0.312277,-0.399284,0.730433,1.04489,0.0355026,-0.764875,-0.775131,-0.445062,-0.0403402,-0.0477765,-0.0790313,0.509101,-0.527662,0.22466,0.79728,0.065398,0.575458,-0.921279,0.381093,0.790923,-0.0199202,0.533399,-0.59193,0.246829,0.779948,1.0
-1.36725,-0.0383612,-2.26811,-1.5716,-0.669772,0.403013,1.14896,1.99143,2.35626,-0.12193,1.15396,-0.835721,0.328109,-0.541515,-1.42931,1.71995,-0.785236,0.0965326,-0.522424,-0.95904,1.07742,-0.819159,0.34822,-0.547252,-1.41238,0.0
-0.494258,-0.767884,0.902498,0.625903,0.477616,-0.0404901,0.178593,-0.699328,-0.658328,-0.565683,-0.406711,-0.671321,0.467951,-0.57158,-0.215494,-0.0545033,-0.720027,0.518806,-0.659007,-0.191276,-0.288699,-0.692621,0.546053,-0.595568,-0.269558,1.0
0.723366,1.02276,0.0431289,-1.16301,-1.25152,0.237574,1.68834,0.751092,-0.0781517,0.81739,-1.2627,-1.04195,0.55146,-0.624834,-1.63848,-0.546662,-1.1117,0.596598,-0.741717,-1.75834,-0.546502,-1.02313,0.624194,-0.638747,-1.59741,0.0
1.29472,0.541585,0.944988,0.769343,-0.98001,-1.20263,-1.00709,0.73488,0.0983219,0.839509,0.152226,3.2831,-4.9041,4.82215,1.37102,0.113265,2.54209,-3.86345,3.58592,1.1739,-0.0356625,2.84473,-4.52435,4.19217,1.31837,1.0
-1.19178,-0.978671,-0.911714,-0.738308,-0.0975722,1.78893,1.86622,-0.201781,-0.130026,-0.901579,-1.90101,-1.07263,0.608872,-0.662575,-1.83564,-1.76891,-1.12625,0.650201,-0.769393,-1.85182,-2.14945,-1.07199,0.692031,-0.690432,-1.90309,0.0
0.405192,0.357075,0.364602,-0.515218,0.259003,0.26479,-0.00297857,-0.0229688,-0.481564,0.0612101,-0.977372,-0.209727,0.651501,-0.452198,0.311977,-0.951244,-0.475347,0.83626,-0.555598,0.106108,-0.763106,-0.465372,0.663625,-0.537127,0.12263,1.0
0.28545,-0.411698,1.54852,1.56628,-1.04766,-1.23373,-0.685175,0.0934342,-0.123449,0.607623,-0.149137,-0.258773,0.181671,-0.312597,0.197244,-0.0501854,-0.479155,0.290548,-0.474508,-0.0664674,0.0807206,-0.275435,0.175244,-0.332057,0.165759,1.0
-0.498616,-0.0175114,-0.664455,-1.56115,-1.28696,1.00072,1.6447,1.02071,0.97954,0.410849,0.77537,-0.987766,0.596008,-0.647683,-1.58634,1.48866,-1.08992,0.635719,-0.761527,-1.86687,1.24384,-1.03822,0.666814,-0.680847,-1.63345,0.0
1.31805,2.12811,0.171576,-1.43848,-1.9348,-0.201061,0.977781,0.870484,0.117083,2.26051,1.41912,-1.04682,0.583894,-0.658787,-1.54282,2.08476,-1.10595,0.610201,-0.764256,-1.68215,1.68994,-1.02387,0.664115,-0.682866,-1.48285,0.0
0.40868,0.399704,-0.0331338,0.263461,-0.340753,-0.73565,-0.355126,0.418625,0.341153,0.422203,-0.358425,0.464773,0.232886,-0.0740536,0.886796,-0.85755,0.879749,0.553259,0.324971,0.942039,-0.604764,0.584574,0.252367,-0.000939403,0.914662,1.0
-0.743636,-0.57198,-0.501894,-0.810033,-0.294506,0.886866,1.07605,0.432308,0.219193,-0.0992214,-1.44874,-0.7344,0.687593,-0.63336,-0.977741,-1.07828,-0.922258,0.702716,-0.753451,-1.25477,-1.79784,-0.924527,0.702766,-0.681606,-1.13417,0.0
0.729923,0.65414,0.381243,-0.986607,-1.03201,0.53188,0.990855,0.146968,-0.247899,0.871234,-0.761477,-0.515418,0.641166,-0.584144,-0.189697,-0.380933,-0.768854,0.621675,-0.71458,-0.406811,-0.103579,-0.731602,0.658638,-0.641776,-0.36822,0.0
1.05406,0.141801,0.59152,1.09027,0.083719,-1.55669,-1.10698,-0.179752,-0.24413,0.747094,0.489171,0.536338,-0.392758,0.170527,0.860139,0.456846,0.713131,-0.707584,0.377875,0.926656,0.473258,0.644884,-0.487851,0.221252,0.875071,1.0
0.953043,0.411209,-0.611201,-1.54131,-1.37254,0.537157,1.27451,0.426261,0.26546,1.75758,-0.526842,-1.04186,0.622235,-0.657298,-1.59852,-0.233736,-1.12988,0.649942,-0.767284,-1.85778,-0.115174,-1.03448,0.699678,-0.684785,-1.543,0.0
0.643775,0.647183,0.170596,-0.318634,0.307879,1.37428,-0.251037,-1.12082,-1.061,-0.311268,-0.418085,-0.0448179,0.356725,-0.160421,0.447681,-0.618397,-0.214025,0.65327,-0.389619,0.421084,-0.125808,-0.212816,0.57117,-0.3474,0.375966,0.0
-0.0554028,0.0925747,1.11371,0.154384,0.546812,-0.00677663,0.149117,-0.906996,-0.784356,-0.372837,0.277684,-0.663765,0.474278,-0.548511,-0.196863,-0.242491,-0.532069,0.696639,-0.581385,0.0309349,-0.128907,-0.631881,0.621146,-0.57248,-0.157963,1.0
-1.19355,-0.427121,-1.03058,-0.742556,-0.337255,1.3668,2.20179,0.136863,-0.169007,-0.554219,-1.61912,-1.07436,0.602765,-0.662585,-1.76673,-1.25667,-1.13077,0.639757,-0.769373,-1.78863,-1.92063,-1.06047,0.686014,-0.689092,-1.7318,0.0
1.41026,0.864347,0.0168917,0.190117,-1.53286,-1.03196,-0.563064,1.05478,1.08529,0.996422,0.0231287,3.40995,-5.40419,4.86168,1.08582,0.151716,3.4792,-6.25714,5.60671,0.865766,-0.180881,3.51067,-5.94252,5.37917,1.07365,1.0
0.567472,1.13347,-0.235245,-0.997012,-1.57418,0.110816,1.53838,0.840518,0.20359,1.13403,-0.30614,-0.610371,0.831343,-0.580496,-0.641626,0.534338,-0.835721,0.852372,-0.709503,-1.06477,0.34811,-0.880459,0.759568,-0.665764,-0.969655,0.0
-0.119841,0.515967,-0.665874,-1.26767,-1.35932,0.466512,1.28121,1.43793,0.295425,1.22556,-0.79635,-1.0673,0.600636,-0.659397,-1.80781,0.0239483,-1.12929,0.622555,-0.765485,-1.93188,-0.205529,-1.05638,0.680657,-0.685614,-1.79998,0.0
0.124479,-0.0068366,-0.155804,0.248558,0.312347,0.162251,-0.396606,0.482384,-0.475657,-0.400224,-0.299793,0.77564,-0.906826,0.955672,0.729723,-0.452908,0.567142,-0.601466,0.705805,0.627193,-0.26544,0.670792,-1.15171,1.01719,0.666703,1.0
0.519716,-0.014183,0.354586,1.23363,0.255705,-1.57132,-1.18075,-0.104879,-0.0177512,0.480205,1.02978,0.566413,-0.611361,0.236025,0.745685,1.12547,0.575188,-0.846426,0.291757,0.721407,0.850744,0.516607,-0.534938,0.161021,0.721647,1.0
-2.23405,-1.6977,-2.51094,-1.71611,-1.03761,1.54836,1.59597,1.72101,3.52481,-1.23717,1.13705,-1.07057,0.565913,-0.659447,-1.83677,1.23985,-1.03606,0.584594,-0.747644,-1.24333,0.925917,-1.03401,0.627653,-0.677598,-1.73826,1.0
-0.556108,0.701287,-0.615199,-0.578886,-0.526432,1.92725,1.13157,-0.50973,-0.537597,-0.536367,-0.678528,-0.6942,0.712651,-0.602335,-0.570411,-0.916451,-0.937291,0.697099,-0.740477,-0.915352,-0.389199,-0.845666,0.725705,-0.65386,-0.750703,0.0
-0.111785,-0.523564,1.10466,1.19378,0.784356,0.0583515,-0.765255,-1.35721,-0.925956,-0.883088,-0.129067,0.725725,0.173045,0.193056,1.07247,0.0460275,0.523644,0.193785,0.109057,0.952924,0.151256,0.619577,-0.0302551,0.179372,0.985537,1.0
