0,1,2,3,4,5,6,7,8,label
0.632539,0.00262502,-0.936349,-0.00640754,-0.761575,0.0540526,-1.14761,0.377396,0.937111,0.0
0.632539,0.00262502,-0.487345,0.164307,-1.68309,-0.00723327,-0.919227,1.54218,1.71689,0.0
-0.918151,0.00262502,-0.936349,0.115531,-0.300818,-0.00723327,0.298841,-0.088517,-0.232552,1.0
1.29532,-0.00694545,2.88427,-0.0146757,1.27201,-0.0116168,0.75576,-0.086391,-0.463947,1.0
-0.510074,0.0154221,-0.711847,0.0179802,0.344242,-0.00723327,-0.00567557,-0.647612,-0.544463,1.0
-0.836535,0.00262502,2.31893,-0.00640754,0.159939,-0.00166183,2.35433,0.750126,-0.544463,1.0
-0.918151,0.00262502,-0.936349,-0.0795709,0.159939,0.137624,0.146583,-0.601021,-0.544463,1.0
0.550923,-0.0101721,1.42092,-0.00640754,0.712847,-0.135376,0.374971,-0.088517,-0.31053,0.0
-0.510074,0.00262502,-0.711847,0.042368,0.344242,-0.00723327,-0.0818048,-0.647612,-0.466485,1.0
-0.918151,0.00262502,-1.0486,-0.00640754,-0.39297,-0.168805,0.222712,-0.0419257,-0.154575,1.0
-0.101998,0.00262502,0.0739102,-0.00640754,0.528545,-0.00723327,0.0704537,-0.55443,-0.544463,1.0
-0.918151,0.00262502,-0.487345,-0.152734,-0.024364,-0.00723327,0.4511,-0.1817,-0.388508,1.0
-0.918151,0.00262502,-0.487345,-0.00640754,-0.39297,-0.118662,0.527229,0.191031,-0.154575,1.0
-0.510074,0.0282192,-0.711847,0.042368,0.344242,-0.00723327,-0.00567557,-0.601021,-0.544463,1.0
-0.510074,0.0154221,-0.936349,0.0911436,0.344242,-0.00723327,-0.157934,-0.694203,-0.544463,1.0
-0.836535,0.00262502,-1.0486,-0.00640754,0.0677874,-0.135376,0.0704537,-0.507838,-0.466485,1.0
0.557296,-0.00694545,0.0707001,-0.0732653,0.900442,-0.00833329,-0.471321,-0.885168,-0.542344,1.0
0.147282,-0.0715439,0.408328,-0.0146757,0.714658,-0.00833329,0.14222,-0.509273,-0.542344,1.0
-0.265229,-0.368491,0.410663,0.0179802,-1.31448,-0.0183762,0.527229,1.54218,1.01509,0.0
0.557296,-0.00694545,-1.05473,-0.0146757,-2.25788,0.0212182,-1.23825,1.93404,2.20155,0.0
0.557296,0.0447333,0.858499,-0.0146757,0.900442,-0.00833329,0.0655271,-0.55626,-0.463947,1.0
-0.508739,0.057653,0.858499,-0.0146757,0.343091,-0.00833329,1.06253,0.0545696,-0.542344,1.0
0.557296,-0.00694545,-0.829642,-0.0146757,-0.771611,-0.00833329,-1.08486,0.430464,0.947196,0.0
0.632539,0.00262502,-0.150592,-0.00640754,0.989302,0.0373383,-0.690839,-1.11352,-0.544463,1.0
-0.428459,0.00262502,-1.16085,-0.00640754,0.436393,0.0986241,-0.386322,-0.92716,-0.544463,1.0
-0.59169,0.0410163,-0.262843,-0.00640754,0.159939,-0.00723327,0.374971,-0.321473,-0.466485,1.0
-0.510074,-0.0229692,0.0739102,-0.00640754,0.344242,-0.00723327,0.527229,-0.274882,-0.466485,1.0
0.632539,0.0538134,1.30867,-0.00640754,0.436393,-0.0462334,0.298841,0.0978481,-0.0765973,0.0
-0.265229,0.00262502,0.410663,0.0179802,0.436393,-0.107519,0.527229,-0.274882,-0.466485,1.0
2.67292,0.0154221,0.0739102,-0.00640754,-3.52612,-0.163234,-2.51794,3.68538,4.36812,0.0
0.224462,0.00262502,1.86993,-0.00640754,0.712847,-0.118662,1.06013,0.0978481,-0.466485,1.0
-0.918151,0.00262502,-0.487345,-0.0307953,0.159939,0.104196,0.4511,-0.414656,-0.544463,1.0
-0.918151,0.00262502,-0.936349,-0.00640754,-1.03803,0.0651955,0.222712,0.610352,0.391268,1.0
0.632539,0.00262502,-0.262843,-0.00640754,0.89715,-0.168805,-0.766968,-1.06693,-0.466485,1.0
-0.101998,0.00262502,0.522914,0.139919,0.528545,-0.00723327,0.527229,-0.321473,-0.544463,1.0
-0.918752,-0.00694545,1.19613,-0.0146757,-0.21426,-0.0017663,1.67607,0.665399,-0.307154,1.0
-0.918151,0.00262502,-0.711847,-0.00640754,-0.300818,-0.00166183,0.374971,-0.0419257,-0.232552,1.0
-0.0167229,-0.00694545,0.295786,-0.0146757,0.714658,0.0934551,0.218912,-0.55626,-0.542344,1.0
-0.0167229,-0.0586242,-1.05473,-0.0732653,0.528875,-0.0280343,-0.701398,-0.979141,-0.463947,1.0
0.639298,-0.0198651,1.19613,-0.0146757,0.900442,-0.0017663,0.218912,-0.415299,-0.463947,1.0
0.632539,-0.0101721,1.08417,-0.00640754,0.436393,-0.0685191,0.222712,0.00466555,-0.0765973,0.0
0.721301,-0.00694545,-0.154385,0.0439139,0.993334,-0.00833329,-0.778091,-1.1201,-0.542344,1.0
-0.346844,0.0410163,-1.0486,-0.00640754,0.436393,0.0763384,-0.386322,-0.880569,-0.544463,1.0
0.632539,0.00262502,1.19642,-0.00640754,0.436393,0.0206239,0.222712,0.0512568,-0.0765973,0.0
-0.346844,0.0154221,-0.150592,-0.00640754,0.436393,0.059624,0.222712,-0.507838,-0.544463,1.0
0.550923,0.00262502,-0.936349,-0.00640754,0.344242,-0.124234,-1.14761,-0.694203,0.00138029,0.0
0.550923,0.00262502,-0.936349,-0.00640754,-1.03803,0.115338,-1.22374,0.610352,1.09307,0.0
-0.75492,0.0154221,-0.824098,0.115531,0.159939,-0.00723327,0.146583,-0.55443,-0.544463,1.0
0.632539,0.00262502,1.19642,-0.00640754,0.804999,0.0261954,0.222712,-0.321473,-0.388508,0.0
2.83615,0.00262502,0.0739102,-0.00640754,-1.77524,-0.00723327,-2.59407,1.91491,2.88655,0.0
0.632539,0.00262502,1.19642,-0.00640754,0.89715,0.115338,0.222712,-0.414656,-0.466485,1.0
0.639298,-0.00694545,-0.942184,-0.0146757,-0.492935,-0.0017663,-1.16155,0.148543,0.712006,0.0
-0.265229,0.0154221,-0.711847,-0.00640754,0.436393,-0.0573762,-0.310193,-0.740795,-0.466485,1.0
-0.183614,-0.0229692,-0.0383408,-0.177122,0.528545,-0.129805,0.146583,-0.55443,-0.544463,1.0
-0.0203832,0.0282192,-0.599596,-0.0795709,0.528545,-0.00723327,-0.386322,-0.787386,-0.466485,1.0
0.632539,0.00262502,-0.487345,-0.00640754,0.89715,-0.0852335,-0.919227,-1.11352,-0.466485,1.0
-0.265229,-0.0101721,-0.262843,-0.00640754,0.436393,0.0707669,0.0704537,-0.55443,-0.544463,1.0
1.12223,-0.0613604,2.54343,0.0667558,1.1736,-0.00723327,0.679488,-0.088517,-0.466485,1.0
-0.183614,0.00262502,-1.0486,-0.177122,0.528545,0.0429097,-0.53858,-1.02034,-0.544463,1.0
2.75453,0.00262502,-0.0383408,-0.00640754,-1.86739,0.0651955,-2.59407,1.9615,2.96453,0.0
-0.918151,0.00262502,-0.150592,-0.00640754,-0.39297,0.0819098,0.755617,0.330804,-0.154575,1.0
0.0652798,0.057653,-0.829642,-0.424803,0.714658,-0.0017663,-0.624706,-1.02613,-0.542344,1.0
0.229285,-0.00694545,0.295786,-0.0146757,0.714658,-0.0477353,-0.0111654,-0.55626,-0.463947,1.0
-0.918151,0.00262502,-0.375094,-0.00640754,-1.77524,-0.0462334,0.603358,1.68195,1.09307,1.0
-0.918752,-0.00694545,2.09647,-0.0146757,-0.771611,-0.00833329,2.28961,1.65212,0.163228,1.0
-0.836749,-0.00694545,0.745956,-0.0146757,-0.771611,0.0737542,1.29261,1.08828,0.241625,1.0
0.224462,0.00262502,0.0739102,-0.0551831,0.804999,-0.00723327,-0.157934,-0.740795,-0.544463,1.0
-0.918752,-0.00694545,-1.05473,-0.0146757,-0.492935,-0.0017663,0.14222,0.101556,0.00643395,1.0
-0.101998,0.0410163,-0.150592,-0.0307953,0.528545,-0.00723327,-0.00567557,-0.601021,-0.544463,1.0
-0.918151,0.00262502,-0.375094,-0.00640754,0.0677874,-0.107519,0.603358,-0.228291,-0.466485,1.0
-0.428459,0.00262502,-0.599596,-0.0795709,0.344242,-0.0239476,-0.00567557,-0.55443,-0.466485,1.0
0.224462,0.00262502,-0.375094,-0.0307953,0.804999,-0.00723327,-0.462451,-0.973751,-0.544463,1.0
0.714154,0.0538134,0.298412,-0.00640754,0.989302,-0.00723327,-0.462451,-0.92716,-0.544463,1.0
0.550923,-0.0229692,1.19642,-0.00640754,0.89715,-0.0462334,0.298841,-0.414656,-0.466485,1.0
0.550923,0.0282192,-0.936349,-0.00640754,-0.300818,-0.00723327,-1.14761,-0.135108,0.469246,0.0
-0.590741,-0.00694545,-0.0418426,-0.0146757,0.343091,-0.00833329,0.525682,-0.321325,-0.542344,1.0
-0.344734,-0.00694545,0.0707001,0.278273,0.343091,-0.100271,0.44899,-0.274338,-0.463947,1.0
-0.59169,0.00262502,-0.150592,-0.00640754,0.344242,0.104196,0.4511,-0.368065,-0.544463,1.0
-0.918752,-0.00694545,-0.492013,-0.0146757,-0.21426,-0.0740032,0.602375,-0.0394041,-0.307154,1.0
-0.59169,0.00262502,-1.0486,-0.00640754,0.159939,-0.140948,-0.234063,-0.647612,-0.466485,1.0
-0.344734,-0.00694545,-0.492013,-0.424803,0.435983,-0.00833329,-0.0111654,-0.650233,-0.542344,1.0
0.142847,-0.0613604,2.43118,-0.00640754,0.712847,-0.00723327,1.51691,0.330804,-0.544463,1.0
-0.918151,0.00262502,-0.711847,-0.00640754,-0.669424,0.0150525,0.374971,0.330804,0.0793579,1.0
0.550923,0.00262502,-0.375094,0.0179802,0.89715,0.588911,-0.843097,-1.06693,-0.466485,1.0
-0.999766,-0.0101721,-0.262843,0.042368,0.0677874,-0.00723327,0.679488,-0.228291,-0.544463,1.0
-0.918151,0.00262502,-0.487345,-0.00640754,-0.485121,-0.135376,0.603358,0.330804,0.00138029,1.0
0.550923,0.00262502,0.747417,-0.00640754,-1.77524,0.143196,-0.0818048,2.14786,1.79486,0.0
-0.59169,0.00262502,0.0739102,-0.00640754,0.344242,0.126481,0.603358,-0.321473,-0.544463,1.0
0.147282,-0.00694545,0.295786,-0.424803,0.714658,-0.00833329,0.0655271,-0.55626,-0.542344,1.0
-0.918752,-0.00694545,2.09647,-0.307624,-0.492935,-0.00833329,2.28961,1.41719,0.00643395,1.0
4.32942,-0.00694545,1.87138,-0.0146757,1.73647,0.0146512,-2.7721,-1.02613,0.555212,0.0
-0.262731,-0.00694545,-1.05473,0.102504,0.435983,-0.00833329,-0.471321,-0.885168,-0.463947,1.0
0.387693,0.00262502,0.0739102,0.0179802,0.89715,0.104196,-0.310193,-0.880569,-0.544463,1.0
2.42807,0.00262502,-0.262843,0.164307,-3.52612,-0.00723327,-2.51794,3.49901,4.21217,0.0
0.147282,-0.0198651,1.75884,-0.0732653,0.714658,-0.00833329,1.06253,0.0545696,-0.542344,1.0
-0.101998,0.0282192,0.298412,0.0179802,0.528545,-0.00723327,0.298841,-0.461247,-0.544463,1.0
0.387693,0.00262502,-0.599596,-0.00640754,0.804999,-0.113091,-0.766968,-1.06693,-0.466485,1.0
2.5913,0.0666105,-0.150592,-0.00640754,-3.34182,-0.00723327,-2.51794,3.35924,4.05621,0.0
0.550923,0.00262502,-0.936349,-0.00640754,-2.6046,-0.00723327,-1.14761,2.28764,2.49666,0.0
-0.75492,0.0410163,1.86993,-0.00640754,0.159939,-0.00723327,1.97368,0.563761,-0.544463,1.0
0.061232,0.0410163,0.0739102,-0.00640754,0.712847,0.0707669,0.0704537,-0.647612,-0.544463,1.0
-0.180728,-0.00694545,-1.05473,0.102504,0.528875,-0.0017663,-0.548013,-0.979141,-0.542344,1.0
-0.59169,0.0282192,-0.262843,-0.00640754,0.344242,0.0484811,0.298841,-0.461247,-0.544463,1.0
-0.265229,-0.0613604,0.0739102,-0.00640754,0.436393,-0.0908049,0.298841,-0.414656,-0.466485,1.0
-0.590741,-0.00694545,0.295786,-0.366214,0.157307,-0.0116168,0.832452,-0.0394041,-0.463947,1.0
0.550923,-0.0613604,-1.2731,-0.103959,-1.77524,-0.0518048,-1.376,1.30922,1.79486,0.0
4.38684,0.00262502,1.98218,-0.00640754,1.63436,-0.140948,-2.74633,-0.833977,0.703178,0.0
0.632539,0.00262502,-0.824098,0.0911436,-0.485121,-0.0128047,-1.14761,0.191031,0.703178,0.0
-0.59169,0.0154221,-0.599596,0.115531,0.159939,-0.00723327,0.146583,-0.461247,-0.466485,1.0
-0.918151,0.00262502,1.19642,-0.00640754,-0.853727,0.12091,1.66917,1.4024,0.313291,1.0
-0.918151,0.00262502,-0.824098,-0.00640754,-1.22233,0.0707669,0.298841,0.8899,0.625201,1.0
-0.265229,0.00262502,0.186161,-0.00640754,0.528545,0.0930527,0.374971,-0.461247,-0.544463,1.0
0.632539,0.00262502,-0.936349,-0.00640754,-2.14385,0.0930527,-1.22374,1.82172,2.10677,0.0
-0.428459,0.00262502,-0.936349,-0.0307953,0.344242,-0.0128047,-0.234063,-0.694203,-0.466485,1.0
0.550923,0.0282192,-0.150592,0.0667558,0.89715,-0.00723327,-0.690839,-0.973751,-0.466485,1.0
-0.0203832,0.0538134,-0.936349,-0.00640754,0.528545,-0.00723327,-0.53858,-0.92716,-0.466485,1.0
0.557296,-0.00694545,-0.492013,-0.190445,-2.16499,-0.00833329,-0.854783,2.02802,2.12315,0.0
-0.59169,1.4103,-0.824098,-0.00640754,0.344242,-3.21081,-0.00567557,-0.647612,-0.544463,1.0
0.224462,0.00262502,-0.824098,-0.00640754,0.804999,0.0763384,-0.766968,-1.16012,-0.544463,1.0
-0.262731,-0.00694545,-0.266928,-0.131855,0.435983,-0.0444518,-0.0111654,-0.55626,-0.463947,1.0
-0.590741,-0.00694545,-0.829642,-0.0146757,0.343091,0.0639037,-0.0111654,-0.650233,-0.542344,1.0
-0.265229,0.00262502,0.522914,-0.00640754,0.436393,-0.107519,0.527229,-0.228291,-0.466485,1.0
-0.918151,0.00262502,0.0739102,-0.00640754,0.159939,0.059624,0.831746,-0.1817,-0.544463,1.0
0.147282,-0.0327848,-0.266928,-0.0146757,0.714658,-0.00833329,-0.317935,-0.791194,-0.463947,1.0
0.632539,0.00262502,1.30867,-0.00640754,0.0677874,-0.00723327,0.298841,0.423987,0.235313,0.0
-0.918151,0.00262502,-1.16085,0.0911436,-0.024364,-0.00723327,-0.00567557,-0.461247,-0.388508,1.0
-0.918752,-0.00694545,-1.05473,-0.0146757,-0.0284761,-0.0937042,0.218912,-0.368312,-0.463947,1.0
3.01738,-0.00694545,0.295786,-0.0732653,-1.32896,0.0606202,-2.61871,1.51116,2.59353,0.0
0.632539,0.0410163,1.42092,-0.00640754,0.436393,-0.168805,0.374971,0.144439,-0.0765973,0.0
-0.510074,0.0410163,2.43118,0.0179802,0.344242,-0.00723327,2.04981,0.703535,-0.466485,1.0
2.67292,0.00262502,0.0739102,-0.00640754,-3.43397,-0.00166183,-2.51794,3.5456,4.21217,0.0
0.387693,-0.0229692,-0.487345,-0.00640754,0.89715,-0.00166183,-0.690839,-1.16012,-0.544463,1.0
-0.836535,0.00262502,0.522914,-0.00640754,0.159939,0.00948106,1.13626,0.00466555,-0.544463,1.0
0.061232,0.00262502,-0.936349,-0.00640754,0.528545,-0.029519,-0.690839,-0.973751,-0.466485,1.0
-0.918151,0.00262502,-0.375094,-0.00640754,-0.024364,-0.135376,0.603358,-0.135108,-0.466485,1.0
-0.75492,-0.0101721,-0.824098,0.188695,0.159939,-0.00723327,0.146583,-0.55443,-0.544463,1.0
-0.59169,0.00262502,-0.599596,-0.00640754,0.344242,0.15991,0.146583,-0.55443,-0.544463,1.0
0.061232,0.00262502,0.0739102,-0.00640754,0.528545,-0.0183762,-0.00567557,-0.55443,-0.466485,1.0
-0.346844,-0.0485633,2.31893,0.115531,0.436393,0.00390962,1.97368,0.517169,-0.544463,1.0
-0.262731,-0.00694545,-0.942184,-0.0146757,0.528875,0.0409192,-0.471321,-0.979141,-0.542344,1.0
0.550923,0.00262502,0.859668,0.139919,-0.669424,-0.118662,-0.00567557,0.983082,0.781156,0.0
-0.918151,0.00262502,-0.375094,-0.00640754,0.0677874,0.0261954,0.603358,-0.228291,-0.544463,1.0
0.639298,0.00597425,1.42121,-0.0146757,0.435983,-0.0608693,0.372297,0.148543,-0.0719629,0.0
-0.918752,-0.00694545,-0.829642,-0.0146757,-1.60764,-0.00504979,0.295605,1.27623,0.8688,1.0
-0.265229,-0.0357662,0.186161,-0.00640754,0.528545,0.0651955,0.374971,-0.461247,-0.544463,1.0
-0.265229,0.00262502,-0.150592,-0.00640754,0.528545,0.0707669,0.146583,-0.601021,-0.544463,1.0
-0.59169,-0.0357662,-0.150592,-0.00640754,0.344242,0.0484811,0.527229,-0.368065,-0.544463,1.0
-0.590741,0.00597425,0.858499,-0.0146757,0.343091,0.0770376,1.21591,0.0545696,-0.542344,1.0
-0.265229,0.0154221,-0.936349,-0.00640754,0.528545,0.165481,-0.462451,-0.973751,-0.544463,1.0
4.63168,-0.0613604,2.31893,-0.00640754,1.63436,-0.174377,-2.74633,-0.694203,0.859133,0.0
-0.918151,0.00262502,-0.711847,-0.00640754,-1.31448,-0.174377,0.4511,1.07626,0.703178,1.0
2.91776,0.105002,0.410663,-0.00640754,-1.31448,-0.0629477,-2.44181,1.54218,2.57464,0.0
-0.0203832,-0.0485633,0.0739102,-0.00640754,0.528545,-0.029519,0.0704537,-0.507838,-0.466485,1.0
-0.344734,-0.00694545,0.0707001,-0.0146757,0.435983,-0.00833329,0.44899,-0.415299,-0.542344,1.0
0.632539,0.00262502,1.19642,-0.00640754,0.344242,-0.00723327,0.222712,0.191031,0.00138029,0.0
-0.918752,-0.00694545,-0.492013,0.278273,-0.492935,-0.00833329,0.525682,0.289504,0.00643395,1.0
-0.510074,0.00262502,-0.711847,-0.00640754,0.344242,0.0206239,-0.00567557,-0.647612,-0.544463,1.0
0.061232,0.0154221,-0.711847,-0.152734,0.712847,0.0150525,-0.53858,-0.973751,-0.544463,1.0
3.01738,-0.0457045,0.295786,-0.0146757,-1.60764,-0.00833329,-2.61871,1.7461,2.75032,0.0
-0.101998,0.0666105,-0.262843,-0.00640754,0.528545,-0.00723327,-0.0818048,-0.647612,-0.544463,1.0
0.550923,0.00262502,-0.262843,-0.00640754,-2.97321,-0.00723327,-0.766968,2.93992,2.80857,0.0
-0.265229,0.00262502,0.0739102,-0.128346,0.436393,0.0373383,0.222712,-0.414656,-0.466485,1.0
0.550923,0.00262502,-0.936349,-0.00640754,-0.485121,-0.113091,-1.22374,0.144439,0.703178,0.0
0.632539,0.00262502,1.30867,-0.00640754,0.712847,-0.118662,0.298841,-0.135108,-0.31053,0.0
0.550923,0.00262502,1.19642,-0.00640754,0.89715,0.00948106,0.298841,-0.414656,-0.466485,1.0
2.50969,0.0282192,-0.150592,0.0911436,-3.43397,0.00948106,-2.51794,3.45242,4.13419,0.0
0.224462,0.00262502,-0.150592,-0.00640754,0.712847,-0.0573762,-0.310193,-0.740795,-0.466485,1.0
-0.428459,-0.0229692,0.0739102,-0.0307953,0.344242,-0.00723327,0.527229,-0.274882,-0.466485,1.0
-0.346844,0.00262502,-0.262843,-0.00640754,0.344242,-0.0740906,0.146583,-0.461247,-0.466485,1.0
-0.918151,0.00262502,-1.0486,0.0667558,-0.208667,-0.00723327,0.146583,-0.274882,-0.31053,1.0
0.721301,0.0188939,-0.154385,-0.0146757,0.993334,-0.00833329,-0.701398,-1.07311,-0.542344,1.0
0.061232,0.0410163,-0.0383408,-0.00640754,0.712847,-0.00723327,-0.0818048,-0.694203,-0.544463,1.0
1.61192,-0.342896,2.43118,-0.00640754,1.1736,-0.0350905,0.0704537,-0.1817,-0.154575,0.0
2.67292,0.00262502,-0.150592,-0.00640754,-2.236,0.132053,-2.59407,2.28764,3.19846,0.0
-0.918151,0.00262502,1.53317,-0.177122,-0.300818,-0.00723327,1.82143,0.8899,-0.232552,1.0
-0.265229,0.00262502,-0.936349,-0.00640754,0.528545,0.137624,-0.462451,-0.973751,-0.544463,1.0
-0.59169,0.0410163,0.0739102,-0.00640754,0.344242,0.0261954,0.603358,-0.321473,-0.544463,1.0
-0.918151,0.00262502,-0.936349,-0.00640754,-2.0517,-0.079662,0.298841,1.72854,1.24902,1.0
0.639298,-0.00694545,-0.829642,-0.0146757,-1.23607,-0.0444518,-1.16155,0.900333,1.33918,0.0
0.550923,0.00262502,-0.936349,-0.00640754,0.436393,0.0819098,-1.14761,-0.787386,-0.0765973,0.0
-0.428459,-0.0229692,-0.262843,-0.00640754,0.436393,0.0874812,0.222712,-0.55443,-0.544463,1.0
0.224462,-0.0229692,-0.150592,-0.00640754,0.804999,-0.00723327,-0.310193,-0.880569,-0.544463,1.0
0.061232,0.0154221,0.522914,0.0179802,0.528545,-0.101948,0.374971,-0.321473,-0.466485,1.0
-0.918151,0.00262502,-0.936349,0.0179802,-0.024364,-0.079662,0.222712,-0.368065,-0.466485,1.0
0.632539,0.0410163,-0.487345,-0.00640754,0.989302,-0.00166183,-0.995356,-1.2533,-0.544463,1.0
-0.918151,0.00262502,-0.711847,0.042368,-0.39297,-0.129805,0.4511,0.144439,-0.154575,1.0
-0.59169,0.00262502,-0.711847,-0.0551831,0.344242,0.137624,0.146583,-0.601021,-0.544463,1.0
-0.918151,0.00262502,-0.824098,-0.00640754,-1.59094,0.00390962,0.374971,1.26263,0.859133,1.0
-0.918151,0.00262502,-0.936349,-0.00640754,-0.024364,-0.330377,0.298841,-0.321473,-0.466485,1.0
0.469308,0.0282192,-0.711847,-0.00640754,0.344242,-0.00723327,-0.919227,-0.647612,-0.0765973,0.0
-0.59169,0.0282192,-0.711847,-0.00640754,0.344242,0.0540526,0.0704537,-0.647612,-0.544463,1.0
2.67292,0.0282192,0.0739102,0.0179802,-3.43397,0.0373383,-2.51794,3.5456,4.21217,0.0
0.550923,-0.0101721,0.0739102,-0.0307953,0.89715,-0.00723327,-0.462451,-0.880569,-0.544463,1.0
-0.183614,0.0154221,0.186161,-0.00640754,0.528545,0.0261954,0.298841,-0.461247,-0.544463,1.0
0.639298,0.057653,-0.266928,-0.0146757,0.900442,-0.0346013,-0.778091,-1.02613,-0.463947,1.0
0.0652798,0.0318136,-0.266928,-0.0146757,0.714658,0.0080842,-0.241243,-0.791194,-0.542344,1.0
-0.428459,-0.0357662,1.30867,-0.00640754,0.344242,-0.0963763,1.21239,0.191031,-0.466485,1.0
-0.75492,-0.0229692,-0.711847,0.115531,0.159939,-0.00723327,0.222712,-0.461247,-0.544463,1.0
-0.918151,0.00262502,-1.0486,-0.00640754,-0.669424,0.00390962,0.146583,0.191031,0.0793579,1.0
0.714154,0.105002,-1.0486,0.408185,-1.77524,-0.00723327,-1.376,1.4024,1.87284,0.0
0.714154,-0.0485633,-0.599596,-0.00640754,0.989302,-0.00723327,-1.07148,-1.29989,-0.544463,1.0
0.550923,0.0282192,-0.262843,-0.00640754,0.89715,-0.00723327,-0.690839,-1.02034,-0.544463,1.0
-0.265229,-0.0101721,-0.0383408,-0.00640754,0.436393,-0.00723327,0.298841,-0.461247,-0.544463,1.0
4.46845,0.0922046,2.09443,0.0179802,1.72651,0.0317668,-2.74633,-0.92716,0.625201,0.0
0.550923,0.00262502,-0.936349,-0.00640754,-0.39297,-0.0462334,-1.22374,0.00466555,0.625201,0.0
-0.918151,0.00262502,-0.936349,-0.00640754,-1.13018,0.059624,0.298841,0.750126,0.469246,1.0
-0.918151,0.00262502,-0.599596,-0.00640754,-0.853727,-0.0406619,0.4511,0.656943,0.313291,1.0
0.557296,-0.0457045,-0.604556,-0.366214,-0.678719,-0.0510188,-0.931476,0.383478,0.790403,0.0
-0.344734,-0.00694545,-0.942184,-0.0146757,0.435983,0.0080842,-0.241243,-0.791194,-0.542344,1.0
1.21332,-0.00694545,2.99681,0.161093,1.27201,-0.00833329,0.909145,-0.0394041,-0.542344,1.0
0.632539,0.00262502,-0.487345,0.0179802,-1.77524,-0.00723327,-0.919227,1.63536,1.87284,0.0
0.550923,-0.0229692,-0.711847,-0.00640754,0.89715,-0.029519,-1.07148,-1.2533,-0.466485,1.0
0.632539,0.00262502,-0.487345,-0.00640754,-1.77524,0.148767,-0.919227,1.63536,1.87284,0.0
-0.101998,0.0410163,-0.711847,-0.00640754,0.528545,-0.00723327,-0.386322,-0.833977,-0.544463,1.0
-0.75492,0.00262502,-0.0383408,-0.103959,0.159939,-0.00723327,0.679488,-0.228291,-0.544463,1.0
0.557296,-0.00694545,-0.492013,-0.0732653,-2.25788,0.0048007,-0.854783,2.16898,2.20155,0.0
0.632539,0.00262502,1.30867,-0.00640754,0.712847,-0.00166183,0.222712,-0.135108,-0.232552,0.0
-0.428459,0.00262502,0.186161,0.139919,0.344242,-0.0462334,0.527229,-0.228291,-0.466485,1.0
4.49342,0.057653,2.09647,0.102504,1.64358,-0.0969877,-2.7721,-0.744207,0.790403,0.0
-0.918151,0.00262502,-0.262843,-0.00640754,-0.208667,0.0429097,0.679488,0.0512568,-0.31053,1.0
0.639298,-0.00694545,1.19613,-0.0146757,0.993334,0.0671872,0.218912,-0.55626,-0.542344,1.0
-0.346844,0.00262502,-0.487345,-0.00640754,0.344242,-0.135376,0.0704537,-0.507838,-0.466485,1.0
-0.918151,0.00262502,-0.262843,-0.00640754,-0.024364,-0.0462334,0.679488,-0.088517,-0.466485,1.0
0.632539,0.00262502,-0.375094,0.164307,-2.236,-0.00723327,-0.843097,2.14786,2.26273,0.0
0.550923,0.00262502,-0.936349,-0.00640754,-2.14385,-0.079662,-1.22374,1.82172,2.10677,0.0
-0.101998,0.00262502,0.0739102,-0.152734,0.528545,-0.00723327,0.146583,-0.507838,-0.544463,1.0
-0.344734,-0.00694545,-1.05473,-0.0146757,0.343091,-0.0969877,-0.394628,-0.791194,-0.463947,1.0
-0.918151,0.00262502,1.98218,-0.00640754,-0.485121,-0.029519,2.20207,1.35581,0.00138029,1.0
2.99938,0.00262502,0.298412,-49.855,-1.59094,-0.00723327,-2.59407,1.72854,2.73059,0.0
-0.918151,0.00262502,-1.0486,-0.00640754,0.0677874,-0.135376,0.146583,-0.507838,-0.466485,1.0
-0.346844,0.00262502,-0.262843,-0.00640754,0.344242,-0.118662,0.222712,-0.414656,-0.466485,1.0
0.639298,-0.0198651,1.08358,-0.0146757,0.528875,-0.00504979,0.218912,-0.086391,-0.15036,0.0
-0.428459,0.00262502,-0.487345,-0.00640754,0.344242,-0.0740906,-0.00567557,-0.55443,-0.466485,1.0
0.639298,-0.00694545,-0.942184,-0.0146757,-2.25788,0.0146512,-1.23825,1.93404,2.27994,0.0
-0.918752,-0.00694545,-1.05473,-0.0146757,-0.678719,-0.0181838,0.14222,0.19553,0.0848308,1.0
0.061232,0.0282192,-0.150592,-0.00640754,0.528545,-0.0908049,-0.157934,-0.647612,-0.466485,1.0
-0.836535,0.0154221,-0.936349,-0.00640754,0.0677874,-0.146519,0.146583,-0.461247,-0.466485,1.0
-0.265229,0.0154221,-0.487345,-0.152734,0.436393,-0.00723327,-0.0818048,-0.647612,-0.544463,1.0
0.550923,0.00262502,-0.711847,0.0667558,-0.485121,-0.0685191,-1.07148,0.191031,0.703178,0.0
0.229285,0.0318136,-0.492013,-0.0146757,0.80755,0.0080842,-0.624706,-1.02613,-0.542344,1.0
-0.918752,-0.00694545,2.32155,-0.0146757,-0.307152,-0.0214673,2.443,1.27623,-0.228757,1.0
-0.918151,0.00262502,2.20668,-0.00640754,-0.485121,0.0373383,2.35433,1.44899,0.00138029,1.0
-0.918151,0.00262502,2.31893,-0.00640754,-0.669424,-0.079662,2.43046,1.58877,0.0793579,1.0
-0.428459,0.00262502,0.186161,0.0179802,0.436393,0.0874812,0.527229,-0.368065,-0.544463,1.0
