0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
0.344191,0.448674,0.976844,-0.123062,-0.38308,-0.00445746,0.891351,0.10935,-0.279497,-0.0220078,-0.280056,0.982011,1.32204,0.481786,1.22351,-0.948549,0.631493,0.914978,0.213683,1.19449,-0.249963,0.608796,0.705833,0.0539306,1.21935,0.0
0.96635,0.262576,0.706382,-0.110919,-0.424247,0.202549,1.1962,-0.157024,-0.408566,-0.131018,-1.70743,2.22576,0.759953,1.65901,2.02001,-2.61986,2.53625,3.05041,2.4682,1.77681,-2.80608,2.53252,1.84502,1.77361,2.04772,1.0
0.487093,0.579842,0.302134,-0.497957,-0.489112,-0.0741492,0.790806,0.335756,0.100125,0.179881,-1.91062,-0.353506,0.289281,-0.463186,0.205607,-1.79162,-0.257719,0.494888,-0.40094,0.360652,-1.70906,-0.248954,0.645266,-0.375064,0.325861,1.0
0.487113,0.40115,-0.0445756,-0.225636,-0.358723,-0.208456,-0.576114,0.390556,0.279287,0.261177,-0.652282,0.557464,1.40637,0.469182,0.726411,-0.526021,-0.0037081,0.573935,0.0150116,0.330299,0.231563,0.094368,0.205387,0.0366901,0.375704,0.0
0.370417,0.317416,0.047274,-0.225396,-0.332738,-0.179122,-0.36509,0.242097,0.386108,0.226276,0.0244965,0.854841,1.03854,0.221378,0.973816,-0.184309,-0.139464,0.628595,-0.214932,0.338614,0.178302,-0.113108,0.416951,-0.170216,0.374554,0.0
0.705763,0.760263,-1.10894,-0.919556,-0.664785,-0.670172,-1.49867,0.667194,0.810875,1.10823,-0.495628,-0.796813,0.063675,-0.617931,-0.866415,-0.303483,-0.385459,-0.391185,-0.396733,-0.638899,-0.916927,-0.452872,-0.0171705,-0.429494,-0.532418,1.0
0.532248,0.82114,-0.535336,-0.973356,-0.580222,-0.862317,-1.2408,0.827336,0.789996,1.01236,0.0403678,-0.58326,0.0615362,-0.581291,-0.356544,0.272251,-0.527591,-0.292909,-0.430274,-0.624407,-0.313318,-0.482495,-0.0550698,-0.378892,-0.555295,0.0
0.36375,0.117735,0.948829,0.0679428,-0.231503,-0.0504022,0.222978,-0.0712409,-0.519765,0.0838142,0.749899,-0.171156,-0.0247864,-0.265165,0.449463,-0.219949,0.212703,-0.760343,0.037879,0.738085,-1.08801,0.211064,-0.575864,0.0455752,0.678977,1.0
0.252651,0.113338,0.91143,0.0203289,-0.0814254,0.196142,-0.919745,-0.323812,-0.381201,0.0372297,0.27329,-0.809076,-0.0362601,-0.645816,-0.6205,1.16393,-0.604648,0.0831443,-0.559393,-0.222478,1.2592,-0.577223,0.311079,-0.517156,-0.303813,1.0
-2.04451,-2.12957,-2.23514,-0.21808,1.44388,1.46312,2.69873,0.551577,0.0246565,-1.26583,-2.74347,-1.08468,-0.0122933,-0.679427,-2.45952,-2.28357,-0.932339,0.12792,-0.614233,-2.33749,-2.16843,-0.900536,0.385918,-0.571986,-1.98055,1.0
0.480606,0.384919,0.361891,-0.54599,-0.571766,-0.661837,-0.220759,0.830874,0.301265,0.666345,0.350138,-0.713698,0.029134,-0.63739,-0.469912,1.48233,-0.704773,0.147469,-0.592135,-0.504453,1.71814,-0.732248,0.367259,-0.557984,-0.818631,0.0
0.995704,0.12676,0.297397,0.119734,-0.262126,0.21805,0.618651,-0.343781,-0.392365,-0.178972,-0.806488,3.73171,1.23173,3.52517,2.31855,-1.67477,4.37773,4.20702,5.33651,2.07587,-1.73059,4.50667,2.38984,4.47745,2.42933,1.0
-2.25819,-2.12623,-1.43326,1.76015,3.00709,2.43958,-0.940134,-2.48269,-2.49227,-2.34925,0.0923493,-0.458019,-0.112818,-0.520525,0.10936,-0.188846,0.392235,-0.397932,-0.0520017,0.9481,-0.287682,-0.113358,0.102064,-0.362231,0.531218,1.0
-0.349548,-0.229134,2.36602,1.17152,-0.0995754,0.0875521,0.274639,-0.907882,-0.0650343,-0.52871,1.61188,0.63702,-1.05278,0.584439,0.845676,1.03212,0.778593,-0.757255,0.605038,1.1347,1.28354,0.670672,-1.3401,0.599691,0.525611,1.0
0.588767,0.906283,-0.18284,-0.950918,-0.734397,-1.01198,-0.43703,1.03515,0.750148,0.98467,-0.339024,-0.743472,0.0726701,-0.643757,-0.798962,0.562301,-0.788158,0.158173,-0.604768,-0.980582,0.639949,-0.795134,0.38345,-0.56406,-1.06728,0.0
0.475249,0.676179,0.028994,-0.637021,-0.493649,-0.607117,-0.873051,0.961752,0.36518,0.618251,-0.0850534,-0.543362,0.0547399,-0.605628,-0.339994,0.774965,-0.708941,0.146599,-0.593055,-0.598871,0.921464,-0.716397,0.370927,-0.550528,-0.699007,0.0
0.177992,0.0350507,1.03983,0.682296,-0.16361,-0.203098,-0.858959,-1.05791,0.978833,-0.18173,1.61097,2.38435,-3.18054,2.59667,1.27086,0.789037,3.22107,-3.06202,3.64124,1.68221,0.659458,2.61424,-3.03835,2.449,1.31946,0.0
0.555545,0.556835,-0.11027,-0.461627,-0.463526,-0.242217,-0.239189,0.457479,0.519025,0.296847,-1.52014,1.02757,1.39759,0.425107,1.11484,-1.41177,-0.0660939,0.705803,-0.298416,0.458159,-1.35356,0.00276828,0.762312,-0.27304,0.586418,0.0
0.014452,0.0442757,1.33407,0.731029,-0.0610366,0.0415973,-0.376114,-0.315647,-0.681706,-0.186837,0.852082,0.484014,0.0482335,-0.058498,1.12829,-0.293689,0.548759,-0.0788668,0.0390484,1.2119,-1.20734,0.49237,-0.0597472,0.00540723,1.19584,0.0
0.788957,1.03947,-1.01375,-1.54421,-0.931089,-1.35835,-1.22273,1.40356,1.50136,1.51254,0.54734,-0.991356,-0.00482737,-0.672191,-1.65988,0.799291,-0.908422,0.111569,-0.612544,-1.85322,0.226306,-0.890342,0.36456,-0.571176,-1.80006,0.0
0.315317,0.430444,1.27335,0.107731,-0.238919,0.0841439,0.934207,-0.223078,-0.31008,-0.288651,-0.486113,1.34034,1.28917,0.982501,1.4905,-1.24923,0.795403,1.3346,0.610295,1.25742,-0.616482,0.973336,0.761982,0.43758,1.44889,0.0
0.45511,0.208725,-0.642557,-0.38234,-0.214592,-0.183349,-0.63767,0.0482435,-0.0779472,0.54778,-1.08427,0.91056,1.0219,0.394234,0.690801,-1.01001,0.370626,0.920235,0.160892,0.719955,-0.777763,0.534616,0.808656,0.317916,0.909151,0.0
0.456559,0.202879,0.842897,0.475259,-0.339514,-0.215881,-0.575804,0.0132927,0.12846,-0.0212782,1.20604,2.78626,-3.61002,3.02319,1.74432,-0.0402578,2.69366,-2.85713,2.7289,1.82165,-1.33969,1.87307,-1.87244,1.47027,1.76266,0.0
-0.173435,-0.366249,1.75672,1.41127,0.0532307,0.202179,-0.30916,-0.736106,-0.774015,-0.488102,0.462276,1.53559,-0.807557,1.02608,1.68987,-0.185238,1.42977,-0.340553,1.00918,1.60697,-0.311679,1.75204,-0.991346,1.35173,1.80605,1.0
0.688552,0.719046,-0.352976,-0.995604,-0.732038,-0.92964,-1.04936,1.19626,0.831993,1.04042,-0.301625,-0.859818,0.153186,-0.596953,-1.31187,-0.591155,-0.858889,0.165409,-0.60182,-1.59025,-1.732,-0.826317,0.384039,-0.558493,-1.39878,1.0
-2.30936,-2.46055,-1.41151,1.48196,2.14172,3.43224,2.11739,-2.58753,-2.11263,-2.36952,-1.82163,-0.351717,-0.157614,-0.374695,0.12814,-2.03212,-0.669233,0.126021,-0.54668,-0.574655,-1.2804,-0.508641,0.159433,-0.370187,-0.338914,1.0
0.399111,0.653122,0.110629,-0.539464,-0.462986,-0.402619,-0.118295,0.715378,0.245835,0.412074,-0.625597,-0.244206,-0.992745,0.0396481,0.0185997,0.232283,-0.34732,-0.743542,-0.123792,-0.260327,0.313708,-0.204928,-0.862257,0.183649,-0.317876,0.0
0.395323,0.323772,-0.352587,-0.470272,-0.0261657,-0.0177202,-0.732258,-0.40137,-0.0841838,0.344441,-0.620769,-0.257059,0.391235,-0.293119,0.0111638,-0.378492,-0.0972768,-0.374994,-0.23723,0.0344212,-0.781381,-0.0971569,-0.0739794,-0.237889,0.189706,1.0
0.425077,0.609106,-0.247324,-0.707662,-0.581361,-0.469162,0.18148,0.777164,0.250573,0.660438,-0.519585,-0.496847,0.258378,-0.51031,-0.307591,-0.335096,-0.666814,0.252691,-0.537905,-0.607047,-0.522553,-0.643747,0.411874,-0.512159,-0.518046,0.0
0.781081,0.74805,-0.441898,-1.08908,-0.800571,-1.05764,-1.23488,1.0043,1.27991,1.14388,3.07454,-0.708182,-0.438889,-0.535037,-1.40509,2.29908,-0.407616,-0.511949,-0.339264,-0.463656,0.0708111,-0.575634,-0.0326121,-0.384749,-0.745751,1.0
0.61895,0.716257,-0.0203789,-1.02566,-0.704524,-0.678208,-0.0266553,0.898237,0.805488,0.752407,-2.36834,-0.34632,0.788078,-0.0953678,-0.159812,-1.93881,-0.405238,0.790996,-0.187337,-0.306992,-1.43564,-0.370397,0.942043,-0.225486,-0.288392,1.0
0.202019,0.219729,1.49247,0.211604,-0.149508,0.20062,0.93027,-0.488832,-0.572986,-0.293299,-0.625687,1.03836,1.42532,0.866484,1.29325,-1.22937,1.13748,2.02256,1.14238,1.34116,-0.571666,1.18457,1.25839,0.640579,1.42529,1.0
-1.97294,-1.80574,-1.88596,0.441918,1.45854,1.39196,1.92203,0.0329219,-0.0445255,-1.43979,0.126491,-0.51115,0.0977364,-0.617321,-0.659778,0.283944,-0.753337,0.137315,-0.604838,-1.12111,0.515267,-0.80198,0.369147,-0.567369,-1.13439,0.0
0.629754,0.0315627,0.962552,0.288602,-0.267383,0.537075,1.37337,-0.548099,-0.913788,-0.324732,-1.28463,2.96665,1.94793,2.75709,2.16057,-2.12286,3.42072,3.51709,3.87359,1.99595,-2.04776,3.48009,1.80508,3.08938,2.32632,1.0
0.458309,0.399691,0.304453,-0.465894,-0.498836,-0.170526,0.0983661,0.0349408,-0.0698416,0.536056,-1.71098,-0.0693321,0.404978,-0.409066,0.244076,-1.46517,-0.232752,0.477178,-0.417501,0.285593,-1.66994,-0.318356,0.566329,-0.439689,0.231893,0.0
0.343332,0.316746,-0.102014,-0.490351,-0.257849,0.0607668,0.397682,0.141272,-0.114147,0.221838,-1.31571,0.659898,0.78365,0.576134,0.588417,-1.25246,-0.0857531,0.687593,-0.105452,0.254281,-1.11651,0.105762,0.409176,0.308491,0.428065,0.0
0.381241,0.572656,-0.245166,-0.778583,-0.484194,-0.610735,-0.10924,0.518536,0.385948,0.762682,0.319005,-0.586009,0.405448,-0.432553,-0.920805,0.587767,-0.608806,0.282765,-0.470742,-0.762672,0.43655,-0.604029,0.40047,-0.43682,-0.741353,0.0
0.263455,0.177493,0.247364,0.253971,-0.260587,-0.434122,-2.10747,-2.19341,4.08603,-0.203618,2.17752,2.64783,-4.91752,3.61487,0.0602269,1.5498,3.95607,-5.99079,5.46443,0.702015,1.21516,2.72258,-4.48348,3.08194,-0.161362,1.0
-2.24955,-2.43618,-1.32711,3.56474,3.11076,1.32359,-0.722913,-2.61639,-2.59913,-2.49638,1.42352,-0.176034,-0.312659,-0.389456,0.535176,-0.016311,0.877009,-0.0975366,0.289321,1.36283,0.555875,0.176853,-0.0550698,-0.169517,0.888902,1.0
-2.24662,-2.09835,-1.21645,2.67504,2.93825,2.21884,-0.617721,-2.9399,-2.52753,-2.53107,0.63729,0.908481,-1.57525,0.860868,1.20193,0.566959,0.475479,-0.398032,0.12696,0.993945,0.665055,0.278417,-0.664255,0.297327,0.805948,1.0
0.629734,0.69207,-0.701445,-1.09202,-0.639479,-0.662916,-0.0705912,0.721154,0.833203,0.872901,-1.60353,-0.731499,0.345351,-0.403479,-1.09493,-1.58154,-0.720965,0.21838,-0.530259,-0.961273,-1.19985,-0.640609,0.543182,-0.43699,-0.878868,1.0
0.537195,0.810046,-0.0776175,-0.815023,-0.713908,-0.94746,-0.334696,1.02823,0.986409,0.795544,-1.77458,-0.260797,1.35454,0.560682,-0.51079,-1.43889,-0.369587,0.713558,-0.0348911,-0.502364,-0.788287,-0.36453,0.558464,-0.256699,-0.416302,1.0
0.0790566,0.180061,0.337705,-0.119075,-0.142972,0.020239,-0.188207,0.0395783,-0.173125,0.133717,-0.971517,-0.789377,-0.0543102,-0.6383,-0.537705,-0.0728899,-0.683155,0.119724,-0.578903,-0.399221,-0.176863,-0.643117,0.339144,-0.516037,-0.434722,0.0
-2.16341,-2.26941,-1.48389,2.09857,2.82511,2.2511,-0.14641,-2.47237,-2.24458,-2.37971,-0.0246165,0.149448,0.0315027,-0.261757,0.846935,-0.420449,0.304933,-0.140073,-0.0228877,0.814873,-0.377113,0.207176,-0.49281,0.0451254,0.672521,1.0
0.617841,0.679167,-0.253321,-0.680697,-0.636531,-0.685274,-0.361262,0.791796,0.883985,0.636871,-0.0130429,-0.466784,0.190815,-0.560932,-0.155345,0.862307,-0.16445,-0.157154,-0.267334,0.217301,0.741643,-0.30966,0.0629955,-0.345031,0.0785767,1.0
0.657649,0.730109,-0.377373,-0.881946,-0.591396,-0.720065,-0.298426,0.697927,0.552977,0.816482,0.485654,-0.52823,0.221219,-0.539684,-0.203548,0.62049,-0.687903,0.104752,-0.560912,-0.631174,0.40125,-0.591326,0.282645,-0.498057,-0.414942,0.0
0.34608,-0.171186,1.19948,0.439329,-0.151437,0.343801,0.852572,-0.817512,-0.223857,-0.374634,0.359843,1.35992,0.69229,0.826446,1.397,-0.405657,1.36423,1.32931,1.24516,1.40241,0.118865,1.18592,0.211094,0.574215,1.28713,1.0
-0.0981362,0.0207186,1.94036,0.509531,-0.366699,-0.519155,-0.150387,0.141492,0.0928391,0.106482,0.51071,-0.769118,-0.12781,-0.615602,-0.554076,0.175374,-0.570577,-0.0230775,-0.552627,-0.224567,-0.00944485,-0.505633,0.178062,-0.49223,-0.20071,0.0
-2.07524,-2.13258,-1.58163,0.700796,0.942523,1.87964,4.70638,-0.379422,-0.387987,-1.45524,-1.16097,-0.917107,-0.0135326,-0.663856,-1.09103,-0.901335,-0.881736,0.114207,-0.612794,-1.56584,-0.630534,-0.879088,0.367678,-0.572546,-1.65073,1.0
0.542412,0.778043,-0.289471,-0.778223,-0.678118,-0.678358,-0.776384,0.52951,0.643647,0.931239,0.942653,-0.659858,0.397962,-0.498667,-1.21179,1.36099,-0.718896,0.312498,-0.548469,-1.16246,1.26596,-0.745411,0.41891,-0.542892,-1.1388,1.0
0.58335,0.598632,-0.54765,-0.782441,-0.56583,-0.669333,-1.33802,0.771717,0.6927,0.908652,-0.192404,-0.500416,0.0906902,-0.361142,-0.628565,-0.610525,-0.348129,-0.403499,-0.276249,-0.527491,-1.70129,-0.360093,-0.137025,-0.271411,-0.465045,1.0
0.694159,0.861717,-0.317086,-1.22871,-0.806737,-1.11209,-0.599661,1.26953,1.01223,1.1358,0.160012,-0.924383,-0.190306,-0.562222,-1.49595,-0.104932,-0.799401,-0.11029,-0.483545,-1.50427,-1.2805,-0.78387,0.179212,-0.471561,-1.45644,1.0
0.431853,0.390156,-0.0705913,-0.500266,-0.370517,-0.547999,-0.475959,0.459148,0.233012,0.607957,0.233462,-0.796283,0.041917,-0.592875,-0.842648,1.16249,-0.526971,-0.239809,-0.430424,-0.513908,1.55574,-0.514568,0.00827549,-0.411564,-0.587668,1.0
-0.0265955,0.135746,1.64763,0.301774,-0.389556,-0.408266,0.342962,0.178332,-0.07276,0.121533,0.0461047,-0.716707,-0.027465,-0.622659,-0.361872,-0.131508,-0.571167,0.0384288,-0.564051,-0.130788,-0.471561,-0.541093,0.241967,-0.513798,-0.217291,0.0
0.479547,0.431873,-0.32796,-0.611664,-0.376304,-0.359223,-0.377493,0.517576,0.326331,0.51022,-1.42416,0.925052,0.852382,0.624357,0.757044,-1.43757,-0.0299637,0.790786,-0.114427,0.25615,-1.30184,0.144041,0.738005,0.101395,0.522673,0.0
0.72815,0.283904,0.348759,-0.47327,-0.416112,-0.0338813,1.15195,-0.0367398,0.18153,0.0798963,-0.123742,0.61987,0.964461,0.310889,0.981261,-0.284664,0.0700214,0.657599,-0.0709113,0.632493,0.271841,0.274509,-0.111329,0.260427,0.687583,1.0
-0.519475,-0.542702,1.73012,1.98526,0.179062,-0.149608,-1.05652,-0.863576,-0.709171,-0.378592,0.679037,0.367238,-0.49139,-0.051352,1.06205,0.0235671,0.69299,-0.592255,0.241687,1.25115,-0.443607,0.814453,-0.574375,0.333657,1.35928,1.0
0.193254,0.357794,1.27375,0.161402,-0.338095,-0.128769,0.76551,0.0195393,-0.276388,-0.0640047,0.691321,0.754306,0.464425,0.0994753,1.14599,-0.230753,0.294908,0.234251,-0.123862,1.01153,0.500056,0.30899,0.169077,-0.182849,0.977943,0.0
-2.00449,-1.74758,-1.7812,0.450123,1.42541,1.2665,2.89191,-0.214192,-0.32824,-1.36083,-0.461437,-0.211974,0.357034,-0.519825,-0.654681,-0.177612,-0.569608,0.25474,-0.576104,-0.98399,0.201679,-0.648764,0.422818,-0.544571,-0.745181,0.0
0.260627,0.424237,0.403489,-0.203708,-0.36521,-0.299626,0.122983,0.115437,0.131388,0.296797,0.608166,-0.502215,0.117885,-0.395253,-0.241228,0.172915,-0.570917,0.0445554,-0.424387,-0.368688,-0.771777,-0.576984,0.223917,-0.403888,-0.450303,0.0
0.468623,0.54665,-0.396313,-0.651023,-0.389606,-0.308351,-0.150218,0.537015,0.277388,0.468303,-1.41665,0.74657,0.609785,0.711639,0.519255,-1.4071,-0.0952379,0.660288,-0.120134,0.209165,-1.18377,0.115996,0.486193,0.264345,0.41905,0.0
0.587817,0.595263,-0.333267,-0.939515,-0.52806,-0.779902,-0.373755,0.40171,0.936506,0.822729,0.834732,-0.623538,0.512159,-0.431024,-1.30128,1.32781,-0.705183,0.396372,-0.525092,-1.38446,1.59046,-0.800601,0.404028,-0.560922,-1.41174,1.0
0.060047,0.294588,-0.137635,-0.0650843,-0.147389,-0.128799,-0.563511,0.0461247,0.0763881,0.239679,-0.637021,-0.754226,0.0745991,-0.600681,-0.645806,0.422578,-0.58298,0.0835241,-0.5111,-0.335746,0.184339,-0.563031,0.323832,-0.476608,-0.375014,1.0
0.156914,0.526641,0.438719,-0.376134,-0.559973,-0.615392,-0.315327,0.348319,0.69228,0.597602,-0.147699,-0.732078,0.157174,-0.604149,-0.750578,0.787468,-0.683865,0.19989,-0.574025,-0.570287,0.593294,-0.725582,0.377503,-0.548089,-0.753627,1.0
0.574645,0.581461,0.366389,-0.411154,-0.523583,-0.431523,-0.3094,-0.245855,1.1099,0.344851,2.47289,0.212243,-1.26887,0.138784,0.0999051,1.30213,1.074,-0.471691,0.700535,0.968819,1.12491,0.549738,-0.405078,0.167918,0.523563,0.0
0.577963,0.390256,0.25473,-0.349298,-0.405308,-0.333997,-0.170566,0.34716,0.023677,0.392865,0.586548,-0.0845437,0.21781,-0.344151,0.470872,-0.407017,-0.150997,-0.188527,-0.321474,0.484734,-1.24607,-0.133557,-0.0434461,-0.258498,0.395593,0.0
-0.478458,-0.384569,2.54487,1.40398,0.0307131,0.0230075,-0.460407,-0.483285,-0.771317,-0.438879,0.321783,0.00805546,-0.478318,-0.169957,0.720115,-0.121163,0.216851,-0.508871,-0.00496748,0.897478,-0.12741,0.308111,-0.388447,0.0485036,0.966449,1.0
0.0117335,-0.118985,1.44422,0.919955,-0.195443,-0.316636,-0.54664,-0.184289,-0.139304,-0.0650741,1.05885,0.405138,-0.756095,0.0805057,0.997752,0.268263,0.542522,-0.563021,0.180831,1.082,0.0684924,0.744171,-0.837261,0.405078,1.19405,1.0
-0.0743793,-0.129019,0.940104,1.08219,0.016261,-0.0658338,-0.952737,-0.530609,-0.471571,-0.136435,0.210934,1.5228,-1.90301,1.54195,1.64504,-0.319465,1.93324,-1.74381,1.64515,1.71551,-0.785679,1.78558,-1.30743,1.35494,1.81334,0.0
-0.168418,-0.130928,2.21897,0.899766,-0.354366,-0.519615,-0.484664,0.0287942,-0.0285443,0.0544203,0.776724,-0.606807,-0.0931189,-0.586998,-0.102834,0.326331,-0.49199,-0.0273451,-0.525762,0.00142927,0.227365,-0.403699,0.131258,-0.453361,0.0413272,1.0
0.629884,0.716957,-0.136115,-0.757344,-0.560832,-0.799351,-0.281795,0.616002,0.424667,0.803139,0.628675,-0.239299,0.410215,-0.461667,-0.294538,1.07938,-0.587358,0.290171,-0.552687,-0.621589,0.72938,-0.6569,0.417211,-0.533237,-0.579482,0.0
0.481246,0.536756,0.0390485,-0.779522,-0.67426,-0.672731,-0.0552896,0.989857,0.823978,0.665295,-0.619,-1.00091,-0.032842,-0.678348,-1.44511,0.338574,-0.796923,0.0675228,-0.596263,-1.00612,0.159083,-0.812844,0.342042,-0.562851,-1.2165,1.0
-0.0425467,0.14508,0.538714,-0.0479636,-0.111119,0.201629,0.720195,-0.250742,-0.331308,-0.0536804,-0.726921,-0.700186,0.00573683,-0.608686,-0.339534,-0.00898499,-0.571177,0.176033,-0.54752,-0.118835,0.0987758,-0.562552,0.38286,-0.516576,-0.195523,1.0
0.763931,0.987318,-0.573266,-1.35028,-0.844837,-1.14618,-0.830104,1.32567,1.06428,1.24676,0.763531,-1.07285,-0.0293139,-0.681136,-2.04017,0.252671,-0.908202,0.117475,-0.611884,-1.86468,-0.683215,-0.89255,0.375994,-0.572286,-1.79979,1.0
-2.09112,-2.00271,-2.13475,0.494679,2.03208,2.10234,0.962692,-0.87416,-0.942863,-1.69746,-1.0506,0.0863925,0.964881,-0.243616,-0.514118,-1.00742,-0.477668,0.442937,-0.521714,-0.730909,-0.380151,-0.502914,0.575794,-0.504643,-0.509541,0.0
0.869253,0.375684,-0.252262,-0.434152,-0.366469,-0.10955,0.644157,0.166589,-0.142582,0.231863,-1.64418,-0.0836642,0.800571,-0.180761,0.261546,-1.87472,-0.0367799,0.741933,-0.208866,0.555385,-1.54502,0.0248762,0.91155,-0.205447,0.624147,1.0
0.0256658,-0.157863,0.833682,0.313698,-0.0226277,0.193924,-0.333117,-0.751378,0.861847,-0.388777,1.58285,-0.244936,0.264795,-0.440029,-0.0175804,1.50839,-0.173515,0.441887,-0.361782,0.139374,1.55569,-0.378293,0.275129,-0.468023,-0.329889,1.0
0.295788,0.259238,1.23009,-0.0353506,-0.350678,0.0527512,1.35772,0.005477,-0.60047,-0.050812,-0.431983,-0.0460349,0.495188,-0.251752,0.569467,-1.5242,0.140533,0.702355,-0.208676,0.797972,-0.887953,0.276548,0.842358,-0.152816,0.976264,1.0
-2.0885,-2.08988,-1.66214,1.01321,1.64076,2.01125,2.30504,-0.953627,-0.92881,-1.71584,0.0212883,0.162351,0.714268,-0.314028,-0.199261,-0.31014,-0.681236,0.141572,-0.589877,-0.69351,0.283235,-0.648115,0.373925,-0.540213,-0.572086,0.0
-0.469762,-0.423178,2.55283,1.62686,-0.0585879,0.0670333,0.0607767,-0.697627,-0.795773,-0.484544,0.628825,1.43758,-0.756215,0.821009,1.60851,-0.771826,1.10733,-0.0861928,0.632593,1.49819,-1.4285,1.20335,-0.242987,0.643127,1.63773,1.0
0.20026,0.261417,1.06276,0.174904,-0.264375,0.0513519,0.338174,-0.158593,-0.335856,-0.0609964,-1.39633,0.324012,1.16742,0.246884,0.709351,-1.68702,-0.00119947,0.749069,-0.138774,0.58315,-1.36442,0.146479,0.628975,-0.112318,0.786008,1.0
0.079986,0.162441,0.285513,-0.0970167,-0.325671,-0.116246,-0.110929,0.172246,-0.029074,0.324652,-0.280296,-0.826946,0.0652842,-0.623218,-0.796393,0.566279,-0.671552,0.14492,-0.556505,-0.471831,0.487163,-0.630834,0.359243,-0.512529,-0.452772,0.0
0.177433,0.326921,0.425007,-0.181001,-0.374714,-0.279487,0.210375,0.282535,0.00553699,0.320164,0.150068,-0.732078,0.00789565,-0.625567,-0.470712,1.24339,-0.681246,0.14616,-0.571107,-0.453701,1.60103,-0.681226,0.354516,-0.540983,-0.673241,0.0
0.649504,0.584679,-0.303484,-1.04889,-0.731909,-0.927301,-0.665605,1.01033,0.877379,1.07459,0.160112,-0.890741,-0.0189296,-0.624008,-1.27271,0.481986,-0.805848,0.0386387,-0.559083,-1.23493,0.392994,-0.779502,0.282295,-0.515737,-1.21382,0.0
1.01945,0.0368198,-0.402669,-0.43684,-0.0933689,-0.205587,-0.413883,0.117745,-0.0924192,0.244476,0.606347,0.123932,-0.534787,0.154645,0.651522,-1.45669,0.807447,2.58542,0.87494,0.713509,-1.2366,0.530109,1.57263,0.294619,0.833333,1.0
-0.0172606,0.116616,0.700546,0.0911301,-0.0871023,0.270722,0.506772,-0.513468,-0.0493329,-0.205157,1.17773,-0.321124,0.45496,-0.411145,-0.158093,1.18601,-0.326211,0.50978,-0.40067,0.0185199,1.21506,-0.439959,0.415332,-0.471561,-0.245256,1.0
-2.17128,-1.93075,-1.84986,0.567779,1.5397,1.94834,2.66401,-0.460827,-0.682116,-1.61723,-1.50416,-1.00055,0.0406277,-0.651143,-1.76815,-0.98339,-0.869163,0.16307,-0.600711,-1.59837,-0.759223,-0.858829,0.403389,-0.563461,-1.63399,1.0
0.586938,0.635591,-0.0738196,-0.831804,-0.639479,-0.839539,-0.896718,0.778383,0.683455,0.944642,-0.508921,-0.828825,0.0561492,-0.632273,-1.11348,0.0642448,-0.806588,0.137954,-0.593934,-1.15415,-0.52801,-0.774995,0.357674,-0.543162,-1.08554,0.0
0.356954,0.308671,0.307671,-0.331478,-0.418321,-0.288072,-0.239029,0.486713,0.0986159,0.403809,0.130558,-0.868623,-0.0277048,-0.647235,-0.867614,1.24361,-0.678768,0.1087,-0.568358,-0.481466,1.39426,-0.672821,0.347,-0.535036,-0.616582,0.0
0.595533,0.748669,0.389856,-0.396952,-0.495298,-0.335696,-0.0349908,0.703764,0.431293,0.133647,-0.607947,1.84235,1.93795,1.10016,1.38509,-0.680237,0.209905,0.847575,-0.129129,0.74818,-0.0643947,0.343891,0.830474,-0.110049,0.894149,0.0
0.686653,0.823608,-0.499316,-1.19318,-0.8014,-1.11985,-0.971687,1.33748,0.926312,1.2364,-0.173375,-0.803639,0.0432263,-0.644127,-1.01717,0.136465,-0.846746,0.112398,-0.604998,-1.25815,-0.475229,-0.821759,0.348489,-0.558693,-1.26163,0.0
0.67515,0.977164,-0.113708,-1.12953,-0.742073,-0.778553,0.285284,1.1006,0.493179,0.825217,0.378542,-0.979892,-0.0279647,-0.662936,-1.4731,-0.147609,-0.864726,0.130308,-0.606827,-1.44635,-1.02051,-0.842848,0.380911,-0.566019,-1.4045,1.0
0.284224,0.439589,0.409685,-0.625307,-0.483295,-0.318115,0.375294,0.47329,0.138624,0.480007,0.0834542,-0.868414,-0.00472743,-0.659079,-0.839559,1.30586,-0.738345,0.16305,-0.593605,-0.626906,1.55081,-0.744532,0.386248,-0.559483,-0.842768,0.0
-0.223587,-0.212014,1.75515,0.862697,-0.0615063,-0.216971,-0.569637,-0.194733,-0.500215,-0.078067,-0.250513,0.170656,0.0651143,-0.162521,0.850483,-0.208216,0.058098,-0.143701,-0.216132,0.754306,-0.4747,0.12802,-0.106532,-0.132737,0.80175,0.0
0.426046,0.472531,0.314907,-0.498257,-0.470772,-0.517056,-0.265384,0.269612,0.299945,0.594694,-0.103853,-0.899576,-0.00399783,-0.644247,-1.07059,0.963381,-0.732008,0.104762,-0.576114,-0.694109,1.13326,-0.691571,0.303034,-0.525482,-0.715328,0.0
0.32823,0.389726,-0.0918597,-0.0339114,-0.311779,-0.113138,-0.116926,0.101744,-0.0114937,0.21974,0.207926,-0.695249,-0.149398,-0.508161,-0.495328,1.17186,-0.390846,-0.340783,-0.301485,0.00742598,1.51832,-0.407237,-0.0824647,-0.301844,-0.235921,1.0
