0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,label
-0.0621996,-0.656958,-0.835691,0.202391,0.47017,-0.0368519,-0.669622,-0.856051,0.302822,0.539396,-0.056982,-0.656389,-0.855771,0.441164,0.589171,-0.12324,-0.586413,-0.789334,0.255735,0.427191,-1.32052,-0.716929,0.622745,-0.609941,-0.49064,-1.17042,-0.868665,0.65371,-0.731402,-0.659827,-0.917091,-0.831513,0.681706,-0.650212,-0.663215,-0.262322,-0.688453,-0.830403,-0.883068,-0.889245,-0.89788,0.0
1.08853,-1.20092,-0.93928,0.609082,1.14963,1.11821,-1.20684,-0.946227,0.726654,1.15593,1.08212,-1.18802,-0.91877,0.604464,1.18252,0.87914,-1.12992,-0.897211,0.556078,1.11916,-2.15992,-0.906426,0.507462,-0.617687,-1.06532,-1.6411,-0.945457,0.495787,-0.708313,-1.15473,-2.42906,-0.881688,0.507732,-0.613859,-1.16092,-1.0543,-1.18394,-1.17985,-1.18692,-1.1933,-1.20726,1.0
-0.568222,0.770913,0.554349,-0.598297,-0.544493,-0.568482,0.753801,0.555008,-0.61247,-0.5096,-0.559696,0.741027,0.464293,-0.545243,-0.512129,-0.549831,0.737789,0.376406,-0.457376,-0.533209,0.989266,0.295945,-0.10158,-0.129397,0.648363,0.685914,0.590951,-0.195564,0.0739938,0.801508,0.786895,0.405212,-0.097832,-0.0656777,0.733361,0.443503,0.642266,0.651851,0.603844,0.568012,0.554189,0.0
-0.69541,1.20797,1.50498,-0.646203,-1.15947,-0.699517,1.18379,1.47194,-0.685085,-1.11815,-0.680147,1.1483,1.23804,-0.657408,-1.09901,-0.661696,1.12774,1.05902,-0.614639,-1.06909,0.201331,0.844597,0.0267969,0.192006,1.08158,-0.5316,0.783276,0.519575,0.311298,1.06898,-0.0387609,0.908335,0.191806,0.293167,1.09362,1.01743,1.29202,1.40994,1.38774,1.33474,1.30213,1.0
-0.386411,-0.0530541,-0.0097452,-0.298224,-0.576728,-0.36739,-0.0987017,-0.0780219,-0.472109,-0.522894,-0.336195,-0.185259,-0.416226,-0.566573,-0.342972,-0.312477,-0.235865,-0.565613,-0.486822,-0.180791,1.13015,-0.500505,0.159462,-0.400974,-0.189247,1.63226,-0.685135,0.20476,-0.546552,-0.365031,1.49129,-0.525813,0.226349,-0.420914,-0.235215,0.701526,0.38908,0.127078,0.0424392,0.00250877,-0.00790611,1.0
-0.615059,0.615559,0.0337235,-0.444242,-0.935632,-0.622325,0.615908,0.0535437,-0.482854,-0.934962,-0.606463,0.574709,-0.0477567,-0.514908,-0.862218,-0.577287,0.526352,-0.188968,-0.445662,-0.713341,-0.749803,-0.103829,0.800358,-0.355556,0.520016,-0.888195,-0.313297,0.760258,-0.480425,0.411779,-0.434897,-0.205899,0.779658,-0.418895,0.446171,0.932543,0.933693,0.774961,0.644015,0.589132,0.554608,1.0
7.3308,-2.4933,-1.11109,0.554669,3.11333,7.04209,-2.48008,-1.12082,0.967217,3.17731,7.11837,-2.46526,-1.04572,1.5888,3.20268,7.30667,-2.47414,-0.961719,1.89915,3.26643,2.12045,-1.04117,0.493009,-0.63372,-2.46309,3.23523,-0.780058,-0.0402304,-0.501694,-2.39335,2.33931,-0.955662,0.494458,-0.63377,-2.37122,-3.8665,-2.22862,-1.79351,-1.67252,-1.63743,-1.62276,1.0
-0.435417,-0.0351628,-0.352737,-0.208288,-0.502044,-0.444372,-0.0213795,-0.333707,-0.311448,-0.533299,-0.441014,-0.010585,-0.344122,-0.675679,-0.479975,-0.431509,-0.00896579,-0.395976,-0.780388,-0.49051,-1.63007,-0.49095,0.793921,-0.517507,-0.00465751,-1.60426,-0.702166,0.778029,-0.665464,-0.165309,-1.25752,-0.522504,0.826825,-0.558077,-0.00251888,0.628702,0.34716,0.134984,-0.0337835,-0.00687663,0.0226489,1.0
-0.213006,-0.344521,-0.608522,-0.254625,0.315506,-0.202831,-0.373627,-0.635909,-0.181811,0.332717,-0.189347,-0.396116,-0.681297,0.022429,0.424712,-0.201331,-0.360024,-0.643665,0.18433,0.435107,-1.04041,-0.176434,0.983448,-0.401273,-0.112984,-1.47147,-0.627823,0.797719,-0.635119,-0.316255,-0.957961,-0.537597,0.769203,-0.549991,-0.1423,-0.201391,-0.459825,-0.542944,-0.528791,-0.507681,-0.440234,0.0
-0.685464,1.0264,0.805056,-0.602635,-1.05367,-0.690942,1.01748,0.791732,-0.629772,-1.03178,-0.67341,1.0103,0.746924,-0.614769,-1.05834,-0.65375,0.998451,0.77711,-0.65281,-1.117,0.136453,0.38903,0.00352834,0.00483778,0.860049,-0.430949,0.511959,0.111655,0.10238,0.970345,-0.0674769,0.608072,-0.003908,0.0958432,0.977281,0.98051,1.09948,1.05836,0.990605,0.941619,0.924927,1.0
-0.293906,-0.02053,-0.0394707,-0.303451,-0.528651,-0.270437,-0.0730742,-0.0913154,-0.452948,-0.474608,-0.275025,-0.14257,-0.382363,-0.528071,-0.32661,-0.288459,-0.170976,-0.504053,-0.476986,-0.226629,1.21531,-0.507811,0.202991,-0.462084,-0.213825,1.5481,-0.613919,0.18448,-0.565953,-0.271077,1.33005,-0.501045,0.252656,-0.474288,-0.196654,0.565863,0.445352,0.284021,0.211436,0.214185,0.217384,1.0
1.70938,-1.37968,-0.880379,0.0642189,2.47992,1.58392,-1.35715,-0.900029,0.235475,2.52998,1.65806,-1.38062,-0.852803,0.437246,2.60546,1.75833,-1.37789,-0.822927,0.648263,2.6992,1.3868,-0.599896,-0.0507551,-0.339754,-1.36865,1.02902,-0.763006,0.304101,-0.550181,-0.725275,1.04871,-0.71563,0.18396,-0.413357,-1.12663,-2.93537,-1.92892,-1.54612,-1.43881,-1.41482,-1.41328,1.0
0.765825,-1.22212,-1.0202,0.592011,1.044,0.737479,-1.20862,-1.04015,0.89935,0.990215,0.693301,-1.19146,-1.00752,1.39625,0.901838,0.75578,-1.18599,-0.936701,1.53687,0.91952,-2.41832,-0.843867,0.322122,-0.5315,-1.12702,-1.9617,-0.969365,0.362003,-0.65274,-1.3327,-2.68542,-0.711982,0.0883069,-0.349269,-1.03434,-0.854941,-1.2091,-1.22271,-1.17569,-1.14591,-1.13166,1.0
0.404242,-0.985118,-0.969556,0.707014,0.784996,0.380594,-0.956622,-0.975482,0.85886,0.748773,0.322362,-0.925367,-0.929585,0.657348,0.680826,0.331268,-0.96101,-0.899799,0.305311,0.717719,-0.435647,-0.817939,0.61246,-0.609152,-0.73444,0.246729,-0.990365,0.603844,-0.73577,-1.06251,0.431009,-0.921349,0.648722,-0.661576,-1.0127,-0.537187,-0.966627,-1.03516,-1.04753,-1.03617,-1.03158,0.0
0.378235,-1.06624,-0.929365,0.396146,0.966317,0.445382,-1.11859,-0.957831,0.59278,1.04373,0.478146,-1.15318,-0.968296,1.05145,1.19762,0.415087,-1.09502,-0.921089,1.38424,1.1604,-0.226969,-0.662156,0.690882,-0.599646,-0.783236,0.333637,-0.949235,0.662226,-0.743676,-1.09159,0.447371,-0.927056,0.647793,-0.656788,-1.06105,-0.827595,-1.14925,-1.13284,-1.08682,-1.04943,-1.02342,0.0
-0.513189,0.16325,-0.476597,-0.321672,-0.397325,-0.518076,0.169537,-0.466082,-0.291907,-0.422053,-0.520625,0.167768,-0.500215,-0.199192,-0.424902,-0.523404,0.179082,-0.480145,-0.166189,-0.453128,1.41199,-0.550091,0.425142,-0.537837,-0.0202599,0.997222,-0.303831,0.61266,-0.505163,0.269038,1.19524,-0.47065,0.555468,-0.547322,0.0924146,0.500865,0.259823,0.0194105,-0.0928546,-0.144919,-0.154994,1.0
-0.379524,0.202931,-0.0150726,-0.355046,-0.606173,-0.36776,0.168857,-0.0240783,-0.457566,-0.565373,-0.370369,0.106208,-0.293956,-0.497336,-0.45014,-0.389209,0.0905255,-0.413707,-0.432478,-0.373367,-0.156204,-0.404892,0.529811,-0.441914,0.0846388,0.0806306,-0.519696,0.507052,-0.537247,-0.0589011,0.34846,-0.405981,0.481844,-0.4685,0.0695658,0.649122,0.574209,0.453148,0.360673,0.345871,0.334166,1.0
-0.565383,0.354516,-0.452339,-0.377795,-0.349389,-0.586423,0.402583,-0.398585,-0.352737,-0.435267,-0.582675,0.425512,-0.358545,-0.307569,-0.491,-0.566413,0.412318,-0.389439,-0.212666,-0.471829,-0.205469,-0.344671,0.635099,-0.46983,0.283431,-0.779388,-0.243131,0.624234,-0.465742,0.473148,-0.0799708,-0.271587,0.652521,-0.483043,0.38746,0.432308,0.294096,0.126748,0.0301752,0.0155924,0.0252976,1.0
-0.53116,0.284451,-0.382993,-0.394157,-0.311208,-0.543954,0.312367,-0.351228,-0.373287,-0.344961,-0.548212,0.331038,-0.341263,-0.314966,-0.383982,-0.549031,0.348419,-0.342173,-0.26527,-0.437296,1.17787,-0.432998,0.279733,-0.456666,0.100151,0.294056,-0.155184,0.476357,-0.395067,0.453898,0.626353,-0.379304,0.418185,-0.476167,0.207148,0.413847,0.191097,0.0256674,-0.0578417,-0.0887365,-0.0845686,1.0
-0.32787,-0.229648,-0.689163,-0.199122,-0.042849,-0.344191,-0.20428,-0.685684,-0.125918,-0.0600707,-0.389799,-0.158513,-0.668943,0.00415795,-0.16354,-0.407081,-0.144639,-0.601186,-0.0389009,-0.262002,0.359464,-0.630081,0.34811,-0.554109,-0.30515,1.00532,-0.513459,0.0553028,-0.457296,-0.103939,0.5108,-0.623995,0.397316,-0.561085,-0.295006,0.2447,-0.135653,-0.376366,-0.423603,-0.419155,-0.394557,1.0
-0.508561,0.270458,-0.193395,-0.308579,-0.562734,-0.507461,0.241162,-0.218863,-0.372927,-0.514058,-0.488841,0.176863,-0.433068,-0.330648,-0.393387,-0.471129,0.144259,-0.520215,-0.190836,-0.292727,-0.199113,-0.40928,0.618477,-0.507192,0.175694,-0.178912,-0.563914,0.67376,-0.601456,0.0556229,-0.136503,-0.498136,0.642925,-0.542064,0.0727143,0.538686,0.529721,0.327799,0.198123,0.141691,0.0982019,0.0
-0.641356,0.87903,0.396886,-0.581225,-0.624964,-0.651101,0.889564,0.42929,-0.593809,-0.628272,-0.638427,0.885456,0.427381,-0.548701,-0.658538,-0.625224,0.885166,0.341503,-0.481424,-0.656748,-0.34623,0.2463,0.51026,-0.226739,0.812113,-1.33399,0.466132,0.886246,0.0612001,0.890664,-0.87816,0.38741,0.615019,-0.110156,0.896701,0.557117,0.688603,0.689592,0.644245,0.608192,0.591121,0.0
-0.683515,1.40879,2.3693,-0.748693,-0.935192,-0.680946,1.41598,2.22088,-0.770143,-0.888115,-0.672831,1.50035,2.47595,-0.660527,-0.929935,-0.67374,1.58006,2.93929,-0.536957,-1.05368,-1.03483,4.53328,-3.61424,5.17022,1.79074,-1.71884,3.70216,-0.99997,4.25624,1.57556,-1.65565,4.08418,-2.51283,4.53218,1.80594,0.794001,1.00621,1.25355,1.49177,1.64874,1.66636,1.0
-0.636888,0.734121,0.472679,-0.508511,-1.04843,-0.638647,0.711861,0.49039,-0.576708,-1.01833,-0.617168,0.649832,0.215554,-0.605414,-0.930015,-0.596068,0.599846,-0.0182611,-0.525173,-0.827105,-0.12159,0.156603,0.59232,-0.207348,0.698328,0.548442,-0.232546,0.59212,-0.430239,0.430309,0.46973,-0.0890464,0.487052,-0.331657,0.524363,0.973903,1.10446,0.986987,0.855001,0.77501,0.743836,1.0
-0.665524,0.85778,0.461964,-0.567312,-0.957011,-0.67453,0.866766,0.552639,-0.597018,-0.96065,-0.661136,0.852053,0.580566,-0.616418,-1.03122,-0.639887,0.821897,0.495657,-0.629742,-1.04282,-0.0935742,0.135614,0.0537537,-0.192516,0.666134,-0.493878,0.341143,-0.0443384,-0.073454,0.805286,-0.295055,0.202711,0.0565024,-0.16233,0.710332,0.909754,0.985288,0.921519,0.842367,0.801857,0.795531,1.0
0.984228,-1.41427,-1.03868,1.20053,1.21298,1.01822,-1.42227,-1.0562,1.47994,1.18179,0.979401,-1.41861,-1.03573,1.97441,1.24675,0.774791,-1.35788,-0.983099,2.07629,1.13809,-2.11169,-0.935582,0.637968,-0.650381,-1.33438,-1.58993,-1.04103,0.675029,-0.762037,-1.49725,-2.36287,-1.00187,0.689892,-0.683515,-1.42073,-1.04154,-1.2895,-1.27485,-1.24848,-1.24558,-1.22707,0.0
1.53192,-1.63848,-1.1055,2.075,1.49593,1.44147,-1.58723,-1.11353,2.43826,1.41826,1.22792,-1.48899,-1.04978,2.23294,1.20038,0.942689,-1.38589,-0.962679,0.667113,0.925907,-1.81232,-0.999511,0.641216,-0.65406,-1.46254,-1.46295,-1.09468,0.669102,-0.765445,-1.70598,-2.0778,-1.04187,0.700907,-0.687753,-1.6836,-1.37347,-1.54421,-1.45192,-1.39548,-1.37867,-1.37307,0.0
4.79341,-2.00269,-0.998072,0.210657,2.56507,4.76774,-2.00708,-0.995033,0.447051,2.66826,4.91606,-2.01925,-0.951294,0.852623,2.75208,5.13724,-2.03668,-0.912053,1.31009,2.8236,1.22898,-0.960919,0.464912,-0.620896,-1.81995,2.44945,-0.689862,-0.0271768,-0.528731,-1.91616,1.61767,-0.845796,0.404712,-0.596338,-1.73746,-3.03944,-1.95362,-1.5824,-1.49674,-1.4862,-1.47575,1.0
0.704075,-1.39638,-0.975393,1.92731,0.610911,0.8179,-1.46276,-1.00986,0.847715,0.67394,0.916451,-1.53121,-1.02487,-0.22407,0.85652,0.967157,-1.52865,-0.991225,0.0294357,1.0505,-0.526842,-1.04186,0.622235,-0.657298,-1.59852,-0.233736,-1.12988,0.649942,-0.767284,-1.85778,-0.115174,-1.03448,0.699678,-0.684785,-1.543,-0.364482,-0.929565,-1.04253,-1.03878,-0.998591,-0.999711,1.0
1.28157,-1.31013,-0.984218,0.277145,1.87561,1.24788,-1.2904,-0.999331,0.533009,1.87795,1.30634,-1.28875,-0.934872,0.81701,1.94968,1.3933,-1.27202,-0.864667,0.79655,2.01398,2.02024,-0.904147,0.370469,-0.544004,-1.37704,1.87956,-0.737769,0.127447,-0.513279,-0.781367,1.72328,-0.818329,0.305541,-0.49052,-1.19602,-1.93519,-1.708,-1.47086,-1.39821,-1.39567,-1.40355,1.0
-0.569961,0.3261,-0.365141,-0.559226,-0.356475,-0.584963,0.378855,-0.356226,-0.527322,-0.423862,-0.581715,0.464782,-0.295066,-0.353567,-0.474278,-0.566263,0.496237,-0.233226,-0.164669,-0.546542,-0.0424192,-0.0709951,0.176344,-0.341653,0.463953,-0.0507251,0.573829,-1.06576,0.467191,0.7359,-0.0554728,0.353127,-0.519006,0.108957,0.615129,0.494128,0.176724,0.0869774,0.0226089,0.0499156,0.0422993,1.0
-0.660936,0.958311,0.778539,-0.607882,-1.02873,-0.667773,0.965537,0.850423,-0.637228,-1.01649,-0.656658,0.96023,0.730752,-0.600616,-1.00557,-0.642136,0.952224,0.533439,-0.509131,-0.986677,-0.207358,0.683965,0.189817,0.198643,1.0155,0.301732,0.416466,-0.126348,0.194695,0.824586,0.333827,0.533469,-0.0949034,0.189677,0.882788,0.967006,1.11884,1.17158,1.14423,1.13179,1.0989,1.0
0.645014,-1.31118,-1.05019,1.76571,0.835401,0.607583,-1.27984,-1.05781,1.80505,0.747434,0.564304,-1.26824,-1.02238,1.32053,0.669762,0.599856,-1.31741,-0.995763,1.31579,0.766645,-2.00087,-1.00519,0.624914,-0.656708,-1.34809,-1.70516,-1.08578,0.660466,-0.765255,-1.47302,-2.1756,-1.01422,0.702166,-0.685874,-1.39906,-0.432818,-1.09049,-1.19962,-1.20076,-1.19968,-1.19921,1.0
-0.0763326,0.956612,3.07566,-0.747874,-0.467741,-0.0296454,0.910804,2.92168,-0.773012,-0.380044,-0.0434886,0.907096,3.05642,-0.675539,-0.32734,-0.124879,0.924797,3.28946,-0.565913,-0.353527,0.348609,3.97639,-6.51916,6.35137,1.14467,0.362732,3.60334,-6.34013,5.98908,0.935412,0.0979721,3.80942,-6.6032,6.35116,1.15619,0.148257,0.75525,1.16063,1.47005,1.64522,1.70478,1.0
-0.468801,1.10521,2.11867,-0.738658,-0.512919,-0.462323,1.10195,2.00099,-0.758379,-0.457146,-0.4695,1.15832,2.37384,-0.656509,-0.496117,-0.518826,1.23119,3.07792,-0.569591,-0.670892,0.190377,3.39625,-4.87059,4.7893,1.36795,-0.18383,3.36623,-3.64377,4.40014,1.23548,-0.254945,3.55971,-4.77915,5.15345,1.441,0.32683,0.664565,0.949245,1.19021,1.3391,1.43422,1.0
2.02065,-1.4746,-0.999891,-0.0744932,2.44561,1.94299,-1.44995,-1.01656,0.138242,2.47038,1.90272,-1.41345,-0.926607,0.51088,2.37985,1.84407,-1.352,-0.83749,0.802177,2.29443,2.02357,-0.892063,0.40858,-0.600296,-1.47247,1.1401,-0.305071,0.870314,-0.547572,-0.906086,1.45139,-0.725545,0.483763,-0.584794,-1.03771,-2.86991,-1.90785,-1.55868,-1.45345,-1.42822,-1.41628,1.0
-0.718148,1.52447,2.83019,-0.707024,-1.33712,-0.719538,1.48784,2.81595,-0.746655,-1.29338,-0.698088,1.4199,2.56568,-0.702976,-1.22818,-0.679377,1.38113,1.99574,-0.596528,-1.1538,0.272207,2.16017,-1.84436,2.0417,1.40863,-0.0657178,1.64635,-1.06304,1.51053,1.30937,0.216214,1.88768,-1.55499,1.68607,1.29207,1.08206,1.59715,1.96055,2.0979,2.10096,2.06668,0.0
-0.406131,-0.0691662,-0.723416,-0.28553,0.195514,-0.44818,0.0085758,-0.721967,-0.193745,0.065198,-0.48933,0.144529,-0.589212,-0.0991215,-0.196894,-0.504863,0.229707,-0.425372,-0.268299,-0.425791,0.710852,-0.685184,0.405182,-0.526332,-0.304791,-1.31672,-0.222011,0.990255,-0.412868,0.401663,-0.698568,-0.310968,0.643875,-0.480485,0.32605,0.00948534,-0.365221,-0.492369,-0.514008,-0.506372,-0.473548,1.0
-0.631651,0.779398,0.915972,-0.567992,-1.0423,-0.634009,0.758679,0.953383,-0.640087,-1.0137,-0.61223,0.693011,0.590721,-0.678578,-0.923788,-0.59207,0.626983,0.180562,-0.600566,-0.865036,0.219972,0.419855,0.132455,0.159732,0.793262,0.75556,0.0128237,0.150996,-0.0942738,0.558897,0.650232,0.226759,0.0367921,0.0776621,0.659657,0.935712,1.09142,1.09387,1.01573,0.949505,0.916461,1.0
-0.525663,0.24497,-0.152345,-0.292776,-0.620286,-0.518616,0.205579,-0.168987,-0.400514,-0.59265,-0.495757,0.126588,-0.381973,-0.464682,-0.484363,-0.471789,0.0721645,-0.517357,-0.32736,-0.332007,-0.0255175,-0.46888,0.608812,-0.528541,0.108857,0.234785,-0.616768,0.73495,-0.630551,-0.0786114,0.275085,-0.524213,0.695819,-0.561005,0.038551,0.593559,0.577398,0.364242,0.234095,0.179652,0.124579,0.0
-0.456517,0.42899,0.0539136,-0.504963,-0.249118,-0.462583,0.443503,0.0755729,-0.513769,-0.244071,-0.475957,0.480085,0.110256,-0.509491,-0.329979,-0.527132,0.534108,0.130366,-0.546582,-0.495297,1.15615,-0.146338,0.0412199,-0.307879,0.26525,0.454687,0.109696,0.198203,-0.233855,0.599057,0.646853,0.014393,0.160432,-0.257854,0.514488,0.293226,0.236125,0.20373,0.158632,0.128637,0.128787,1.0
0.192236,-0.882308,-0.906157,0.816711,0.302592,0.205939,-0.891424,-0.912933,0.672281,0.26617,0.179422,-0.924408,-0.909125,0.108617,0.2649,0.192906,-0.975792,-0.909915,0.00229895,0.385541,-2.14046,-0.906026,0.658817,-0.642955,-0.9593,-1.72544,-1.02719,0.676539,-0.7558,-1.18694,-2.47186,-0.931614,0.720887,-0.67366,-1.01074,-0.0827595,-0.577467,-0.783916,-0.824696,-0.843547,-0.876871,0.0
-0.676029,0.972694,0.714121,-0.59093,-1.06542,-0.684015,0.97992,0.785895,-0.625574,-1.10383,-0.666354,0.961459,0.829294,-0.65405,-1.12573,-0.642625,0.920889,0.625264,-0.623455,-1.05677,-0.712171,0.457806,-0.0523643,0.0742238,0.902898,-0.215135,0.333317,-0.229358,0.0580916,0.819099,-0.357105,0.434108,-0.205909,0.110276,0.8577,0.965957,1.16321,1.18966,1.15789,1.14231,1.17918,1.0
-0.175664,-0.461154,-0.815531,0.18408,0.120501,-0.213036,-0.42793,-0.814501,0.24495,0.0465571,-0.262142,-0.415677,-0.804037,0.146888,-0.0350629,-0.276784,-0.422953,-0.801188,0.136503,0.0135234,1.29913,-0.849034,0.509501,-0.626633,-0.69308,1.88004,-0.802227,0.476117,-0.696369,-0.384332,1.5385,-0.805346,0.559066,-0.637238,-0.608272,0.1026,-0.377715,-0.606743,-0.643185,-0.621086,-0.585163,1.0
-0.695909,1.07954,0.833082,-0.625374,-1.05754,-0.703705,1.09604,0.911504,-0.649202,-1.09559,-0.684575,1.09485,0.971334,-0.627483,-1.08712,-0.663715,1.08674,0.830124,-0.570661,-1.03886,-1.00231,0.619447,0.0162021,0.105588,1.00672,-1.70444,0.765955,0.390669,0.207598,1.05686,-1.39191,0.73648,0.211167,0.116013,1.07315,0.946237,1.11331,1.21309,1.19561,1.16895,1.1342,1.0
-0.594649,0.941219,1.1538,-0.626513,-0.781727,-0.602055,0.940919,1.22067,-0.666394,-0.79739,-0.584454,0.901978,1.1653,-0.676089,-0.767374,-0.560616,0.855001,0.79709,-0.593739,-0.670882,0.229907,0.941429,-1.25763,0.971934,0.985878,0.484373,0.473298,-1.01236,0.539226,0.772742,0.557877,0.772492,-1.19252,0.855171,0.855861,0.619157,0.953843,1.09629,1.1567,1.20964,1.25298,1.0
-0.718428,1.29368,1.09778,-0.658697,-1.1992,-0.725914,1.30261,1.11103,-0.677538,-1.2486,-0.704555,1.31499,1.30257,-0.634489,-1.25852,-0.681047,1.29246,1.25123,-0.585153,-1.19345,-0.318374,1.40593,-0.316555,0.754391,1.34179,-1.03455,0.969465,0.310608,0.5102,1.18601,-0.663635,1.23018,-0.130376,0.634849,1.28776,1.06694,1.34259,1.43771,1.46046,1.46294,1.46747,0.0
-0.690522,1.15771,1.18426,-0.644924,-1.08734,-0.696469,1.14905,1.1888,-0.671861,-1.07781,-0.676679,1.12251,1.16079,-0.637158,-1.06853,-0.65379,1.0873,0.927316,-0.556417,-0.977222,0.252646,0.923508,-0.587402,0.483354,1.07715,0.087957,0.834921,-0.638188,0.480635,1.034,0.177073,0.887436,-0.6123,0.446981,1.03455,0.966377,1.21584,1.27973,1.26359,1.23871,1.24774,0.0
-0.55244,0.524153,0.280513,-0.464522,-0.938111,-0.555298,0.507681,0.337904,-0.549741,-0.922048,-0.553549,0.451439,0.152155,-0.656479,-0.846645,-0.53025,0.418985,-0.140101,-0.499285,-0.695489,-0.324781,-0.158442,0.231177,-0.32627,0.402533,-0.166488,-0.289928,0.238313,-0.404202,0.283661,-0.0156423,-0.123599,0.203251,-0.304021,0.390918,0.909734,0.955323,0.882478,0.81678,0.802237,0.81634,1.0
0.38769,-1.03102,-0.97996,0.824647,0.665104,0.42893,-1.03941,-0.991884,0.97987,0.656938,0.394997,-1.04796,-0.974353,1.1212,0.655509,0.355246,-1.06227,-0.948056,1.40477,0.686414,-1.47906,-0.860908,0.675609,-0.638497,-0.946896,-1.0778,-1.01005,0.678827,-0.75637,-1.18095,-1.63867,-0.943168,0.711622,-0.676699,-1.0712,-0.419834,-0.895901,-1.02018,-1.03529,-1.03869,-1.06202,0.0
0.0910854,-0.663955,-0.832623,0.411179,0.292397,0.0865377,-0.6526,-0.834651,0.364721,0.252786,0.0620997,-0.65414,-0.81659,-0.0503254,0.22436,0.10236,-0.692541,-0.777809,-0.715819,0.329379,-1.8453,-0.830903,0.691431,-0.618237,-0.724375,-1.63978,-0.938221,0.676978,-0.726724,-0.820968,-1.3458,-0.846696,0.725635,-0.647863,-0.737679,-0.130226,-0.5093,-0.675379,-0.71508,-0.703356,-0.700217,0.0
-0.684995,1.04235,0.990965,-0.607142,-1.14394,-0.687913,1.01306,0.990305,-0.645364,-1.11573,-0.669282,0.95993,0.805176,-0.630991,-1.08329,-0.648782,0.932233,0.513648,-0.535428,-0.985757,0.216694,0.477856,-0.0232785,0.00503768,0.892303,-0.0537237,0.442743,0.158692,0.0218693,0.871793,0.0649083,0.485103,-0.0167417,0.0133236,0.89895,0.995842,1.25824,1.2828,1.2424,1.20518,1.18969,1.0
-0.389809,-0.141921,-0.448181,-0.0834289,-0.261292,-0.379494,-0.185489,-0.501285,-0.187568,-0.189947,-0.349949,-0.275935,-0.689253,-0.113724,-5.00929e-05,-0.329499,-0.308449,-0.732921,0.0373418,0.12365,0.218793,-0.599077,0.547062,-0.547962,-0.18311,0.69395,-0.812402,0.540235,-0.679987,-0.412888,0.751002,-0.704725,0.598647,-0.586273,-0.351388,0.351438,0.10309,-0.161411,-0.273446,-0.30627,-0.32617,0.0
-0.462913,0.150776,-0.371068,-0.281282,-0.28577,-0.467491,0.147658,-0.390989,-0.289758,-0.274096,-0.455507,0.112775,-0.476527,-0.288079,-0.221861,-0.437726,0.0758427,-0.537027,-0.223141,-0.152215,-1.74892,-0.3477,0.582815,-0.466851,0.182451,-1.73155,-0.583025,0.608702,-0.610271,0.0644286,-1.56233,-0.474598,0.661326,-0.516267,0.0940338,0.32735,0.209558,0.0434487,-0.0528741,-0.0927946,-0.0921349,0.0
0.0513049,-0.67415,-0.800558,0.415287,0.22553,0.0679168,-0.685195,-0.819399,0.331958,0.195684,0.0732942,-0.727384,-0.849704,-0.00768625,0.227818,0.152535,-0.827305,-0.874712,-0.172585,0.375436,-1.62224,-0.862528,0.544853,-0.621556,-0.75455,-1.19944,-0.93918,0.517187,-0.724145,-0.861678,-1.90448,-0.855012,0.57289,-0.640356,-0.793662,0.0191206,-0.544143,-0.73532,-0.763766,-0.75542,-0.747924,1.0
-0.648662,1.11456,1.19063,-0.658217,-0.811203,-0.654399,1.10971,1.20564,-0.680287,-0.781277,-0.638317,1.10099,1.22285,-0.626653,-0.806035,-0.621945,1.09274,1.30903,-0.608112,-0.850973,0.241382,0.918151,-0.680637,0.558717,1.05939,0.214575,1.12888,-1.11481,0.974873,1.09303,0.213655,1.09675,-1.00198,0.872173,1.10287,0.652031,0.942179,1.0463,1.08402,1.08509,1.09307,0.0
-0.576668,0.849204,0.812982,-0.646943,-0.522974,-0.575208,0.840928,0.849394,-0.660627,-0.47037,-0.582175,0.859939,0.947366,-0.595259,-0.511909,-0.600046,0.892303,1.13753,-0.584084,-0.697748,1.18909,0.625074,-0.813422,0.452209,0.747034,0.902268,1.20108,-1.27936,0.958081,0.93953,0.89899,0.872133,-0.863187,0.560606,0.887865,0.464033,0.553639,0.623065,0.684535,0.707124,0.713021,1.0
0.24507,-0.891004,-0.789843,0.549611,0.333117,0.307989,-0.932144,-0.83787,0.370669,0.38708,0.370519,-0.992075,-0.903748,0.261782,0.561945,0.466262,-1.07419,-0.912923,0.226119,0.745195,1.2048,-0.903538,0.465422,-0.603744,-1.06573,2.0883,-0.994073,0.502244,-0.720157,-1.15159,1.69477,-0.904677,0.549781,-0.635569,-1.06554,-0.114914,-0.61155,-0.789453,-0.838889,-0.845206,-0.860149,0.0
-0.0636189,-0.579067,-0.753741,0.333877,0.168747,-0.0502153,-0.603425,-0.772762,0.210877,0.212526,-0.057082,-0.655169,-0.823627,-0.0397006,0.28553,-0.0486661,-0.696659,-0.848445,0.0443584,0.34811,0.126308,-0.814421,0.601416,-0.618707,-0.597477,0.604464,-0.933253,0.574948,-0.719888,-0.809074,0.709313,-0.843917,0.651291,-0.638477,-0.744725,-0.000799628,-0.379304,-0.562824,-0.594149,-0.589801,-0.557727,0.0
