0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
-0.417325,-0.198275,-0.0290309,0.187337,0.376857,0.545189,0.750366,0.878319,0.958816,0.980103,0.914547,1.10234,1.31147,1.2332,1.0023,0.774069,0.746213,0.741015,0.694312,0.623807,0.544248,0.451403,0.340063,0.224533,0.146056,0.0566253,-0.0510629,-0.134045,-0.243542,-0.416103,-0.439149,-0.448824,-0.491321,-0.374306,-0.1739,-0.00333157,0.204642,0.455203,0.6174,0.810041,0.88698,0.975357,0.979431,1.00722,1.06811,1.04944,1.07884,0.904589,0.83671,0.69984,0.675186,0.576711,0.472017,0.489216,0.438414,0.294144,0.138953,0.084411,-0.0459358,-0.261375,-0.283013,-0.40533,-0.412119,-0.462321,0.0
0.690781,0.533515,0.407319,0.497489,0.381264,0.182449,-0.0223198,-0.161071,-0.163335,-0.247834,-0.303225,-0.342127,-0.203036,-0.328662,-0.425219,-0.428379,-0.431823,-0.45509,-0.419278,-0.335494,-0.341095,-0.236,-0.182843,-0.151973,-0.142426,-0.0304788,0.0818018,0.219249,0.257254,0.32017,0.48677,0.643198,0.48742,0.32133,0.193686,0.177864,0.130236,0.0246407,-0.0812598,-0.15482,-0.310539,-0.342765,-0.426136,-0.518284,-0.485407,-0.508983,-0.55859,-0.454498,-0.402852,-0.571485,-0.498305,-0.376406,-0.344272,-0.459771,-0.319549,-0.151733,-0.245275,-0.0512595,0.1714,0.165559,0.356259,0.530397,0.679505,0.51655,0.0
0.842179,0.712197,0.611176,0.49067,0.351939,0.202187,0.0461025,-0.112501,-0.261286,-0.387081,-0.49471,-0.59114,-0.666214,-0.747177,-0.807257,-0.828104,-0.850511,-0.833465,-0.785576,-0.718332,-0.647004,-0.568736,-0.484392,-0.396878,-0.263105,-0.107017,0.0670077,0.244671,0.411913,0.559704,0.684008,0.73839,0.718979,0.612509,0.537381,0.423196,0.289416,0.139399,-0.0074993,-0.164031,-0.316632,-0.471533,-0.592227,-0.721513,-0.83542,-0.909008,-0.971062,-0.982081,-0.961648,-0.90348,-0.820234,-0.720774,-0.613489,-0.488052,-0.350393,-0.18271,0.00143538,0.184943,0.350901,0.515753,0.667056,0.796851,0.896031,0.998276,0.0
1.13811,0.969366,0.880723,0.887965,0.805468,0.645923,0.485333,0.317311,0.164952,0.0242873,-0.0828415,-0.189916,-0.26669,-0.316415,-0.362663,-0.376027,-0.379866,-0.367632,-0.325937,-0.270712,-0.210358,-0.13616,-0.0584129,0.0275121,0.126245,0.271032,0.423396,0.587722,0.733233,0.864791,0.971138,1.072,1.21941,1.10964,1.00583,0.861987,0.72544,0.571683,0.403015,0.215792,0.0863791,-0.0441303,-0.148573,-0.25755,-0.333158,-0.399409,-0.420383,-0.435423,-0.428447,-0.405861,-0.355681,-0.284895,-0.210929,-0.0719243,0.0721441,0.240301,0.413597,0.572945,0.712544,0.844067,0.919609,1.04725,1.16574,1.28755,0.0
-1.48918,-1.58552,-1.67351,-1.73614,-1.78367,-1.81996,-1.7026,-1.4283,-1.16554,-0.902397,-0.757047,-0.810433,-0.851404,-0.880868,-0.916669,-0.969974,-1.02799,-1.06915,-1.09938,-1.06945,-1.06168,-1.07592,-1.07891,-1.08794,-1.09263,-1.09842,-1.37278,-1.63903,-1.88453,-2.06104,-1.99688,-1.89203,-1.77925,-1.65576,-1.46331,-1.33846,-1.4315,-1.51563,-1.56886,-1.58542,-1.58428,-1.59904,-1.49601,-1.3171,-1.16118,-1.02216,-0.903034,-0.793023,-0.699958,-0.606269,-0.677724,-0.815688,-0.972603,-1.15517,-1.34622,-1.55646,-1.76728,-1.93476,-1.90154,-1.82368,-1.74109,-1.67639,-1.60526,-1.51134,0.0
-0.716857,-0.663421,-0.590279,-0.463415,-0.271208,-0.213106,0.00870937,0.233581,0.399068,0.486722,0.614811,0.749304,0.832419,0.944544,1.04199,1.15435,1.21273,1.3263,1.45523,1.61012,1.55624,1.53184,1.36529,1.29068,1.09404,0.892302,0.696543,0.496114,0.195739,0.0102394,-0.247129,-0.440481,-0.588463,-0.582711,-0.503629,-0.403116,-0.276465,-0.0832729,0.136924,0.337,0.566209,0.731968,0.818187,0.961829,1.08277,1.19154,1.33957,1.49963,1.60406,1.78751,1.84207,1.74148,1.64843,1.5071,1.33409,1.17407,0.986007,0.748676,0.491266,0.253199,-0.000309324,-0.176595,-0.455416,-0.583193,0.0
1.09729,1.01406,0.90377,0.773863,0.599475,0.409954,0.271173,0.148137,0.0827072,-0.0860004,-0.207675,-0.275317,-0.209557,-0.306251,-0.344433,-0.377929,-0.322345,-0.330542,-0.344407,-0.295366,-0.197579,-0.0593608,0.035611,0.191094,0.234985,0.317236,0.48483,0.546713,0.601161,0.746989,0.83187,0.922158,0.766916,0.695472,0.637104,0.592936,0.660367,0.72272,0.664274,0.568419,0.488381,0.374065,0.182672,0.0513683,-0.0677977,-0.138551,-0.180713,-0.248279,-0.331195,-0.372681,-0.35864,-0.354222,-0.297599,-0.204532,-0.114378,-0.0165995,0.124282,0.297121,0.484642,0.637798,0.804009,0.960762,1.11415,1.04746,0.0
0.257439,0.232139,0.532334,0.724305,0.670824,0.606528,0.794756,0.680345,0.727427,0.619355,0.552907,0.482277,0.719539,0.950015,0.923481,0.677684,0.466966,0.538811,0.677663,0.836454,0.816721,0.907327,0.907241,0.820248,0.942202,1.03625,1.07091,0.958562,0.476509,0.193513,0.0738393,0.0365802,-0.00376334,0.252753,0.091884,0.0869436,0.304306,0.538763,0.703839,0.480083,0.648112,0.805983,0.949047,1.10258,1.25329,1.46659,1.27253,1.04249,0.838795,0.683775,0.542521,0.418739,0.472618,0.771488,0.726844,0.612397,0.505263,0.480977,0.514552,0.776842,0.88857,0.674554,0.385222,0.381985,0.0
-0.476474,-0.42694,-0.274056,-0.134391,-0.0274372,0.116938,0.20026,0.361157,0.464732,0.549234,0.653493,0.74888,0.809826,0.849066,0.834832,0.824546,0.951195,1.14242,1.14188,0.963633,0.822061,0.81563,0.747283,0.61156,0.458786,0.297273,0.157385,0.0408066,-0.111956,-0.15759,-0.202509,-0.338123,-0.344502,-0.149143,-0.31301,-0.186383,-0.0537457,0.1276,0.225263,0.260376,0.517576,0.540334,0.692174,0.717515,0.76866,0.877414,0.846134,0.915402,0.868479,0.929004,0.874552,0.807026,0.718578,0.750083,0.679563,0.686215,0.610308,0.439155,0.370001,0.139003,-0.0295323,-0.153543,-0.344091,-0.357955,0.0
0.359967,0.509127,0.444761,0.39318,0.314883,0.205717,0.196861,0.0349221,-0.00484547,-0.108037,-0.150519,-0.134115,-0.229265,-0.212272,-0.315053,-0.258563,-0.191342,-0.273979,-0.244079,-0.246641,-0.244727,-0.220948,-0.179385,-0.192218,-0.170739,-0.0459189,0.0180703,0.177097,0.328663,0.492327,0.558936,0.63559,0.884182,0.925304,0.808029,0.684381,0.552242,0.386634,0.253223,0.128846,0.0280265,-0.0537614,-0.143292,-0.208002,-0.253466,-0.338418,-0.254743,-0.326907,-0.255231,-0.350339,-0.252868,-0.298002,-0.197291,-0.259544,-0.135559,-0.133297,-0.0121403,0.0253003,0.108125,0.22587,0.17079,0.214381,0.246298,0.267677,0.0
0.0673368,0.0644433,0.101028,0.133855,0.0647829,0.0503432,0.0124645,0.0364078,0.0491114,0.0056433,-0.0403748,-0.0767672,0.0368916,0.0360869,0.0362054,0.152228,0.239545,0.31486,0.391937,0.371364,0.417887,0.513644,0.491115,0.537912,0.534482,0.491132,0.15674,-0.15457,-0.110659,-0.047808,-0.0647762,-0.0173741,0.0433389,0.137856,-0.0756677,-0.299812,-0.471728,-0.785635,-0.744319,-0.428442,-0.138695,0.0556029,0.291939,0.478084,0.645476,0.712033,0.506758,0.376868,0.173858,0.0369282,-0.122224,-0.292479,-0.209474,0.101673,0.3804,0.6246,0.720401,0.579268,0.435957,0.259706,0.138823,-0.0953951,-0.214509,-0.0238492,0.0
0.0419181,-0.0765238,-0.135461,-0.0791245,0.308233,0.290525,0.140455,0.0549213,0.120303,0.306039,0.262473,0.197751,0.269548,0.356985,0.351649,0.425614,0.520543,0.712629,0.928214,0.892057,0.696983,0.475522,0.401691,0.41454,0.255794,0.1325,0.000857511,0.00587713,-0.0462242,-0.346462,-0.396026,-0.337902,-0.207764,-0.00641583,-0.186571,-0.00498541,0.268223,0.572439,0.467607,0.444471,0.604301,0.524705,0.330646,0.299073,0.441904,0.333096,0.23592,0.306973,0.269739,0.353771,0.512158,0.590953,0.400156,0.262225,0.179864,0.160062,0.176276,0.358113,0.331922,0.12908,0.0579348,0.193634,0.0691927,-0.101355,0.0
1.57079,1.44716,1.27726,1.0925,0.961986,0.827533,0.686727,0.515323,0.37598,0.28078,0.172055,0.111805,0.0695553,0.067302,0.102342,0.0194448,0.0409639,0.0883472,0.0630343,0.124023,0.225384,0.366029,0.306069,0.390893,0.592438,0.527978,0.690053,0.787465,0.64309,0.789274,0.80018,0.681753,0.906663,1.03256,0.902103,1.03169,0.906312,1.13905,0.920412,0.731591,0.614618,0.560972,0.421696,0.266232,0.262769,0.146045,0.0414042,0.0711708,0.0591583,0.0141445,0.00981479,0.106706,0.133249,0.239472,0.341997,0.477038,0.648883,0.791258,0.920614,0.981728,1.07513,1.14371,1.31032,1.47475,0.0
-1.10871,-1.24771,-1.12864,-0.868718,-0.808704,-0.743616,-0.611677,-0.527304,-0.449117,-0.394313,-0.354737,-0.34707,-0.294593,-0.305862,-0.321166,-0.332549,-0.336738,-0.356053,-0.378081,-0.384829,-0.399826,-0.4672,-0.541354,-0.580565,-0.658406,-0.768641,-0.813665,-0.802969,-0.847498,-0.807665,-0.75394,-0.616678,-0.635384,-0.760837,-0.825237,-0.847634,-0.807757,-0.7486,-0.698023,-0.555883,-0.455691,-0.461831,-0.399463,-0.365996,-0.348553,-0.383069,-0.38324,-0.372321,-0.365871,-0.376109,-0.350957,-0.367777,-0.366865,-0.386084,-0.376387,-0.406118,-0.459435,-0.520823,-0.649745,-0.813364,-1.01129,-1.15763,-1.04631,-0.929453,0.0
0.0325299,-0.0123071,-0.050216,-0.0973221,0.170944,0.30585,0.252713,0.215677,0.466587,0.503858,0.466049,0.550755,0.522057,0.567742,0.534388,0.673167,0.854333,0.824579,0.638286,0.522613,0.528697,0.605804,0.485601,0.492633,0.332711,0.254657,0.11397,0.0270552,0.086578,0.149323,-0.13817,-0.261859,-0.167189,0.0602405,-0.0514627,-0.0196682,0.207545,0.364338,0.226378,0.332514,0.222336,0.396079,0.390778,0.498499,0.560914,0.522186,0.657139,0.831201,1.00471,0.865298,0.696357,0.53742,0.485275,0.472699,0.290294,0.377462,0.49912,0.260943,0.137507,0.120011,0.234806,0.00380958,-0.208423,-0.164492,0.0
0.0668915,-0.0328821,-0.101627,-0.175822,-0.221532,-0.288406,-0.340873,-0.391614,-0.419157,-0.425432,-0.419078,-0.406662,-0.40199,-0.390648,-0.37435,-0.364986,-0.332715,-0.305606,-0.277218,-0.251328,-0.22903,-0.21515,-0.199253,-0.17694,-0.189441,-0.203127,-0.239919,-0.270458,-0.277645,-0.268285,-0.147378,-0.0332884,-0.208889,-0.327006,-0.392333,-0.360035,-0.309562,-0.236074,-0.198384,-0.174591,-0.170694,-0.199851,-0.228459,-0.258659,-0.291845,-0.33102,-0.363962,-0.389677,-0.407598,-0.411999,-0.409378,-0.399306,-0.392812,-0.358444,-0.306535,-0.231334,-0.129158,-0.0124393,0.107597,0.233719,0.337046,0.431153,0.509687,0.289473,0.0
-1.22809,-1.22332,-1.21667,-1.23128,-1.23595,-1.20673,-1.16728,-1.14698,-1.07129,-1.03462,-0.939936,-0.913332,-0.887127,-0.82938,-0.826808,-0.773664,-0.781235,-0.728128,-0.722269,-0.677622,-0.673029,-0.667743,-0.640435,-0.66845,-0.648167,-0.581878,-0.588407,-0.591964,-0.544019,-0.492573,-0.495393,-0.668648,-0.781586,-0.804409,-0.808132,-0.865988,-0.918909,-0.887292,-0.940945,-0.972469,-0.941689,-0.968788,-0.886068,-0.912221,-0.87138,-0.832551,-0.83543,-0.781738,-0.822971,-0.780851,-0.782899,-0.781771,-0.794042,-0.801605,-0.805057,-0.778965,-0.729188,-0.691992,-0.692293,-0.566183,-0.647695,-0.863834,-1.02526,-1.18144,0.0
0.0273349,-0.01461,-0.0314366,-0.143193,-0.268924,-0.380676,-0.475741,-0.580331,-0.662545,-0.642375,-0.649213,-0.741409,-0.678968,-0.61393,-0.612078,-0.69046,-0.585788,-0.489906,-0.598706,-0.503133,-0.40712,-0.415261,-0.452354,-0.332952,-0.264029,-0.308245,-0.133217,-0.178156,-0.00843135,0.0156391,0.17359,0.248906,0.142838,0.00363911,-0.0654679,-0.107079,-0.172737,-0.219152,-0.392863,-0.231364,-0.364405,-0.51355,-0.422426,-0.470511,-0.591321,-0.64282,-0.530762,-0.608096,-0.701495,-0.76957,-0.655471,-0.648819,-0.68016,-0.650626,-0.520905,-0.4315,-0.299382,-0.165719,-0.0261041,0.126884,0.279811,0.33012,0.269206,0.257623,0.0
0.65089,0.488062,0.444451,0.424937,0.37189,0.263325,0.138004,0.0195322,-0.0740732,-0.160508,-0.218966,-0.258728,-0.288418,-0.292976,-0.29413,-0.284423,-0.26997,-0.234824,-0.184975,-0.125037,-0.0551421,0.0251804,0.133517,0.262243,0.418831,0.598316,0.791475,0.981169,1.15066,1.28998,1.41637,1.52958,1.67665,1.63574,1.54034,1.39811,1.23193,1.03685,0.81609,0.601292,0.397955,0.232032,0.0854043,-0.0387552,-0.129768,-0.210901,-0.258565,-0.295328,-0.31896,-0.311187,-0.289349,-0.251336,-0.209094,-0.136374,-0.0536543,0.0340522,0.136762,0.243133,0.349763,0.430309,0.51186,0.573203,0.645588,0.756343,0.0
1.0806,0.927763,0.800134,0.709676,0.611333,0.498853,0.379439,0.281618,0.215018,0.142286,0.0784932,0.0246456,0.0120765,0.0179245,-0.0140437,-0.0281269,-0.0236626,-0.00742275,0.0175548,0.048232,0.093159,0.139701,0.210772,0.297487,0.406264,0.512187,0.648896,0.795545,0.96141,1.12005,1.26061,1.00621,0.787693,0.76322,0.775664,0.742185,0.699311,0.648314,0.576513,0.481989,0.385133,0.303366,0.209278,0.132616,0.0726251,0.00641214,-0.067956,-0.123848,-0.12676,-0.117055,-0.0686114,-0.0400397,0.0238287,0.0898075,0.23581,0.38944,0.526819,0.634577,0.748103,0.889778,1.00623,1.14753,1.26652,1.30781,0.0
-0.909742,-0.866679,-0.771982,-0.656294,-0.525354,-0.396522,-0.248378,-0.0672455,0.109177,0.263541,0.411715,0.547419,0.666793,0.786219,0.916237,0.990506,0.995315,1.10248,1.3238,1.50751,1.38761,1.22177,1.24256,1.24519,1.09008,0.881619,0.645308,0.377533,0.0845099,-0.197016,-0.434085,-0.636525,-0.753883,-0.805087,-0.778396,-0.723677,-0.655544,-0.520344,-0.368207,-0.198452,-0.0483441,0.102383,0.233412,0.365675,0.498733,0.636391,0.77151,0.811599,0.902414,1.04654,1.13339,1.28476,1.25875,1.28068,1.11123,1.0404,0.840782,0.605362,0.441403,0.175848,-0.0927411,-0.358351,-0.606473,-0.79954,0.0
0.960961,1.33315,1.24894,1.0454,0.852339,0.63457,0.409559,0.159908,-0.0652016,-0.257807,-0.4474,-0.611004,-0.757655,-0.888228,-0.975239,-1.03028,-1.00087,-0.917943,-0.792402,-0.655048,-0.510578,-0.360483,-0.188226,0.0104282,0.223305,0.463722,0.719077,0.965989,1.17766,1.3686,1.5307,1.66631,1.74228,1.73742,1.69686,1.58649,1.42806,1.2318,0.998055,0.756008,0.523332,0.307882,0.0990419,-0.0797752,-0.248112,-0.402263,-0.537613,-0.646606,-0.745663,-0.813893,-0.853841,-0.845694,-0.801447,-0.723672,-0.594751,-0.446293,-0.249852,-0.0453764,0.144009,0.341815,0.537894,0.713505,0.824592,0.848667,0.0
-0.277838,-0.290051,-0.273202,-0.235886,-0.0563611,0.132704,0.387977,0.673946,0.963434,1.25305,1.48002,1.72179,1.96185,2.2045,2.45233,2.73304,3.00785,3.33292,3.72331,4.1462,4.44495,4.28583,4.09084,3.85192,3.59953,3.22996,2.80057,2.2978,1.71836,1.1742,0.65205,0.150333,-0.189997,-0.425296,-0.543447,-0.530017,-0.396866,-0.124633,0.161621,0.517641,0.719399,1.02866,1.2242,1.4632,1.72516,1.96786,2.21575,2.49191,2.7667,3.12799,3.54577,4.05538,4.31307,4.18286,3.93638,3.61229,3.26086,2.78681,2.30525,1.79172,1.26572,0.810683,0.370415,-0.0591505,0.0
0.857727,0.734282,0.629141,0.499789,0.351859,0.202668,0.0415964,-0.123815,-0.255905,-0.352672,-0.42822,-0.518204,-0.577745,-0.622456,-0.62293,-0.621836,-0.620374,-0.579925,-0.550844,-0.520604,-0.494531,-0.472536,-0.417511,-0.335452,-0.241113,-0.147137,-0.054449,0.0441119,0.21273,0.287096,0.360662,0.505005,0.643485,0.958369,0.924032,0.785709,0.644606,0.504709,0.358949,0.188755,0.0338954,-0.139701,-0.263689,-0.398901,-0.513715,-0.610518,-0.67197,-0.758477,-0.80053,-0.802059,-0.77126,-0.765021,-0.71772,-0.653963,-0.556384,-0.422601,-0.255095,-0.0859175,0.0609439,0.214646,0.364776,0.492719,0.602601,0.715828,0.0
-0.275945,-0.218925,-0.0643781,0.0284355,0.0590142,0.0696395,0.0699772,0.0764824,0.36729,0.172137,0.238096,0.276813,0.252264,0.249871,0.249589,0.246447,0.264727,0.262558,0.262914,0.325966,0.256311,0.214527,0.165946,0.0726873,-0.000790726,-0.0714575,-0.263058,-0.336685,-0.369532,-0.522709,-0.552635,-0.588892,-0.544116,-0.531758,-0.366049,-0.20401,-0.110068,0.0533617,0.0439596,0.273478,0.41758,0.606305,0.68345,0.791472,0.65582,0.532846,0.423754,0.348145,0.296624,0.247152,0.193018,0.163285,0.145843,0.0641219,-0.0385357,-0.0602297,-0.078767,-0.104927,-0.113111,-0.0795882,-0.104245,-0.244162,-0.25393,-0.334283,0.0
1.83314,1.79221,1.74054,1.73179,1.65468,1.45388,1.18916,0.894014,0.638238,0.378901,0.187707,0.0440851,-0.100342,-0.220715,-0.280692,-0.34293,-0.327569,-0.282918,-0.191827,-0.104487,0.0295847,0.168941,0.321533,0.53819,0.763901,1.02885,1.28125,1.52249,1.71512,1.8506,1.94313,2.01657,2.01134,1.89559,1.82672,1.72404,1.56767,1.36294,1.12901,0.860025,0.615142,0.369408,0.137314,-0.0724525,-0.25779,-0.325748,-0.38726,-0.488434,-0.506908,-0.399556,-0.26758,-0.12325,0.0537944,0.261989,0.510406,0.798107,1.10373,1.39941,1.66885,1.88851,2.09486,2.25885,2.28403,2.14326,0.0
0.753344,0.614532,0.534157,0.39881,0.239288,0.0693186,-0.0889634,-0.204459,-0.314625,-0.457819,-0.538588,-0.583771,-0.589085,-0.567579,-0.530726,-0.522836,-0.708798,-0.682308,-0.588106,-0.478535,-0.369337,-0.240472,-0.12177,-0.338195,-0.301803,-0.135557,0.0352024,0.0553742,0.0220625,0.196253,0.166032,0.314511,0.478718,0.364638,0.226757,0.343328,0.199375,0.0136394,0.183964,0.194472,0.0144943,-0.18006,-0.355676,-0.525828,-0.437591,-0.289631,-0.404246,-0.53199,-0.643445,-0.737468,-0.78085,-0.774635,-0.685065,-0.551895,-0.459896,-0.337593,-0.168281,0.0202577,0.199969,0.382443,0.54855,0.691804,0.783776,0.904639,0.0
-0.833152,-0.560282,-0.584925,-0.717269,-0.850448,-0.973969,-0.996517,-1.0738,-1.07788,-1.14604,-1.14781,-1.01596,-0.856021,-0.751954,-0.638225,-0.748571,-0.882798,-1.02257,-1.17647,-1.1903,-1.12604,-1.04076,-0.936111,-0.858873,-0.891705,-1.17281,-1.479,-1.54465,-1.37907,-1.21944,-1.21537,-1.32819,-1.13614,-1.04979,-1.18784,-1.10192,-1.10766,-1.26688,-1.40684,-1.46274,-1.10183,-0.793346,-0.727532,-0.816899,-0.960388,-1.09364,-1.21866,-1.2018,-1.0676,-0.925655,-0.792745,-0.770784,-0.876693,-1.0196,-1.20541,-1.32889,-1.31498,-1.21254,-1.10173,-1.14766,-1.1593,-1.08947,-1.1105,-1.00332,0.0
-0.744168,-0.887481,-0.928309,-0.833274,-0.778458,-0.712886,-0.6097,-0.54418,-0.509437,-0.441094,-0.381134,-0.381824,-0.314964,-0.301363,-0.260415,-0.242134,-0.21749,-0.195905,-0.173732,-0.158564,-0.163647,-0.16065,-0.178732,-0.262116,-0.304169,-0.356827,-0.407532,-0.484441,-0.683391,-0.882865,-1.07756,-1.11032,-0.952227,-1.08949,-1.15724,-1.10684,-1.01302,-0.83976,-0.646192,-0.491368,-0.378723,-0.314331,-0.273115,-0.236754,-0.200297,-0.174551,-0.151328,-0.138903,-0.165907,-0.174208,-0.162546,-0.177739,-0.216372,-0.252533,-0.288278,-0.391361,-0.409044,-0.534751,-0.598174,-0.674116,-0.716514,-0.682635,-0.597247,-0.514766,0.0
-0.942508,-1.08798,-1.23456,-1.36342,-1.37585,-1.35905,-1.46302,-1.41638,-1.45619,-1.33937,-1.13485,-0.927252,-0.802091,-0.681164,-0.632059,-0.768091,-0.909208,-1.05326,-1.20628,-1.26273,-1.19452,-1.10109,-1.00025,-0.920855,-1.10083,-1.46887,-1.79721,-1.6656,-1.49326,-1.34319,-1.4657,-1.66397,-1.45937,-1.32278,-1.15332,-1.29127,-1.1695,-1.29963,-1.44422,-1.43408,-1.08494,-0.827602,-0.895294,-1.02086,-1.18078,-1.29254,-1.18387,-0.998605,-0.83902,-0.697127,-0.772569,-0.911887,-1.12056,-1.34282,-1.43715,-1.39989,-1.41611,-1.32928,-1.33499,-1.41489,-1.36572,-1.27846,-1.17201,-1.05243,0.0
1.30064,1.14778,1.01121,0.859538,0.697504,0.547756,0.373075,0.20863,0.0628915,-0.0643747,-0.174639,-0.281989,-0.359949,-0.432888,-0.467309,-0.494811,-0.499036,-0.500413,-0.478008,-0.444813,-0.422292,-0.37575,-0.30587,-0.217983,-0.116775,0.0272267,0.181652,0.340604,0.492405,0.628035,0.759819,0.893012,1.04028,0.915174,0.809284,0.680428,0.555187,0.424341,0.263341,0.0925985,-0.0657639,-0.209059,-0.341871,-0.45631,-0.566763,-0.61247,-0.64635,-0.656532,-0.628329,-0.577872,-0.527843,-0.45475,-0.370757,-0.256611,-0.121866,0.0405103,0.227762,0.402976,0.567992,0.721127,0.866652,0.991087,1.10124,1.21215,0.0
-0.285593,-0.36144,-0.438764,-0.524787,-0.614609,-0.720629,-0.824651,-0.89929,-0.959417,-1.00004,-1.03,-1.04874,-1.05679,-1.0438,-1.01227,-0.965008,-0.891628,-0.828603,-0.761217,-0.714477,-0.731644,-0.90212,-1.12312,-1.12784,-1.10198,-1.0583,-0.984099,-0.889313,-0.78505,-0.684582,-0.581141,-0.485688,-0.422571,-0.512477,-0.584443,-0.668818,-0.762674,-0.851517,-0.926614,-0.955913,-0.964604,-1.02837,-1.09097,-1.13244,-1.16759,-1.05109,-0.897089,-0.843344,-0.888565,-0.958393,-1.02236,-1.04185,-1.03595,-1.00776,-0.95931,-0.888341,-0.798241,-0.696275,-0.598337,-0.499934,-0.406727,-0.328065,-0.259124,-0.183849,0.0
-0.731848,-0.590672,-0.598932,-0.594683,-0.388666,-0.198424,-0.205926,-0.113072,0.0297684,0.0922148,0.187226,0.238207,0.311734,0.28328,0.246546,0.200645,0.157861,0.103168,0.185018,0.142215,0.0562807,0.113238,0.0286946,-0.0739151,-0.136623,-0.156807,-0.273942,-0.361821,-0.444306,-0.483521,-0.674178,-0.740538,-0.681761,-0.634416,-0.519164,-0.408077,-0.298613,-0.201516,-0.0796904,0.0101389,0.0877248,0.181513,0.435735,0.624032,0.336625,0.240299,0.206364,0.175584,0.161788,0.150542,0.12421,0.0780438,0.0702486,0.0866727,0.00211346,-0.00484709,-0.0399569,-0.120015,-0.217918,-0.307452,-0.340773,-0.419122,-0.700123,-0.727287,0.0
-0.50219,-0.556318,-0.749671,-0.906501,-1.02804,-1.191,-1.39812,-1.50643,-1.47932,-1.21564,-1.21889,-0.996033,-0.745651,-0.504872,-0.327979,-0.229614,-0.0791203,0.0814468,0.0561013,-0.167189,-0.423342,-0.711633,-0.801568,-0.725466,-0.654303,-0.548464,-0.342349,-0.584619,-0.93829,-1.27586,-1.59933,-1.89732,-2.14603,-2.02927,-1.80093,-1.50759,-1.21164,-0.88872,-0.529728,-0.176338,-0.0688292,-0.260989,-0.44218,-0.602511,-0.742874,-0.869396,-1.00928,-1.11303,-1.05383,-0.858272,-0.682248,-0.512523,-0.350221,-0.169745,0.0456508,0.019296,-0.294492,-0.614192,-0.945066,-1.19857,-1.44451,-1.2659,-1.04228,-0.803479,0.0
-0.469721,-0.576666,-0.645531,-0.709063,-0.755824,-0.832716,-0.842913,-0.846264,-0.822707,-0.822612,-0.787935,-0.772434,-0.768937,-0.777559,-0.74454,-0.747039,-0.730479,-0.73895,-0.734127,-0.755548,-0.806597,-0.829454,-0.873015,-0.918875,-0.957792,-1.00056,-1.0184,-1.01316,-1.04206,-1.07233,-1.16081,-1.12531,-1.21704,-1.11001,-1.06172,-1.00313,-0.997462,-1.01099,-0.991454,-0.9417,-0.917503,-0.898054,-0.885868,-0.871296,-0.834029,-0.83057,-0.81969,-0.794686,-0.807279,-0.791248,-0.806091,-0.818196,-0.851253,-0.853718,-0.874267,-0.892246,-0.833999,-0.819979,-0.81364,-0.737558,-0.704607,-0.646307,-0.59058,-0.504937,0.0
0.56673,0.681844,0.844832,1.02566,1.23035,1.44177,1.63282,1.76667,1.88481,1.96608,1.99578,2.03295,2.02562,2.02732,2.01124,1.99054,2.06745,2.34098,2.57334,2.57685,2.3968,2.33315,2.32814,2.32617,2.2608,2.15968,1.99959,1.7759,1.55454,1.25623,0.993275,0.73442,0.649758,0.704208,0.84467,0.988203,1.14579,1.37616,1.54758,1.67216,1.7718,1.84784,1.92995,1.9853,2.03546,2.09776,2.14356,2.24848,2.3914,2.5642,2.41803,2.4055,2.43507,2.54767,2.61136,2.56021,2.39937,2.15809,1.87936,1.56601,1.31412,1.04013,0.800676,0.623542,0.0
-1.00622,-0.835835,-0.753784,-0.66006,-0.506365,-0.476315,-0.415422,-0.283466,-0.284192,-0.197522,-0.20899,-0.117739,-0.158715,-0.158535,-0.174458,-0.225546,-0.208635,-0.272541,-0.226358,-0.292371,-0.318425,-0.383214,-0.327304,-0.311979,-0.325274,-0.321853,-0.174616,0.0162009,0.164475,-0.167079,-0.493513,-0.692868,-0.833547,-0.912603,-0.878393,-0.802255,-0.781171,-0.754563,-0.615424,-0.585381,-0.353976,-0.385629,-0.249149,-0.309221,-0.181455,-0.204931,-0.13103,-0.164216,-0.106294,-0.15065,-0.0837219,-0.149554,-0.0710364,-0.0795424,-0.03226,-0.0672886,-0.0718813,-0.223469,-0.444276,-0.740934,-1.06909,-1.36399,-1.28474,-1.16366,0.0
1.09989,1.29313,1.27144,1.166,1.01875,0.871783,0.698703,0.541646,0.396777,0.268751,0.175647,0.0893023,0.0452018,-0.00726418,-0.0345634,-0.0569975,-0.0510388,-0.042866,-0.0177259,0.0474555,0.0859234,0.138992,0.211816,0.291757,0.410514,0.539519,0.676871,0.83431,0.92755,0.892941,0.723372,0.865374,0.742331,0.581177,0.774017,0.928261,0.953966,0.880391,0.771157,0.648338,0.532042,0.435273,0.347425,0.262301,0.182169,0.0895395,0.024107,0.00601666,-0.0253648,-0.0456074,-0.019467,0.0056113,0.0472443,0.0670545,0.130372,0.227272,0.30417,0.387128,0.510488,0.627509,0.735674,0.809808,0.906342,0.962337,0.0
