0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,label
-1.01814,-0.801733,0.0304022,0.03041,0.915383,0.793949,0.211108,0.937048,-1.32409,-0.331374,-0.699694,-0.816812,0.816812,-0.703223,-0.905254,0.280462,-0.696408,1.65768,-0.425148,-1.79436,-1.1936,1.68432,1.89928,0.944719,-1.40014,-0.398576,1.22132,0.0
0.416493,0.365807,4.93565,4.93559,-0.345147,-0.328195,-0.166398,-0.378705,0.480836,-0.331374,-0.685861,-0.816812,0.816812,-0.703223,1.64086,-1.29755,1.58354,-0.416564,1.28484,0.796196,-0.15701,-0.571646,-0.532558,-0.713271,-0.166287,0.034988,-0.963673,1.0
-0.956683,-0.81379,3.4758,3.47577,0.383503,0.242837,0.0446302,0.417057,-0.452747,-0.170869,-0.699694,-0.816812,0.816812,-0.703223,-0.748103,0.312518,-0.761707,1.18279,0.601255,-1.33806,-1.1936,1.38924,1.68271,0.669818,-1.43548,-0.149193,1.22132,0.0
-1.0143,-0.849962,-0.00795336,-0.00789461,2.15985,1.49446,0.651923,2.54044,-1.63528,0.524653,-0.381526,-0.816812,0.816812,-0.703223,-0.902251,0.306689,1.44335,1.27099,-1.3977,-1.60399,0.879577,2.05774,1.75684,1.75071,-0.0904183,0.224546,1.22132,0.0
1.10404,1.09326,-0.602479,-0.602501,-0.352112,-0.308275,-0.166398,-0.390072,-0.172672,-1.45491,-0.699694,1.22364,-1.22364,4.01667,-0.143522,-0.545698,-0.491655,-0.365683,0.951884,-0.982493,-1.1936,-0.789916,-0.27322,-1.22852,-1.28934,-1.24016,-1.07797,1.0
-1.09688,-1.23378,-0.803954,-0.803962,-0.350371,-0.311595,-0.121848,-0.388188,-0.421627,-1.1874,-0.685861,1.22364,-1.22364,-0.15862,-1.10678,-0.771545,-1.61392,-0.51663,-1.59624,0.658323,0.879577,-0.726666,-1.52319,0.162495,1.56411,-1.12791,-1.05058,1.0
0.416493,0.357769,-0.332458,-0.332475,-0.345147,-0.328195,-0.14764,-0.381004,-0.0170748,-0.759388,1.18165,1.22364,-1.22364,0.385982,2.11932,-0.740946,-0.630001,-0.482709,0.0200239,0.796196,0.879577,-0.571646,-0.898205,-0.225096,1.03163,-0.527637,-0.902103,0.0
-0.0271486,-0.0963863,0.436725,0.436708,-0.315931,-0.278395,-0.126537,-0.347557,0.200761,-0.224371,-0.699694,-0.816812,0.816812,-0.703223,1.63018,-0.775916,-0.451811,-0.402996,-0.601079,0.796196,0.879577,-0.0960648,-0.460508,0.13014,0.935201,-0.153226,0.108055,0.0
0.449142,0.387912,-0.593152,-0.593176,-0.363334,-0.351434,-0.185156,-0.398752,0.79203,0.524653,-0.685861,-0.816812,0.816812,-0.521689,1.58681,-0.58941,0.35392,-0.491189,1.60094,0.796196,-1.1936,-1.63296,-1.15754,-1.76335,-0.831731,0.836914,-1.32602,0.0
0.257089,0.219111,1.92785,1.92782,-0.311868,-0.245196,-0.131227,-0.342706,-0.234911,-0.224371,-0.713527,1.22364,-1.22364,2.20132,1.98853,0.207608,1.42306,-0.291058,-0.130011,0.163603,0.879577,-0.0534754,0.0139404,-0.0914972,-0.0794374,-0.113567,0.618879,1.0
1.49775,1.49115,1.77889,1.77886,-0.34031,-0.331515,-0.145295,-0.377159,0.138522,-1.1339,-0.49911,-0.816812,0.816812,-0.521689,-0.976989,-1.19628,-0.445539,-0.455573,0.573303,0.593015,0.879577,-0.458961,-0.792103,-0.225096,0.931807,-0.744756,-0.820795,0.0
0.992651,0.960629,-0.313352,-0.313374,-0.353467,-0.338154,-0.166398,-0.388246,0.294119,0.0966394,1.73498,1.22364,-1.22364,0.385982,1.28919,-0.816714,0.35392,-0.486101,0.77883,0.796196,0.879577,-0.844547,-0.898205,-0.713271,0.499158,-0.0268538,-1.13012,0.0
-0.0597975,-0.110453,-0.1019,-0.101914,-0.294261,-0.168837,-0.0960554,-0.319602,0.698672,-0.170869,1.00181,-0.816812,0.816812,-0.703223,1.13971,0.048059,0.924645,-0.323282,-0.959518,-0.626499,0.879577,0.100531,0.0540142,0.0966857,0.190294,0.155983,0.947644,1.0
0.0938446,0.0382526,0.208115,0.208149,-0.23196,-0.0426787,0.0798016,-0.230819,0.82315,0.578155,-0.658194,-0.816812,0.816812,0.385982,1.92647,1.6778,-1.56043,-0.353811,-1.80382,0.723205,0.879577,0.443147,-0.218404,1.44698,1.53516,0.814732,1.22132,0.0
1.51119,1.5233,2.16468,2.16464,-0.345147,-0.258476,-0.157019,-0.375225,0.885388,0.524653,1.31998,1.22364,-1.22364,-0.176774,0.00128391,0.219994,0.148798,-0.380947,-0.333483,-0.537714,-1.1936,-0.571646,-0.166911,-0.796468,-0.942739,0.885984,-0.743907,0.0
1.16166,1.1857,-0.726823,-0.726817,-0.082593,-0.248516,-0.0350917,-0.116779,-0.0481942,-0.331374,-0.734277,-0.816812,0.816812,-0.15862,-0.39176,-1.69606,0.00233481,-0.165551,1.0456,0.0428037,0.879577,0.854337,0.351764,0.759178,0.689428,-0.595529,1.22103,1.0
-1.00278,-1.11723,1.78728,1.78726,-0.291746,-0.321555,-0.105434,-0.330742,-1.04402,-0.331374,-0.595944,-0.816812,0.816812,-0.703223,-0.868552,-1.42504,-0.843608,-0.404692,1.053,0.796196,0.879577,0.119417,-0.460508,0.388534,1.14723,-0.82273,0.579698,0.0
0.29742,0.241216,-0.205234,-0.205257,-0.350178,-0.331515,-0.171088,-0.385254,-0.0170748,-0.277873,-0.741194,1.22364,-1.22364,0.0229139,1.9238,-0.832013,0.968547,-0.414868,1.60094,0.796196,-1.1936,-0.720075,-0.532558,-0.887588,-0.499109,-0.244644,-1.05058,0.0
1.63027,1.96339,-0.917061,-0.91707,0.171835,0.222917,-0.0960554,0.250944,-0.577224,1.54119,1.58281,1.22364,-1.22364,-0.15862,-0.739094,0.131112,-1.51542,1.19297,1.50886,-0.626499,-1.1936,1.20671,1.88391,0.0966857,-1.84337,0.481996,1.22132,1.0
-0.21536,-0.29734,1.41729,1.41726,-0.34921,-0.324875,-0.166398,-0.382219,0.729791,-0.170869,-0.741194,-0.816812,0.816812,-0.703223,1.15873,-0.644051,1.27623,-0.428436,0.720049,0.796196,0.879577,-0.688259,-0.611045,-0.713271,2.46867e-05,0.358313,-1.00816,0.0
-0.997014,-0.892162,-0.771467,-0.771466,0.350031,0.249477,0.0258721,0.347367,-1.47969,-0.224371,-0.672027,-0.816812,0.816812,-0.703223,-0.851869,-0.437146,-0.684233,0.953829,0.172114,-1.33806,-1.1936,1.36414,1.55875,0.591684,-1.39376,-0.389838,1.22132,0.0
-1.01814,-0.811781,-0.0415845,-0.0415779,0.862756,0.491834,0.0868358,0.879784,-1.47969,-0.277873,-0.699694,-0.816812,0.816812,-0.703223,-0.905254,0.151511,-0.71965,1.59493,0.225551,-1.16006,-1.1936,1.66125,1.87353,0.90158,-1.41272,-0.407987,1.22132,0.0
-1.0796,-1.20565,-0.716195,-0.71621,-0.345147,-0.334835,-0.149985,-0.377579,0.449716,0.150141,1.5759,-0.816812,0.816812,2.20132,-1.07108,-0.418933,-0.358104,-0.475925,0.853642,0.796196,0.879577,-0.571646,-0.792103,-0.274178,0.884489,0.309915,-0.857914,1.0
-1.01814,-0.807762,0.728281,0.728284,0.965108,0.538313,0.112628,1.00898,-1.13737,-0.331374,-0.699694,-0.816812,0.816812,-0.703223,-0.905254,-0.00876683,-0.693087,1.62037,0.1158,-1.2894,-1.1936,1.70524,1.88391,0.930633,-1.39835,-0.320602,1.22132,0.0
0.18795,0.148777,-0.745109,-0.745122,-0.302775,-0.285035,-0.140606,-0.337883,-0.82618,-0.170869,1.59665,1.22364,-1.22364,-0.340155,1.53476,-0.469202,1.42306,-0.335155,1.12658,0.610516,-1.1936,0.0314497,0.0540142,-0.133976,-0.253136,-0.537048,0.618879,0.0
-1.09688,-1.18756,-0.163882,-0.163909,-0.354241,-0.278395,-0.178122,-0.388971,-0.141552,1.38068,1.59665,1.22364,-1.22364,-0.15862,-1.10678,-1.39881,-1.69582,-0.29445,1.45419,-1.64283,-1.1936,-0.878517,0.198737,-2.03848,-1.94101,0.0329714,-1.17607,1.0
-0.599465,-0.699247,-0.88027,-0.880274,-0.32696,-0.278395,-0.107779,-0.370768,-0.421627,-1.98993,1.61048,-0.816812,0.816812,4.01667,-0.0854661,0.616317,-1.00889,-0.455573,-0.894572,0.796196,0.879577,-0.231692,-0.611045,0.363003,1.23668,-1.62533,0.242684,1.0
0.545168,0.488389,-0.796221,-0.796245,-0.365269,-0.351434,-0.189846,-0.40121,1.04099,0.310646,-0.699694,-0.816812,0.816812,-0.521689,1.33557,0.62506,-0.876074,-0.491189,1.60094,0.796196,-1.1936,-2.1728,-1.15754,-2.42607,-1.49738,0.943793,-1.35283,0.0
0.908148,0.876229,-0.394784,-0.39479,-0.324831,-0.278395,-0.10309,-0.353397,0.636433,0.203643,-0.685861,-0.816812,0.816812,1.74749,0.394662,0.251321,-1.15978,-0.440308,-1.04173,0.796196,0.879577,-0.202792,-0.697006,0.413405,1.31834,0.332769,0.167268,0.0
-0.779995,-0.888143,-0.200998,-0.201019,-0.345921,-0.334835,-0.164053,-0.379351,0.356358,-0.117367,1.34765,1.22364,-1.22364,0.0229139,-0.441141,-1.1329,1.01577,-0.453877,1.60094,0.796196,0.879577,-0.592053,-0.611045,-0.636898,0.14098,0.0921244,-0.967502,0.0
-0.407413,-0.498293,-0.562214,-0.562234,-0.350178,-0.328195,-0.166398,-0.384135,0.0762835,0.203643,1.16781,1.22364,-1.22364,-0.15862,0.364633,-0.368664,1.27623,-0.450485,0.968326,0.796196,0.879577,-0.720075,-0.611045,-0.713271,2.46867e-05,0.113635,-1.00816,0.0
-1.09304,-1.18756,-0.462069,-0.462047,-0.17024,-0.0526386,0.0446302,-0.283199,-1.38633,-2.73895,-0.713527,1.22364,-1.22364,-0.15862,-1.09677,0.909918,-1.05758,-0.253745,-1.43922,0.210129,0.879577,0.651023,0.129178,1.19123,1.26303,-2.6679,1.22132,0.0
-0.094367,-0.180787,-0.771305,-0.771322,-0.355402,-0.344794,-0.161709,-0.38972,0.79203,-0.277873,-0.672027,-0.816812,0.816812,-0.703223,1.45068,-0.676106,-0.524489,-0.491189,0.573303,0.796196,0.879577,-0.933528,-1.15754,-0.566026,0.974533,0.297815,-1.16724,0.0
-0.856816,-0.972544,-0.17822,-0.178236,-0.336247,-0.304955,-0.140606,-0.36631,0.511955,0.578155,-0.741194,1.22364,-1.22364,0.0229139,-0.489855,-1.22251,-0.662098,-0.452181,-0.65986,0.796196,0.879577,-0.37936,-0.792103,-0.0914972,1.049,0.44032,-0.704137,0.0
0.570135,0.52456,1.35125,1.35122,-0.349791,-0.334835,-0.171088,-0.385445,0.169642,-0.705886,1.58281,1.22364,-1.22364,-0.15862,2.09129,-1.42796,1.24819,-0.455573,1.60094,0.796196,-1.1936,-0.707146,-0.611045,-0.887588,-0.347772,-0.434875,-1.08446,0.0
-1.01814,-0.821829,1.55012,1.55011,0.704102,0.584792,0.168902,0.737817,-1.29297,-0.224371,-0.713527,-0.816812,0.816812,-0.703223,-0.90492,0.131112,-0.832172,1.53557,-0.111924,-1.87504,-1.1936,1.5852,1.84716,0.792632,-1.47362,-0.293714,1.22132,0.0
-0.885624,-1.00671,-0.878955,-0.878965,-0.343986,-0.311595,-0.128882,-0.363809,2.41024,2.71822,-0.734277,-0.816812,0.816812,0.385982,-0.564259,-0.204015,-1.14908,-0.477621,-0.911014,0.64381,0.879577,-0.542366,-1.01863,0.0619104,1.31255,3.18556,-0.782793,1.0
-1.02198,-0.896181,-0.741449,-0.741448,0.431293,0.216278,0.016493,0.429353,-1.38633,-0.224371,-0.685861,-0.816812,0.816812,-0.703223,-0.915597,-0.537684,-0.80192,1.0929,0.579058,-1.2433,-1.1936,1.42321,1.63662,0.591684,-1.45725,-0.410004,1.22132,0.0
-0.83377,-0.928334,-0.313995,-0.314014,-0.330829,-0.268435,-0.159364,-0.364736,0.356358,-0.652385,-0.727361,1.22364,-1.22364,-0.15862,-0.431465,-0.435689,0.806959,-0.32837,0.00974755,0.796196,-1.1936,-0.288477,-0.118324,-0.499997,-0.586557,-0.284976,-0.33619,0.0
-0.637876,-0.703266,-0.827572,-0.827563,-0.230413,0.0370001,0.00945877,-0.263876,-0.670583,-1.0269,1.61048,-0.816812,0.816812,4.01667,-0.164208,1.37254,-0.351832,-0.275793,-1.54034,-0.479235,0.879577,0.449484,0.263104,0.840834,0.881095,-0.525621,1.22103,1.0
-0.0559565,-0.108443,-0.900914,-0.900933,-0.34089,-0.265116,-0.14764,-0.373911,0.605314,-0.598883,-1.60578,-0.816812,0.816812,-0.703223,1.84105,-0.58941,-0.596429,-0.262225,0.316394,-1.55149,-1.1936,-0.471257,0.0139404,-0.988392,-1.34604,0.0329714,-0.743907,0.0
1.32298,1.3123,-0.618683,-0.618691,-0.326186,-0.291675,-0.119503,-0.358845,-0.0170748,-0.224371,-0.755027,-0.816812,0.816812,-0.521689,-0.716406,-0.0371798,-0.837337,-0.42674,-0.625742,0.796196,0.879577,-0.220917,-0.611045,0.224122,1.14404,-0.163981,-0.00948722,0.0
0.827486,0.809914,-0.913858,-0.913876,-0.341664,-0.275075,-0.157019,-0.376659,0.356358,-0.759388,-0.685861,-0.816812,0.816812,-0.703223,0.556484,0.177739,0.224427,-0.32837,0.183623,-0.270932,-1.1936,-0.488242,-0.118324,-0.713271,-0.90181,-0.361606,-0.608983,1.0
-1.01814,-0.870057,0.456261,0.456257,0.670049,0.229557,0.016493,-0.401231,1.19658,0.203643,-0.39536,-0.816812,0.816812,-0.703223,-0.911593,-0.845855,-0.747688,1.17601,0.760744,-0.958589,-1.1936,1.56733,1.70825,0.706574,-1.4279,-5.83191,1.22132,0.0
0.737221,0.693361,-0.51802,-0.518044,-0.359852,-0.338154,-0.180467,-0.395787,0.200761,-0.598883,1.61048,1.22364,-1.22364,-0.340155,1.76832,-0.892482,0.661233,-0.486101,0.77883,0.796196,-1.1936,-1.21796,-0.898205,-1.37576,-0.66542,-0.351523,-1.26769,0.0
0.0823214,0.00810958,0.313234,0.313218,-0.335279,-0.311595,-0.128882,-0.365874,0.729791,0.203643,-0.658194,-0.816812,0.816812,0.385982,1.89711,-0.968249,-1.05168,-0.465749,-0.682879,0.796196,0.879577,-0.361995,-0.898205,0.0966857,1.25984,0.317981,-0.627248,0.0
0.312785,0.259302,1.31289,1.31286,-0.332184,-0.311595,-0.15233,-0.364785,0.200761,-0.224371,1.43065,-0.816812,0.816812,-0.703223,1.83338,-1.24291,0.558673,-0.433524,0.45903,0.796196,0.879577,-0.309772,-0.460508,-0.32568,0.388351,-0.0732351,-0.580997,0.0
-0.94516,-1.05092,-0.177563,-0.177588,-0.352306,-0.304955,-0.168743,-0.386468,0.574194,-0.224371,-0.713527,1.22364,-1.22364,-0.15862,-0.718074,0.112899,-0.261077,-0.365683,0.77883,-0.367827,-1.1936,-0.797395,-0.27322,-1.10086,-1.16455,0.151277,-1.0223,0.0
1.30762,1.29823,-0.237288,-0.2373,-0.314384,-0.298315,-0.126537,-0.350516,-0.421627,-0.277873,-0.734277,-0.816812,0.816812,-0.15862,-0.667692,-1.36384,-0.57909,-0.414868,-0.267714,0.796196,0.879577,-0.07946,-0.532558,0.13014,1.00408,-0.618383,-0.0286357,1.0
-0.338274,-0.399826,1.70726,1.70723,-0.33586,-0.155557,-0.10309,-0.366649,0.82315,-0.224371,-0.658194,-0.816812,0.816812,-0.703223,0.825743,2.26937,1.58354,-0.267313,-0.991992,-0.845474,-0.15701,-0.372262,0.0924269,-0.0507792,-0.166287,0.303193,0.812426,0.0
-0.107811,-0.162701,-0.46022,-0.460244,-0.352112,-0.285035,-0.171088,-0.382273,1.3833,1.11317,-0.658194,1.22364,-1.22364,-0.15862,1.41264,0.183567,-1.09964,-0.292754,0.968326,-0.911209,-1.1936,-0.789916,0.0139404,-1.37576,-1.61837,1.59515,-1.00816,1.0
-1.00086,-1.09714,0.388247,0.388216,-0.356562,-0.298315,-0.182812,-0.390427,0.449716,0.952667,1.59665,1.22364,-1.22364,-0.15862,-0.909258,-1.36166,-1.60249,-0.345331,1.60094,-0.911209,-1.1936,-0.99475,0.0139404,-2.03848,-1.89049,0.646683,-1.21938,1.0
0.387685,0.367816,0.332318,0.332293,-0.326379,-0.258476,-0.140606,-0.350475,0.916508,0.685158,1.44448,1.22364,-1.22364,0.385982,1.98586,0.124555,-0.392783,-0.280882,0.875428,-1.05975,-1.1936,-0.223579,0.231543,-0.636898,-1.23583,0.951187,0.0473692,1.0
1.48623,1.48713,2.19782,2.19778,-0.356562,-0.324875,-0.168743,-0.389986,1.10322,0.578155,1.31998,1.22364,-1.22364,-0.176774,0.0740205,0.185024,-0.119041,-0.431828,1.30745,-0.755835,-1.1936,-0.99475,-0.460508,-1.22852,-1.08769,0.879262,-1.14573,0.0
1.97212,1.9875,0.722053,0.72204,-0.333732,-0.258476,-0.0937107,-0.368225,0.0140446,-0.545381,1.5759,1.22364,-1.22364,0.0229139,-0.790477,0.847992,-1.27562,-0.475925,-1.42154,0.498254,0.879577,-0.33525,-0.792103,0.437616,1.38103,-0.34749,0.0285152,1.0
1.11556,1.09326,-0.770065,-0.77006,-0.291746,-0.255156,-0.0679183,-0.315444,0.169642,0.0966394,1.5759,-0.816812,0.816812,2.20132,0.969881,-0.939836,-1.42245,-0.465749,-1.33522,0.796196,0.879577,0.119417,-0.697006,0.724402,1.46049,0.24404,0.720219,0.0
1.3057,1.28617,-0.558238,-0.558258,-0.355402,-0.331515,-0.166398,-0.38907,0.916508,0.524653,-0.741194,-0.816812,0.816812,-0.703223,-0.642668,-0.676106,0.0462368,-0.477621,-0.111924,0.796196,0.879577,-0.933528,-1.01863,-0.713271,0.665669,0.604335,-1.16724,1.0
-0.499598,-0.592742,-0.581675,-0.581676,-0.293488,-0.261796,-0.0890212,-0.330629,-0.79506,0.0966394,-0.658194,-0.816812,0.816812,0.385982,0.414681,-0.818899,-1.12178,-0.416564,-1.01501,0.796196,0.879577,0.106361,-0.532558,0.550086,1.29777,-0.694341,0.720219,0.0
-0.39589,-0.446045,1.24866,1.24864,-0.242989,-0.225276,-0.110124,-0.29252,-0.981777,-0.224371,-0.658194,1.22364,-1.22364,0.0229139,0.678935,-0.418204,1.46844,-0.180816,0.386684,0.321964,0.879577,0.395994,0.323318,0.224122,-0.103795,-1.19244,1.19186,1.0
-0.87026,-0.984601,-0.0473734,-0.0473916,-0.342051,-0.298315,-0.145295,-0.376653,0.169642,-0.598883,1.59665,1.22364,-1.22364,-0.340155,-0.641,-0.103477,-0.348881,-0.465749,-0.641362,0.796196,0.879577,-0.496861,-0.697006,-0.178435,0.879498,-0.272876,-0.69088,0.0
-1.02198,-0.858,-0.120012,-0.119947,2.03042,1.72354,0.682405,2.39209,-1.72864,0.685158,-0.409193,-0.816812,0.816812,-0.703223,-0.920936,0.712484,1.25225,1.27608,-1.51937,-1.56643,0.879577,2.02884,1.75684,1.80354,0.0130022,0.229924,1.22132,0.0
-0.839531,-0.928334,-0.829471,-0.829492,-0.346888,-0.268435,-0.145295,-0.378262,1.04099,0.257144,-0.672027,-0.816812,0.816812,-0.703223,-0.45015,0.0866714,-0.76429,-0.292754,0.407648,-1.84601,-1.1936,-0.618671,0.0139404,-1.10086,-1.43688,0.67626,-0.837293,0.0
1.26152,1.30426,1.33266,1.33263,-0.313997,-0.185437,-0.133572,-0.339362,0.854269,0.203643,-0.616694,-0.816812,0.816812,-0.703223,-0.604965,1.29021,-0.497557,-0.0824458,0.352978,-0.681136,-1.1936,-0.0752771,0.530332,-0.380264,-1.29253,0.450403,0.977398,1.0
-0.355559,-0.450065,-0.195014,-0.195038,-0.356562,-0.338154,-0.173433,-0.391411,0.480836,0.150141,1.14015,1.22364,-1.22364,-0.15862,0.47941,-0.892482,1.17367,-0.482709,0.77883,0.796196,0.879577,-0.99475,-0.898205,-0.988392,0.0555283,0.127751,-1.20229,0.0
-0.774233,-0.837905,-0.375813,-0.375812,-0.232154,-0.172157,-0.0702631,-0.251069,0.294119,-0.170869,-0.727361,1.22364,-1.22364,-0.15862,-0.278652,1.26326,0.28161,-0.151983,-0.248806,0.635273,0.879577,0.442386,0.379588,0.669818,0.53829,0.0396933,1.22103,0.0
1.01762,1.00082,-0.153647,-0.153659,-0.312642,-0.265116,-0.117158,-0.356232,-0.514986,-1.45491,1.34765,1.22364,-1.22364,-0.15862,1.06364,-0.0874488,-0.320474,-0.411476,-0.582582,0.537524,0.879577,-0.0613342,-0.331359,0.193969,0.864125,-1.34032,0.47718,1.0
0.73338,0.717476,0.345026,0.344995,-0.356369,-0.298315,-0.175777,-0.390805,-0.141552,1.54119,1.61048,1.22364,-1.22364,-0.15862,1.72094,-1.4724,-1.60249,-0.345331,1.60094,-1.87162,-1.1936,-0.984103,0.0139404,-2.03848,-1.89049,0.326047,-1.21938,1.0
1.05795,1.04704,0.563568,0.563542,-0.338569,-0.304955,-0.157019,-0.375065,-0.0170748,-0.759388,1.29231,1.22364,-1.22364,0.0229139,0.948527,0.153697,1.14969,-0.391124,0.984357,0.529414,-1.1936,-0.423344,-0.218404,-0.499997,-0.401279,-0.672159,-0.481719,1.0
-1.09688,-1.22575,-0.66843,-0.668436,-0.329862,-0.311595,-0.112469,-0.360989,0.449716,-0.170869,1.5759,-0.816812,0.816812,2.20132,-1.10678,-0.649879,-1.26234,-0.486101,-0.682879,0.796196,0.879577,-0.273647,-0.898205,0.30996,1.37384,0.101535,-0.360642,1.0
-0.883703,-1.00068,-0.891719,-0.891727,-0.343019,-0.281715,-0.119503,-0.363733,2.06793,2.39721,-0.734277,-0.816812,0.816812,0.385982,-0.559255,0.890247,-0.960926,-0.453877,-1.13956,0.396237,0.879577,-0.51917,-0.792103,0.13014,1.21072,2.82929,-0.452849,1.0
1.45166,1.43488,-0.123171,-0.12318,-0.346114,-0.324875,-0.110124,-0.378098,0.82315,0.257144,-0.727361,-0.816812,0.816812,-0.703223,-0.998343,0.018189,-1.59326,-0.503062,-1.04173,0.796196,0.879577,-0.59725,-1.32199,0.336812,1.55293,0.469897,-0.820795,1.0
2.02397,2.04176,0.0291659,0.029163,-0.31477,-0.228596,-0.0796421,-0.358246,-0.546105,-1.0804,1.59665,1.22364,-1.22364,-0.340155,-0.885568,-0.142818,-1.42798,-0.475925,-1.64927,0.796196,0.879577,-0.0835161,-0.792103,0.631521,1.46348,-1.3578,0.384972,0.0
0.906227,0.890296,1.33478,1.33475,-0.343793,-0.294995,-0.154674,-0.379533,0.138522,-0.652385,-0.672027,1.22364,-1.22364,0.0229139,0.36797,1.11099,0.968547,-0.341939,0.707307,0.294219,-1.1936,-0.537676,-0.166911,-0.499997,-0.499109,-0.506799,-0.409249,0.0
-1.09688,-1.21771,-0.566192,-0.566185,-0.306644,-0.328195,-0.0561945,-0.34995,-1.51081,-0.705886,-0.734277,-0.816812,0.816812,-0.15862,-1.10678,1.08841,-1.35531,-0.414868,1.28484,0.796196,0.879577,-0.00302734,-0.532558,0.80892,1.42415,-1.24487,1.03661,1.0
0.103447,0.0342335,0.186356,0.186378,-0.255952,-0.145597,0.0282168,-0.276426,0.418597,0.257144,-0.658194,-0.816812,0.816812,0.385982,1.95082,-0.110762,-1.71722,-0.442005,-1.90494,0.796196,0.879577,0.334899,-0.697006,1.2643,1.62001,0.111618,1.18273,0.0
-0.301784,-0.361645,0.69694,0.696914,-0.315544,-0.275075,-0.154674,-0.343959,0.0762835,0.203643,-0.699694,-0.816812,0.816812,-0.703223,0.927507,-0.722004,0.35392,-0.265617,0.892281,0.545208,-1.1936,-0.0917551,0.0924269,-0.43837,-0.831731,0.171443,0.140166,0.0
-0.925955,-0.805752,3.35981,3.35979,0.399949,0.209638,0.0375959,0.43884,-0.577224,-0.170869,-0.685861,-0.816812,0.816812,-0.703223,-0.670028,-0.332966,-0.693456,1.03015,0.496847,-1.35983,-1.1936,1.40115,1.60194,0.631521,-1.39855,-0.12365,1.22132,0.0
-0.151983,-0.224997,-0.834611,-0.834628,-0.345147,-0.301635,-0.157019,-0.363204,2.90815,3.57425,-0.49911,-0.816812,0.816812,-0.703223,1.26016,0.179196,1.58354,-0.394516,0.230895,0.262632,-0.15701,-0.571646,-0.393649,-0.566026,-0.166287,3.82616,-0.75245,1.0
-1.01814,-0.845943,-0.0779948,-0.0779175,2.40209,2.26137,0.905157,2.84119,-1.6664,0.578155,-0.39536,-0.816812,0.816812,-0.703223,-0.911593,0.750368,0.92317,1.32187,-1.70106,-1.74314,0.879577,2.10819,1.7803,1.92679,0.190893,0.2595,1.22132,0.0
0.481791,0.450207,-0.467719,-0.467731,-0.307612,-0.271755,-0.128882,-0.336352,0.0140446,0.150141,-0.685861,-0.816812,0.816812,1.74749,1.43499,0.166082,0.626923,-0.316498,0.230895,0.64381,0.879577,-0.0120269,-0.072021,0.0619104,0.351415,0.0343158,0.720219,0.0
-1.0047,-1.11924,0.55979,0.559768,-0.336827,-0.288355,-0.145295,-0.369802,0.169642,-0.277873,-0.741194,1.22364,-1.22364,-0.15862,-0.869886,0.185024,0.178312,-0.402996,-0.372122,0.796196,0.879577,-0.390007,-0.460508,-0.178435,0.594393,-0.0503805,-0.394814,0.0
0.948479,0.918429,-0.152988,-0.153012,-0.35366,-0.328195,-0.171088,-0.388079,0.418597,0.257144,1.14015,1.22364,-1.22364,-0.15862,1.14905,-0.540598,1.58354,-0.460661,0.652225,0.796196,-0.15701,-0.852913,-0.697006,-0.887588,-0.166287,0.129767,-1.11745,0.0
1.73397,1.75038,-0.226449,-0.226472,-0.344373,-0.311595,-0.166398,-0.376019,0.511955,0.578155,1.62431,1.22364,-1.22364,-0.340155,-0.299338,-0.765716,0.599623,-0.416564,0.915711,0.440629,-1.1936,-0.551999,-0.331359,-0.796468,-0.698762,0.462503,-0.882071,0.0
0.161063,0.108586,1.44381,1.44378,-0.325799,-0.311595,-0.154674,-0.362827,-1.13737,-0.224371,1.31998,1.22364,-1.22364,-0.176774,1.5421,-1.0258,1.58354,-0.391124,1.37239,0.796196,-0.15701,-0.215721,-0.218404,-0.380264,-0.166287,-0.728623,-0.316747,1.0
-1.02582,-0.8158,0.322353,0.322357,0.848826,0.508433,0.114973,0.874588,-1.32409,-0.224371,-0.713527,-0.816812,0.816812,-0.703223,-0.924606,0.305961,-0.714485,1.62376,0.204998,-1.33806,-1.1936,1.65491,1.88391,0.916107,-1.40993,-0.368328,1.22132,0.0
0.752585,0.715466,-0.559692,-0.559699,-0.32754,-0.245196,-0.112469,-0.351586,1.19658,0.578155,-0.60286,-0.816812,0.816812,-0.703223,0.829079,0.352587,-0.912228,-0.430132,-1.3196,0.674117,0.879577,-0.239804,-0.611045,0.282227,1.18437,1.00496,0.0939148,1.0
-0.232645,-0.321454,-0.361047,-0.361063,-0.347469,-0.318235,-0.145295,-0.381672,0.356358,0.0966394,1.59665,1.22364,-1.22364,-0.340155,0.669926,0.018189,-0.700097,-0.486101,-0.454333,0.796196,0.879577,-0.635276,-0.898205,-0.178435,1.06977,-0.0604634,-0.869992,0.0
-0.707015,-0.795705,2.18137,2.18133,-0.34921,-0.265116,-0.161709,-0.379451,1.19658,1.05967,1.31998,1.22364,-1.22364,-0.176774,-0.285658,0.47571,-0.358104,-0.370771,-0.0687638,-0.72809,-1.1936,-0.688259,-0.118324,-0.988392,-1.21706,1.19519,-0.857914,0.0
-0.98165,-0.878096,-0.795481,-0.79548,0.276702,0.149878,0.00476925,0.266872,-1.32409,-0.277873,-0.685861,-0.816812,0.816812,-0.703223,-0.812498,0.00944658,-0.672796,0.943653,0.658391,-1.11226,-1.1936,1.30469,1.55128,0.591684,-1.38737,-0.420087,1.22132,0.0
